name,link,category,businessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country,longBusinessDescription
jeanszilla,https://www.eu-startups.com/directory/jeanszilla/,Austria,"At Jeanszilla, creativity weaves the fabric of our story. Every thread signifies innovation, and each stitch narrates passion. From mens denim outfits to trendy women denim outfits, our denim products embody style's timeless saga. Jeanszilla, where every piece is a chapter in the fashion tale we craft for you.",linz,"mens denim outfits, women denim outfits, Kids denim outfits",No funding announced yet,2024,https://jeanszilla.com/,Active,https://www.linkedin.com/feed/,AT,"Welcome to Jeanszilla
Jeanszilla is a denim company that specializes in crafting a wide variety of denim products, including jackets, shirts, skirts, shorts, and jeans. We are passionate about denim, and our mission is to provide our customers with high-quality products that are unique, fashionable, and functional.
Unleash Your Style:
We believe that denim is more than just fabric; it is a statement of individuality. At Jeanszilla, we design our products to help you express your unique style and personality. Our extensive range of denim products offers endless versatility, giving you the freedom to create a variety of looks that are tailored to your personal taste.
Quality at the Core:
At Jeanszilla, we have a relentless commitment to quality. Every stitch, every button, and every detail is meticulously crafted using premium denim materials to ensure durability and longevity. We stand behind the quality of our products, and we are confident that our denim products will become valuable additions to your wardrobe."
OneTask,https://www.eu-startups.com/directory/onetask/,Austria,The Smartest To-Do App Ever Built,Selker,"Saas, Productivity",No funding announced yet,2024,https://onetask.me/,Active,https://www.linkedin.com/in/heymartinadams/,AT,"Simplify your life with OneTask, the AI to-do app that prioritizes your tasks for you. Whether you're juggling work, home, or personal projects, OneTask uses intelligent algorithms to determine what needs your attention first, ensuring you stay focused and productive. Say goodbye to decision fatigue and let OneTask manage your priorities, so you can concentrate on what truly matters.
Categories:SaaS, Productivity
Pricing:$4.95/mo, plus life-time deals
Discount:Various lifetime deals"
WEME Global,https://www.eu-startups.com/directory/weme-global/,Austria,"Corporate Development │ Operational Excellence │ Digital TransformationEnergy Sector#technology #sustainability #energy #space #dataAll we do, we do smart, in a simple way and fast.",Salzburg,BigData,Above €25 million,2019,https://www.wemeglobal.com/,Active,https://www.linkedin.com/company/weme-global,AT,
ThinkValue,https://www.eu-startups.com/directory/thinkvalue/,Austria,Analyze stocks clearlywithout losing hours on financial modeling,Vienna,Fintech,Above €25 million,2023,https://www.thinkvalue.co/,Active,,AT,
SimVenture,https://www.eu-startups.com/directory/simventure/,Austria,"We create ""digital twins"" of worlds of experience in the sports sector - with a focus on body movement and hyper-realistic, multi-sensory perception: simulation by stimulating all the senses.",Linz,Sports,Between €1 million-€ 2.5 million,2021,https://www.simventure.at/,Active,https://www.linkedin.com/company/simventure-gmbh/,AT,
Seven Bel,https://www.eu-startups.com/directory/seven-bel/,Austria,Measurement technology for sound visualization,Linz,BigData,Between €500K-€ 1 million,2018,https://www.sevenbel.com/de/,Active,https://at.linkedin.com/company/seven-bel-soundscanner,AT,
Principia MBS,https://www.eu-startups.com/directory/principia-mbs/,Austria,"Principia is THE multi-body simulation kernel for cloud CAE platforms, bridging the gap between CAD and structural analysis.",St. Martin im Mühlkreis,"CAE, Cloud Computing, Engineering",Above €25 million,2023,https://www.principia-mbs.com/,Active,https://www.linkedin.com/company/principia-mbs,AT,
Praxilla,https://www.eu-startups.com/directory/praxilla/,Austria,Praxilla is a distributed rendering network that makes fast and affordable animation rendering accessible to everyone.,Linz,"Cloud Computing, SaaS, Software",Between €1-€100K,2023,https://www.praxilla.io/,Active,https://www.linkedin.com/company/praxilla/,AT,
N Vision,https://www.eu-startups.com/directory/n-vision/,Austria,AI-powered geospatial software for efficient map building from satellite and aerial imagery.,Graz,"AI, Big Data, Geospatial",Above €25 million,2023,https://www.n-vision.ai/,Active,,AT,
money:care,https://www.eu-startups.com/directory/moneycare/,Austria,"At money:care, we help sustainability enthusiasts to invest their money consciously by highlighting impact investing opportunities.",Vienna,"Fintech, Sustainability",Between €1-€100K,2021,https://www.moneycare.at/,Active,https://www.linkedin.com/company/money-care/,AT,
MetabolizeMe,https://www.eu-startups.com/directory/metabolizeme/,Austria,Discover your metabolism.,Vienna,Health,Between €1 million-€ 2.5 million,2022,https://www.metabolizeme.com/,Active,https://at.linkedin.com/company/metabolize-me,AT,
Magmatic,https://www.eu-startups.com/directory/magmatic/,Austria,Critical Metal Regeneration powered by the biological repertoire that evolution has forged over billions of yearsMagmatic thrives to establish novel integrated metal separation process for the recovery of the full range of metals.,Vienna,Health,Between €2.5 million-5 million,2022,https://www.magmatic.bio/,Active,https://www.linkedin.com/company/magmatic.bio/,AT,
logicdev,https://www.eu-startups.com/directory/logicdev/,Austria,"Prototyping, Proof of concept, Evaulation or Hardware design, We provide the Best possible service to our customers.",Graz,BigData,Between €500K-€ 1 million,2020,https://www.logicdev.eu/,Active,https://www.linkedin.com/company/logicdev-eu/,AT,
Easy Month End,https://www.eu-startups.com/directory/easy-month-end/,Austria,"Easy Month End simplifies and automates the entire month-end close process. From reconciliations to financial reporting, every step is optimized for efficiency. Our tool reduces manual data entry and integrates with your existing financial systems, ensuring that all your financial data is accurate, up-to-date, and easily accessible.",Giga,"SaaS, Finance, Fintech, Month end, accounting, reconciliations, checklist, audit",No funding announced yet,2024,https://easymonthend.com/,Active,,AT,"Easy Month End simplifies and automates the entire month-end close process. From reconciliations to financial reporting, every step is optimized for efficiency. Our tool reduces manual data entry and integrates with your existing financial systems, ensuring that all your financial data is accurate, up-to-date, and easily accessible.Finance teams often struggle with collaboration during the month-end close. Easy Month End provides a centralized platform where team members can work together in real-time. This collaborative environment ensures that everyone is on the same page, reducing miscommunication and making it easier to track progress and resolve issues as they arise.
Pricing:Starting at $45 a month
Discount:20% for the first 12 months"
infrared.city,https://www.eu-startups.com/directory/infrared.city,Austria,Infrared City is a platform for intelligent and resilient design powered by Artificial Intelligence.,Vienna,"AI, BigData, SaaS",Between €1 million-€ 2.5 million,2023,https://www.infrared.city/,Active,https://www.linkedin.com/company/infrared-city/,AT,
Foolproof Skin,https://www.eu-startups.com/directory/foolproof-skin/,Austria,An AI-based mobile skin diary app that offers scientific and guided product recommendations with lifestyle tips.,Vienna,"AI, Health, Beauty",Between €1 million-€ 2.5 million,2022,https://www.foolproofskin.org/,Active,,AT,
ESG Chain,https://www.eu-startups.com/directory/esg-chain/,Austria,"ESG Data Tracing, Supply Chain Control and ESG Supplier Exchange",Vienna,BigData,Between €5 million-€10 million,2022,https://www.esg-chain.com/,Active,https://www.linkedin.com/company/esg-chain/,AT,
Enzyan Biocatalysis,https://www.eu-startups.com/directory/enzyan-biocatalysis/,Austria,Enzyan Biocatalysis aims to provide industrial partners the tools for the implementation of green and more economic biomanufacturing processes for (fine) chemicals/pharmaceuticals.,Graz,Sustainability,Above €25 million,2022,https://www.enzyan.com/,Active,https://www.linkedin.com/company/enzyan-biocatalysis-gmbh/,AT,
EnergyFamily,https://www.eu-startups.com/directory/energyfamily/,Austria,EnergyFamily.at is a web platform to found & manage energy communities fast & easily. Our goal is to give every household the possibility to become part of an energy community with only a few mouse clicks.,Euratsfeld,"Energy, IoT, SaaS",Above €25 million,2022,https://www.energyfamily.at/,Active,https://www.linkedin.com/company/energyfamily/,AT,
creonect,https://www.eu-startups.com/directory/creonect/,Austria,"At creonect, we strive to provide efficient tools for the optimal operation of your machines.",Wolfern,"IoT, Machinery, SaaS",Between €1 million-€ 2.5 million,2023,https://www.creonect.com/,Active,https://www.linkedin.com/company/creonect/,AT,
Bundre,https://www.eu-startups.com/directory/bundre/,Austria,"Your way of self-determination, fashion-wise. BUNDRE is a waistclip - some sort of belt-alternative.",Linz,"Fashion, Retail, Sustainability",Between €100K-€500K,2023,https://www.bundre.com,Active,,AT,
Beat Shaper,https://www.eu-startups.com/directory/beat-shaper/,Austria,Beat Shaper is a generative music platform that uses AI to enable aspiring artists to create unique songs with no music background necessary.,Vienna,"AI, Music, Entertainment",Between €2.5 million-5 million,2023,https://www.beatshaper.ai/,Active,,AT,
APICHAMP,https://www.eu-startups.com/directory/apichamp/,Austria,APIchamp is a backend building platform that automatically creates a fully working and scalable REST-API from your  specification.,Linz,"Backend as a Service, SaaS, Software",Above €25 million,2022,https://www.apichamp.com/,Active,https://www.linkedin.com/company/apichamp,AT,
TasteMy.City,https://www.eu-startups.com/directory/tastemy.city,Austria,The tastemy.city menu is a self-guided tasting tour that turns food into a personal experience.,Linz,"Entertainment, Retail, Travel",Above €25 million,2023,https://tastemy.city/,Active,https://www.linkedin.com/company/96428381,AT,
RobotDreams,https://www.eu-startups.com/directory/robotdreams/,Austria,RobotDreams is a patent pending and unique AI-based software for the diagnosis of cardiovascular diseases using blood tests.,Graz,"AI, Health",Above €25 million,2019,https://robotdreams.co/,Active,https://www.linkedin.com/company/robotdreams/,AT,
Redeem Solar Technologies,https://www.eu-startups.com/directory/redeem-solar-technologies/,Austria,Redeem Solar Technologies revolutionizes the chemical industry by developing patent-protected modular.,Graz,Energy,Between €2.5 million-5 million,2023,https://redeemtechnologies.com/,Active,https://www.linkedin.com/company/redeem-solar-technologies/,AT,
refinq,https://www.eu-startups.com/directory/refinq/,Austria,refinq - Your Nature Intelligence HubPioneering the Future of Nature AssessmentsCombining Biodiversity & Ecosystems Data with Physical Climate Risk.,Vienna,BigData,Between €500K-€ 1 million,2023,https://refinq.com/,Active,https://www.linkedin.com/company/refinq/,AT,
optivice.energy,https://www.eu-startups.com/directory/optiviceenergy/,Austria,optimization as a service for regional energy systems,Vienna,"Energy, AI, Sustainability",Between €1 million-€ 2.5 million,2023,https://optivice.energy/,Active,https://www.linkedin.com/showcase/optivice-energy,AT,
myAcker,https://www.eu-startups.com/directory/myacker/,Austria,"Hello!It all started with the myAcker® online garden, where we operate digitally operable gardens with real organic harvests for vegetable fans without a garden of their own.",Spittal an der Drau,Farming,Between €100K-€500K,2018,https://myacker.com/,Active,https://www.linkedin.com/company/myacker,AT,
SpaceXpanse Multiverse,https://www.eu-startups.com/directory/spacexpanse-multiverse/,Austria,"It's a next-gen trustless GameFi platform, designed for rapid creation of metaverses, immersive user experience and development of complex decentralized applications",Vienna,"Metaverse, GameFi, Blockchain, DApp",No funding announced yet,2022,https://www.spacexpanse.org/,Active,,AT,"SpaceXpanse Multiverse is a top-notch project that merges blockchain and AI to create a trustless GameFi platform. This platform, designed for immersive user experience and decentralized applications, provides a space where users can interact and engage without limits.
- Key to the Multiverse platform are its core technologies, including the ROD blockchain, which powers transactions and storage for its native utility coin - ROD, tokens, NFTs, and a name-value database. The platform also features decentralized DNS for secure domain resolution and digital IDs for trustless user authentication.
- Empowering users with innovative features, the platform offers atomic trading for asset exchange and a Play-and-Earn model, allowing users to earn rewards while using applications. Development tools like SpeX Library and Democrit facilitate seamless integration with third-party applications, while the DappEngine simplifies the creation of decentralized apps.
- The Metaverse Simulator is the ultimate tool for testing virtual environments, while Metalog will be its inner decentralized social network. The AI-powered chatbot - D.A.R.M.A., will welcome and assist the users in every possible way. There will be Startup Hub that will support projects and initiatives by third parties.
- Our team of devoted professionals with expertise in different fields follows a structured roadmap, with stages focused on laying the foundation, scaling up, and community engagement.
- The platform operates under the MIT license, promoting collaboration and innovation by granting developers freedom to modify and distribute their software. Also, it ensures transparency through a registered NGO, allowing community members to track expenses and contribute to development through donations.
- With its visionary approach and commitment to progress, SpaceXpanse, without a shadow of a doubt, will revolutionize the crypto space and unlock new possibilities in the decentralized metaverse GameFi ecosystem.
- This is a long-term project that is based on real development and not on mere speculation. The people behind it have the vision, the energy, the knowledge, and the agenda to become major players in the field, so
trusting SpaceXpanse Multiverse in this early stage is a once-in-a-lifetime opportunity."
HerzensApp,https://www.eu-startups.com/directory/herzensapp/,Austria,HerzensApp is a digital platform for nurses and healthcare professionals in home care.,Graz,"Health, BigData, SaaS",Between €100K-€500K,2022,https://herzens.app/,Active,https://www.linkedin.com/company/herzensapp-gmbh/,AT,
Glink,https://www.eu-startups.com/directory/glink/,Austria,"We support you in integrating your desired API. If you prefer a fully managed API orchestration solution for your desired endpoints,we are the right partner for your project.",Traismauer,BigData,Above €25 million,2020,https://glink.solutions/,Active,https://www.linkedin.com/company/glink-gmbh/,AT,
cyclebee,https://www.eu-startups.com/directory/cyclebee/,Austria,"cyclebee hilft dir beim Planen, Organisieren, Navigieren, Dokumentieren und ein wenig auch beim Denken – damit du den Kopf frei hast, deine Radreise zu genießen.",Graz,"SaaS, Sports",Above €25 million,2020,https://cyclebee.app/,Active,https://www.linkedin.com/company/85367159/,AT,"cyclebee hilft dir beim Planen, Organisieren, Navigieren, Dokumentieren und ein wenig auch beim Denken – damit du den Kopf frei hast, deine Radreise zu genießen."
commonsun,https://www.eu-startups.com/directory/commonsun/,Austria,commonsun changes the game when it comes to that topic. We provide an allround information about the technology but furthermore we offer our customers a one-stop-shop solution that is unique.,Vienna,"Energy, Solar, Sustainability",Between €2.5 million-5 million,2017,https://commonsun.durable.co/,Active,https://linkedin.com/company/commonsun,AT,"commonsun changes the game when it comes to that topic. We provide an allround information about the technology but furthermore we offer our customers a one-stop-shop solution that is unique.
Our offer:
Together with you, we go the way to a PV community system. From the first consultation to planning, implementation, operation and maintenance. You get everything you need from us to upgrade your property with almost no effort and to profit from energy revenue in addition to rental income. And best of all, you save a massive amount of CO2."
blue auditor,https://www.eu-startups.com/directory/blue-auditor/,Austria,is a management tool for buildings and real estate portfolios with the focus on transitioning to a sustainable real estate industry; providing wholistic and overall performance monitoring and improvements for sustainability management.,Vienna,Sustainability,Between €100K-€500K,2017,https://blueauditor.com/,Active,https://www.linkedin.com/company/blue-auditor/,AT,"is a management tool for buildings and real estate portfolios with the focus on transitioning to a sustainable real estate industry; providing wholistic and overall performance monitoring and improvements for sustainability management. The built environment contributes a staggering 36% to global CO2 emissions. Our mission is to provide the industry with the best and most applicable tools to monitor and improve sustainability asset by asset, portfolio by portfolio.#blueauditor #dgnb #breeam #leed #ecotechbuildingsolutions #greenbuilding #eutaxonomy"
Biomotion,https://www.eu-startups.com/directory/biomotion/,Austria,Biomotion is a dynamic technology startup dedicated to advancing the field of 3D bioprinting by making it more accessible and reproducible.,Vienna,"Health, SaaS",Above €25 million,2022,https://biomotion.tech/,Active,https://www.linkedin.com/company/biomotion-technologies/,AT,"Biomotion is a dynamic technology startup dedicated to advancing the field of 3D bioprinting by making it more accessible and reproducible. Our user-friendly 3D bioprinting systems are designed to rapidly adapt to the ever-changing needs of research and development, offering a range of (bio-)printhead technologies and expandable platform options. Whether it's developing custom printheads, printing surfaces, or workflows that integrate with external equipment, Biomotion empowers researchers with the flexibility and versatility they need."
BeVi,https://www.eu-startups.com/directory/bevi/,Austria,We help online sellers reach their audience by creating professional quality product pictures with the AI-based mobile camera app that will analyse the scene and capture the best and most attractive shots by itself.,Vienna,"AI, E-Commerce, Retail",Between €2.5 million-5 million,2023,https://beviai.com/,Active,https://www.linkedin.com/company/bevi-best-view/,AT,We help online sellers reach their audience by creating professional quality product pictures with the AI-based mobile camera app that will analyse the scene and capture the best and most attractive shots by itself.
Beetle ForTech,https://www.eu-startups.com/directory/beetle-fortech/,Austria,"Beetle ForTech aims to set new standards in the forestry and timber industry, and establish more sustainable practices worldwide using modern technologies.",Tulln,"Agritech, Sustainability",Between €1 million-€ 2.5 million,2021,https://beetlefortech.com/,Active,https://www.linkedin.com/company/beetle-fortech/,AT,"Beetle ForTech aims to set new standards in the forestry and timber industry, and establish more sustainable practices worldwide using modern technologies.We are developing products to identify geographic origin of timber on the global scale and to detect illegal forestry activities."
Plantarista,https://www.eu-startups.com/directory/plantarista/,Austria,Our oat drink mixer is not only tasty and environmentally friendly.,Linz,"Food & Beverage, Retail, Sustainability",Between €1 million-€ 2.5 million,2022,https://www.plantarista.at/,Active,https://www.linkedin.com/company/plantarista/about/,AT,"Our oat drink mixer is not only tasty and environmentally friendly, it also foams fantastically and offers you maximum flexibility in your daily life. One kilogram of powder produces 10 liters of a delicious oat drink."
Flapjack,https://www.eu-startups.com/directory/flapjack/,Austria,"We help people to achieve more with automation that intuitively works with them. We enable cost-effective lab automation with an Intuitive, Smart and Scalable Auto-mation Platform. No coding required. Replace manual, repetitive tasks, increase throughput, and data accuracy and im-prove quality.",Graz,"BigData, SaaS",Between €1-€100K,2022,http://www.flapjack-sdk.com/,Active,,AT,"We help people to achieve more with automation that intuitively works with them. We enable cost-effective lab automation with an Intuitive, Smart and Scalable Auto-mation Platform. No coding required. Replace manual, repetitive tasks, increase throughput, and data accuracy and im-prove quality. Flapjacks’ SDK automates repetitive tasks in various environments with vision-guided robotics, increasing both throughput and efficiency. Our solution can be easily recon-figured to a new use case and environment."
EscapeCloud,https://www.eu-startups.com/directory/escapecloud/,Austria,EscapeCloud is an autonomous cloud exit assessment tool specifically designed to revolutionize how financial institutions prepare cloud exit strategies and plans.,Vienna,"cloudexit, cloudexitstrategy, cloudexitplan",No funding announced yet,2024,https://escapecloud.io,Active,https://www.linkedin.com/company/escapecloud-io/,AT,
Hololight,https://www.eu-startups.com/directory/hololight/,Austria,"We are unleashing the full potential of Augmented and Virtual Reality (XR) in the enterprise market. By creating an Industrial Metaverse, we are closing the gap between the virtual and the real world. Empowering people to seamlessly create, build and operate in the digital space. Founded in 2015, we are a global AR/VR tech leader.",Innsbruck,"Augmented Reality, Software Development, Automotive, Mixed Reality",Between €10 million-€25 million,2015,https://hololight.com/,Active,https://www.linkedin.com/company/hololightgmbh/,AT,
Necture,https://www.eu-startups.com/directory/necture/,Austria,"NECTURE empowers businesses to unlock the full potential of fleets, seamlessly bridging the gap between mobility and energy. Combining human-driven information with data-driven intelligence, we provide tailored solutions that optimize operations, reduce costs, and achieve sustainability goals. NECTURE is building a world where electric fleets are not only possible, but thrive.",Vienna,"IT Services, IT Consulting, Vehicles, Charged",Between €5 million-€10 million,2015,https://www.necture.com/,Active,https://www.linkedin.com/company/necture/,AT,
Neara,https://www.eu-startups.com/directory/neara/,Austria,"Neara is a physics-enabled electric utility software platform that builds 3D interactive models of critical infrastructure networks, offering insights to future-proof utility networks",Redfern,Content Management System Authentication Services Marketing Automation,Between €10 million-€25 million,2016,https://neara.com/,Active,https://www.linkedin.com/company/neara/about/,AT,"At Neara, we're helping utilities future-proof their infrastructure. We create 3D network-wide models that reflect and simulate how utility assets behave in their real-world environment in any scenario, empowering you to prepare your network for anything — from systematic risks to severe weather and a clean energy future, so you can protect your assets, teams, and communities. Our customers identify and reduce risks 9x faster across a combined territory of >1M square miles and >7.9m assets from Southern California to Ireland to Australia."
Whalecard,https://www.eu-startups.com/directory/whalecard/,Austria,"Tech talent headhunting app that helps hiring managers to search, compare and assess talents based on their public open source work histories and hire 5 times quicker. We are a data-driven, experience-oriented, and AI-powered tech talent headhunting platform that provides hiring managers with access to potential candidates for tech roles. Our system allows you to easily search for potential candidates with proven and validated track records.",Vienna,"AI, App, Data, Records",Between €100K-€500K,2024,https://whalecard.co,Active,,AT,
spixnet,https://www.eu-startups.com/directory/spixnet/,Austria,"98% of all e-mails can be read, changed (account number) or filled with malware simply by googling. We have developed an encryption process that eliminates the possibility of reading, tampering and changing anything. There are good providers for email encryption; Our advantage is that we are platform-independent, do not require any installation and have real end-to-end encryption.",Mattersburg,"E-Mail, Anti-Ransomware, Data Security, Software Products",Between €100K-€500K,2022,https://spixnet.com,Active,https://www.linkedin.com/company/spixnet-gmbh/,AT,
byeagain,https://www.eu-startups.com/directory/byeagain/,Austria,"ByeAgain is an Austrian company that offers a marketplace to safely buy and easily sell used children's items, without unnecessary steps.",Fernitz-Mellach,"E-commerce, Retail, SAAS, B2C",Between €100K-€500K,2022,https://www.byeagain.at/,Active,https://www.linkedin.com/company/byeagain/,AT,"The start-up byeagain is revolutionising the handling of used products through a technology-based refurbishment process, offering parents across Europe a refurbishment marketplace for the stress-free sale and purchase of unused children's items, where sellers receive their money immediately and hygienically cleaned products with neutral ratings are guaranteed, unlike on conventional platforms. The start-up's profitability is based on the use of technology and automation to develop the innovative refurbishment process. The disruptive innovation of byeagain is encouraging society in whole Europe to rethink the way it uses resources and offers the general public a solution to actually put the ideas of the circular economy, re-use and zero waste into practice in their everyday lifes."
Damn Plastic,https://www.eu-startups.com/directory/damn-plastic/,Austria,We are a sustainable concept that aims to bridge the gap between sustainability and convenience. Our mission is to create a passive green reality where people can live sustainably without having to compromise on convenience.,Salzburg,"Retail, Distribution and Wholesalers, E-commerce, B2C",Between €100K-€500K,2022,https://www.damnplastic.com/,Active,https://www.linkedin.com/company/damnplastic/,AT,"Finally, there is a better way to present sustainability - unlike all the classic “eco freaks” (#sorrynotsorry) - and that is: DAMN PLASTIC - the combination of #singleuseplasticfree stores, a franchising concept, POS-displays for retailers, the creation of events, #singleuseplasticfree festivals, consulting services, cell phone APP, online store & gastronomy supply. We are offering products that are either completely plastic-free or made from plastic trash B2B + B2C.
In accordance to our motto #yourtrashisourtreasure, we make it happen: you can be passive green. Just shop - and we do the clean-ups - whoop! All of that in a pretty damn simple and fun way! This is how we get people and this globe out of the crisis and well and safely into the future. And on top of that? We even offer damn plastic certification"
OwnerChip,https://www.eu-startups.com/directory/ownerchip/,Austria,"OwnerChip enhances the security and value of art, fashion, and luxury items by embedding NFC chips linked to digital twins on the blockchain.",Wien,"Design Services, Integration Services, IT Management, B2C, B2B",Between €500K-€ 1 million,2022,https://www.ownerchip.com/,Active,https://www.linkedin.com/company/ownerchip/,AT,"""OwnerChip is protecting precious goods like art, fashion and luxury brands using NFC Chips and tigthly linking them to digital twins on the Blockchain.
 This allows proof of authenticity and ownership, increases customer interaciton as those NFT twins can have digital and pohysical utility functions in Metaverse and real life, and it enables artists and manufacturers to gain additional income when goods are traded on the secondary market."""
Parastruct,https://www.eu-startups.com/directory/parastruct/,Austria,"ParaStruct enables circular solutions in the construction industry by transforming waste streams into profitable circular materials, contributing to a sustainable circular economy.",Innsbruck,"Engineering, Professional Services, Scientific & Academic Research, B2B",Between €100K-€500K,2021,https://www.parastruct.org/,Active,https://www.linkedin.com/company/parastruct-org/,AT,
PiktID,https://www.eu-startups.com/directory/piktid/,Austria,PiktID provides SaaS to automate the creation and editing of media featuring people for the ad tech industry. We develop our own GenAI models capable of helping brands effectively target their customers with compelling ads. PiktID’s AI-powered tool enables face anonymization in existing photos by creating new identities.,Klagenfurt,"Online Audio, Video Media, SaaS, AI",Between €100K-€500K,2022,https://piktid.com/,Active,https://www.linkedin.com/company/piktid/,AT,
SchuBu Systems,https://www.eu-startups.com/directory/schubu-systems/,Austria,SchuBu Systems is a digital textbook publisher that provides interactive digital learning materials for various subjects.,Vienna,"Books and Graphic Novels, E-commerce, Publishers, B2C",Between €500K-€ 1 million,2020,https://www.schubu.systems/,Active,,AT,"SchuBu is an interactive textbook for secondary school level 1. It is a complete package for contemporary teaching and learning. Its special feature is the combination of the teaching material with simulations, games, presentation slides, exercises, worksheets and experiments. This makes teaching easier and learning more interesting. In addition to the free textbooks, we offer SchuBu+, an extension specifically tailored to lessons. SchuBu+ is the complete package that contains everything you need for successful digital lessons."
Boolee,https://www.eu-startups.com/directory/boolee/,Austria,"We combine the good parts of LLMs with MLs to give business analysts a SaaS solution for one click data analysis, reducing the time needed to analyze data from hours to minutes. Building a world where anyone can analyze data.",Vienna,"Software Development, Marketing Strategies, Data Management",Between €100K-€500K,2023,https://boolee.io,Active,https://www.linkedin.com/company/boolee/,AT,
YouKnowMeBest,https://www.eu-startups.com/directory/youknowmebest/,Austria,"YouKnowMeBest (YKMB) is a software company that transforms online shops into private chat rooms, making digital shopping a social and enjoyable experience. Their plugin enhances customer engagement, fosters social interactions, and helps retailers.",Vienna,"E-commerce Solutions, Retail, Online Business, B2C",Between €100K-€500K,2020,https://youknowme.best/,Active,https://www.linkedin.com/company/youknowmebest/,AT,"No more scrolling through countless reviews or second guessing your purchases - with YKMB, you make it possible for customers to shop with confidence and interactivity.  Imagine the possibilities - your store becomes a hub for social interaction and product recommendations, driving more sales and repeat business. With YKMB, online shopping is no longer a lonely endeavor - customers can connect with their friends, or digital assistant, making the shopping experience more interactive and enjoyable."
Qualisent,https://www.eu-startups.com/directory/qualisent/,Austria,Drive pipeline growth with AI insights and engage with buyers at the right time,Vienna,"SaaS, GTM, AI",No funding announced yet,2024,www.qualisent.com,Idea Stage,https://www.linkedin.com/company/qualisent,AT,"Qualisent empowers sales teams with AI-driven insights, enabling them to navigate complex market landscapes and identify emerging opportunities effortlessly. By continuously scanning and analysing data from various global and multilingual sources, including social media, news, and business databases, Qualisent delivers predictive insights that highlight buyer sentiments, market trends, and strategic shifts.
Our platform ensures sales professionals can access timely, actionable intelligence, allowing them to focus on crafting precise, customised sales strategies that engage prospects at the right moment. By leveraging advanced technologies such as natural language processing and machine learning, Qualisent is able to not only identify potential leads but also predict market demands with high accuracy. This proactive approach transforms sales processes, shifting from reactive tactics to strategic actions that drive success and maximise efficiency."
PassionClass,https://www.eu-startups.com/directory/passionclass/,Austria,"The AirBNB for classes.  Learn or teach anything, with real people and live class.",vienna,#PassionClass #OnlineLearning #LanguageLearning,No funding announced yet,2023,www.passionclass.co,Active,https://www.linkedin.com/company/passionclass/,AT,"PassionClass is the most advanced new marketplace to learn anything online.  It’s like AirBNB, but for classes: from languages to baking, people can share what they know most about.  We offer live classes taught by real people, where people teach a subject because they care and know a lot about it.  On PassionClass, years of experience matter more than almost anything else.  
PassionClass is truly the best place on earth to learn a language.  Duolingo sounds great, but do you know anyone who’s actually learned to speak from an app?  You need classes, group energy, and human connection to get immersed in a language- an opportunity to come and share and exchange and experience, which is what language is truly about.  Our platform fosters this immersive experience, where learners benefit from the dynamic energy of group classes and forge meaningful human connections essential for language proficiency. Yet we offer this for a fraction of the cost of a university, plus, best of all: no grades.  Languages are back to being fun, and PassionClass is more than just learning; it's a platform for sharing, exchanging, and experiencing the essence of language.  �
PassionClass is also the best place on the internet to learn new skills.  Want to learn to bake?  Do it here.  Want to learn an instrument?  Get started right away.  Want to share the way you became a chess grandmaster?  On PassionClass, you can use your creativity to teach what you’re most passionate about.  The collaborative nature of our classes not only enhances learning but also makes it a more socially enriching experience- while also saving you money.
PassionClass is also a leading platform in the realm of creative arts, providing an unmatched opportunity for individuals to explore and cultivate their artistic talents. Whether aspiring painters, musicians, or writers, PassionClass offers a vibrant space where creators can hone their craft under the guidance of experienced instructors. Group classes in creative arts foster a supportive environment where learners can receive feedback, collaborate with peers, and draw inspiration from diverse perspectives. By combining passion with expertise, PassionClass empowers individuals to unleash their creativity, express themselves authentically, and embark on a transformative journey of artistic discovery. 
But perhaps the most valuable aspect of PassionClass is the sense of community it fosters. Learning is inherently social, and our platform provides a space for like-minded individuals to connect, collaborate, and support each other.  PassionClass is where you'll find your group: if they’re in a class because they care, then you share interests and maybe a natural connection.
A personal tutor can cost $25, $50, $100 or more per hour.  By sharing the cost of instruction on PassionClass, individuals can access high-quality learning experiences at a fraction of the price they would pay for one-on-one sessions, while teachers make real money. Plus, reviews of classes let you know whether a class is good or great before you book.  This efficient allocation of resources enables PassionClass to offer a wider variety of courses while keeping classes affordable. Additionally, group environments foster peer interaction and collaborative learning, enhancing the overall educational experience. In essence, group classes at PassionClass make quality education accessible to a broader audience, promoting lifelong learning and personal development."
