name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,country,linkedin
Siteboon,https://www.eu-startups.com/directory/siteboon/,Netherlands,"Focus on your business, let AI handle your website | Built through conversation",,Rotterdam,"Artificial Intelligence, Website Building",Between €1-€100K,2024,https://www.siteboon.ai,Active,NL,https://www.linkedin.com/company/siteboon
Lleverage,https://www.eu-startups.com/directory/lleverage/,Netherlands,"Turn complex processes into AI workflows.

Build complex AI workflows and apps that automate
sophisticated tasks without being an AI developer.","Lleverage helps teams automate complex business processes through visual AI workflows. Our platform enables business experts to transform manual, knowledge-intensive tasks into automated solutions - without coding or AI expertise. Built and deployed in Europe, trusted by growing companies to solve their most challenging automation needs.
Lleverage helps companies implement AI in their products.
From prototype to production in days, not months, we provide tools for both technical and non-technical teams to build, test, and deploy AI features, making advanced AI capabilities accessible to every product team. 
With Lleverage, you get access to all the main LLM models in one place. But there's more. You can also use our AI assistance to interpret your prompt and help you pick the right model for the feature you're building.
Create tailored workflows with RAG, prompt chaining, and custom prompt engineering, model comparison, vector databases to bring in your own data. Our AI development platform lets you design data-rich, context-sensitive processes for any task.
Lleverage is an AI platform helping product and engineering teams quickly build and deploy AI features without prior expertise.
Transform your tailored workflows into ready-to-use internal apps, deploy forms, chat tools, build custom tools for document processing, support, or internal knowledge retrieval with minimal setup, all within the platform.
Lleverage is the simplest way to get started with AI development. Design, test, and deploy custom workflows with complete control. No advanced coding required.
We're on a mission to build the world's leading AI development platform.",Amsterdam,"ai, aidevelopment, Aiautomation",Between €1 million-€ 2.5 million,2024,https://www.lleverage.ai/,Active,NL,https://www.linkedin.com/company/lleverage-ai
bluebarry,https://www.eu-startups.com/directory/bluebarry/,Netherlands,Build unlimited product advisors that give unique product recommendations to every unique visitor.,"Turn browsers into buyers with intelligent shopping guidance that helps customers find exactly what they need. Build unlimited product advisors that give unique product recommendations to every unique visitor. 
Key Benefits:
- Higher conversion rates through guided purchasing
- Reduced support questions
- Rich customer insights from every interaction
- Integration with main Marketing & eCommerce platforms
Setup in an afternoon:
1. Connect your product feed
2. Create Questions and Answers
3. Launch your product advisor.
Perfect for technical products, complex catalogs, and businesses looking to deliver personalized shopping experiences at a bigger scale.
Let every customer shop with the confidence of having a personal product expert by their side.",Groningen,"eCommerce, Guided Selling, Product Recommendation",No funding announced yet,2024,https://bluebarry.ai/,Active,NL,https://www.linkedin.com/company/bluebarry-ai/
WPoptic,https://www.eu-startups.com/directory/wpoptic/,Netherlands,"WPoptic is a free Chrome extension that detects
every Theme and WordPress plugin used on a website.",,Wieringen,"WordPress, Chrome Extension,",No funding announced yet,2024,https://wpoptic.com,Active,NL,
SkyHire Schiphol,https://www.eu-startups.com/directory/skyhire-schiphol/,Netherlands,"Work at Schiphol (Amsterdam) with SkyHire ⚡️ 

Together, we keep the Netherlands moving in a constantly changing world. #WeGetTheJobDone  

At SkyHire, we connect people with jobs that truly matter. Whether it’s in distribution centers, at Schiphol, or RTHA, our team plays a vital role in ensuring deliveries arrive on time, reducing queues at Schiphol, getting packages to doorsteps quickly, and safely storing and transporting life-saving medicines.  

It’s work that makes a real difference—and it wouldn’t be possible without our dedicated temporary staff.  

Ready to join us? Become part of our team at Schiphol or RTHA. Explore our vacancies and apply today!",,Schiphol,"Aviation, Staffing, Recruitment",No funding announced yet,2023,https://www.skyhire.nl/,Active,NL,https://nl.linkedin.com/company/skyhire-nl
TrillionCoin,https://www.eu-startups.com/directory/trillioncoin/,Netherlands,Next-Gen Decentralized Finance Platform Leveraging Quantum Computing And Nano Technology,"Join the millions of users powering the next evolution of digital finance with TrillionCoin. Leveraging AI-driven insights and quantum computing technology, TrillionCoin is designed for exponential growth and unparalleled scalability. Be part of the revolution redefining wealth and innovation in the blockchain era.",Deurne,"Cryptocurrency, Crypto AML, Crypto KYC, Crypto Compliance",Between €10 million-€25 million,2024,trillioncoin.eu,Active,NL,https://www.linkedin.com/company/trillioncoin/
Lila â (Peri)Menopause Guide,https://www.eu-startups.com/directory/lila-perimenopause-guide/,Netherlands,Your AI guide to weight loss during menopause and perimenopause,"Lila is your moon-inspired AI guide, designed to help women navigate weight loss during menopause and perimenopause. With personalized plans for nutrition, exercise, and habit-building, Lila simplifies weight loss, supports your changing body, and helps you feel confident, strong, and in control again.
Unlike generic fitness apps, Lila understands the unique challenges women face during this phase of life—like slower metabolism, cravings, and energy dips—and offers clear, tailored guidance that works for you.
Whether you’re looking to lose weight, build sustainable habits, or simply feel like yourself again, Lila is by your side, every step of the way.",Amsterdam,"Menopause, Health, Fitness, AI",Between €1 million-€ 2.5 million,2023,https://getlila.com,Active,NL,https://linkedin.com/company/tidalflow-ai
Ostrea Juristen,https://www.eu-startups.com/directory/ostrea-juristen/,Netherlands,Dutch company formation provider.,Ostrea helps Dutch and Belgian startups with choosing the right company structure to ensure a successful launch and make sure the founders have the best protection concerning liability. Consulting in tax planning and accounting.,The Hague,"Zzp, SME, tax avoidance, setting up a holding company, what is a holding company, setting up a company, relaunch, relaunch after bankruptcy, bankruptcy",No funding announced yet,2020,Ostrea.uk,Active,NL,
Apollo Skills,https://www.eu-startups.com/directory/apollo-skills/,Netherlands,Solve Business Challenges Faster with ApolloSkills,"Empowering CEOs and Founders to Lead with Confidence and Scale with Purpose
Building a business is tough, but you don’t have to do it alone. At ApolloSkills, we provide tailored, high-quality content to guide you through leadership, team building, and scaling challenges. All at your fingertips, for free.
You’re the Leader, and We’re Your Guide
You’ve made the bold leap into entrepreneurship, ready to build something extraordinary—but we get it: The road ahead can feel overwhelming. This is where ApolloSkills steps in as your trusted guide. We’re here to help you navigate the challenges so you can focus on leading your company with clarity and purpose.
Break Free from the Noise with World-Class Learning
The internet is flooded with low-value, generic advice. At ApolloSkills, we cut through the clutter. Our platform delivers curated strategies from the best minds in business, designed for early-stage founders like you.
Bite-sized and potent
Perfect for a short time; you need answers fast.
Tailored and personal
Learning paths that adapt to your company’s needs and your unique leadership style.
Actionable
No fluff. Just honest, proven steps to take your business to the next level.
What You Get!
We've designed five types of content to match your preferred learning style:
Video Shorts: Brief videos that encapsulate key concepts, supported by visual aids and mnemonics.
Book Summaries: Quickly absorb key insights from top authors and thought leaders with our concise summaries.
Step-by-Step Guides: Simplify entrepreneurship with our detailed, easy-to-follow guides for every business stage.
Courses: Enroll in expert-crafted courses on entrepreneurship, personal transformation, clear thinking, and leadership.
Podcasts: Get inspired by successful entrepreneurs and thought leaders through insightful conversations and tips.Masterclasses: Learn from top experts sharing their strategies and secrets to success in our masterclasses.
Masterclasses: Learn from top experts sharing their strategies and secrets to success in our masterclasses.
Content that Works!
Credibility and Authority
ApolloSkills ensures the credibility of its educational content through a rigorous review process, assessing expertise and knowledge in the field, credibility, and reputation built through accomplishments, as well as integrity and adherence to ethical standards.
The Balanced Learning Approach
ApolloSkills combines theoretical knowledge with practical application, creating a balanced learning approach. Each subject includes vital concepts and real-world application steps.
Recommendations and Instant Feedback
To sustain motivation and ensure continuous improvement, ApolloSkills offers personal course recommendations and instant feedback through its AI-based assessment tool, Pathfinder. Immediate feedback on activity work allows learners to correct mistakes and reinforces correct responses.",Amsterdam,learning,No funding announced yet,2024,https://www.apolloskills.com,Active,NL,
Apollo Skills,https://www.eu-startups.com/directory/apollo-skills/,Netherlands,Solve Business Challenges Faster with ApolloSkills,"Empowering CEOs and Founders to Lead with Confidence and Scale with Purpose
Building a business is tough, but you don’t have to do it alone. At ApolloSkills, we provide tailored, high-quality content to guide you through leadership, team building, and scaling challenges. All at your fingertips, for free.
You’re the Leader, and We’re Your Guide
You’ve made the bold leap into entrepreneurship, ready to build something extraordinary—but we get it: The road ahead can feel overwhelming. This is where ApolloSkills steps in as your trusted guide. We’re here to help you navigate the challenges so you can focus on leading your company with clarity and purpose.
Break Free from the Noise with World-Class Learning
The internet is flooded with low-value, generic advice. At ApolloSkills, we cut through the clutter. Our platform delivers curated strategies from the best minds in business, designed for early-stage founders like you.
Bite-sized and potent
Perfect for a short time; you need answers fast.
Tailored and personal
Learning paths that adapt to your company’s needs and your unique leadership style.
Actionable
No fluff. Just honest, proven steps to take your business to the next level.
What You Get!
We've designed five types of content to match your preferred learning style:
Video Shorts: Brief videos that encapsulate key concepts, supported by visual aids and mnemonics.
Book Summaries: Quickly absorb key insights from top authors and thought leaders with our concise summaries.
Step-by-Step Guides: Simplify entrepreneurship with our detailed, easy-to-follow guides for every business stage.
Courses: Enroll in expert-crafted courses on entrepreneurship, personal transformation, clear thinking, and leadership.
Podcasts: Get inspired by successful entrepreneurs and thought leaders through insightful conversations and tips.Masterclasses: Learn from top experts sharing their strategies and secrets to success in our masterclasses.
Masterclasses: Learn from top experts sharing their strategies and secrets to success in our masterclasses.
Content that Works!
Credibility and Authority
ApolloSkills ensures the credibility of its educational content through a rigorous review process, assessing expertise and knowledge in the field, credibility, and reputation built through accomplishments, as well as integrity and adherence to ethical standards.
The Balanced Learning Approach
ApolloSkills combines theoretical knowledge with practical application, creating a balanced learning approach. Each subject includes vital concepts and real-world application steps.
Recommendations and Instant Feedback
To sustain motivation and ensure continuous improvement, ApolloSkills offers personal course recommendations and instant feedback through its AI-based assessment tool, Pathfinder. Immediate feedback on activity work allows learners to correct mistakes and reinforces correct responses.",Amsterdam,learning,No funding announced yet,2024,https://www.apolloskills.com,Active,NL,
The School Library App,https://www.eu-startups.com/directory/the-school-library-app/,Netherlands,"The School Library App revolutionizes how schools promote reading by combining library management and personalized recommendations in one platform. Library staff can effortlessly manage their book inventory and understand reading trends among students, helping them curate their collections more effectively. Pupils benefit from a unique feature that tracks their reading habits with physical books and recommends titles that match their preferences, encouraging them to discover new authors and genres.",,Netherlands,"EdTech, School library Software, SaaS",No funding announced yet,2024,https://schoollibraryapp.com/,Active,NL,
Docfield,https://www.eu-startups.com/directory/docfield/,Netherlands,"Docfield is a technology company specialised in developing end-to-end contract lifecycle management (CLM) solutions. 

Founded in 2019 and headquartered in Amsterdam (Netherlands) Docfield aims to streamline the creation, collaboration, and management of business documents across various sectors. Their contract management software simplifies the entire contract process, making it faster and easier for teams to stay organised and compliant.","Creating documents is a breeze with self-service templates, data import tools, flexible workflows, and smart conditional logic. Real-time collaboration and approval mechanisms enable teams to leave comments, track revisions, and automate repetitive tasks to prevent bottlenecks. Updating thousands of documents is hassle-free with bulk template editing, ensuring consistency across the board. 
With Docfield, teams can focus on what matters most: creating impact and driving growth while the platform handles the complexities of contract management with ease, accuracy, and reliability.",Amsterdam,"legaltech, contract management, contract lifecycle management, contract creation",Between €1 million-€ 2.5 million,2024,https://docfield.com,Active,NL,https://www.linkedin.com/company/docfield/?viewAsMember=true
DataQueue,https://www.eu-startups.com/directory/dataqueue/,Netherlands,"DataQueue is a no-code conversational AI platform that enables businesses	to create hyper-realistic voice AI agents. Designed for developers,	software companies, marketing agencies,	and enterprises,	it delivers consistent	and localized	customer	experiences across all channels.","DataQueue is a no-code conversational AI platform that enables developers and businesses to create hyper-realistic AI voice agents. These agents automate and optimize both inbound and outbound calls, which helps users increase call capacity, reduce operational costs, and deliver consistent, localized customer experiences. 
VoiceHub stands at the center of DataQueue’s services. It’s a flexible and scalable platform built to create and manage unlimited voice agents. Users have the option to choose from voices in multiple languages, accents, and
styles including full support for Arabic dialects, which ensures the agents fit with your brand identity and customer preferences.
VoiceHub makes it easy to transfer calls smoothly between AI agents and human operators, allowing conversations to flow naturally and customers to enjoy uninterrupted service. The platform also integrates with more than 500 third-party applications and CRM systems like Genisis, Microsoft Teams, and Cisco.
One of VoiceHub’s key advantages is its flexible model selection. Users can configure speech-to-text, text-to-speech, and language processing components from top providers such as DataQueue, OpenAI, Google, and Meta. Along with this flexibility comes transparent cost and usage analytics, which helps users optimize performance while keeping expenses under
control.
VoiceHub supports full branding of voice agents, dashboards, and user interfaces under your own domain, without any visible mention of DataQueue. Its customization options, that covers appearance, dialect, and behavior, allow for highly personalized, natural interactions that boost
customer engagement and satisfaction.
With more than five years of experience, DataQueue combines deep technical expertise with proven business results. DataQueue’s solutions help enterprises across Europe, the Middle East, and Africa automate repetitive tasks, improve customer interactions, and scale effectively in competitive markets.",Groningen,"AI, Solutions, Startups, Phone Agents",No funding announced yet,2021,https://www.dataqueue.ai/,Active,NL,https://www.linkedin.com/company/dataqueue/
Topliner,https://www.eu-startups.com/directory/topliner/,Netherlands,"Topliner is solving the inefficiency and outdated processes in the executive search industry. Identifying and mapping top candidates often takes weeks of manual research using static, outdated databases. This slows down executive search firms and limits their ability to deliver results quickly. Our AI-powered platform provides real-time, on-demand market mappings, drastically reducing research time from weeks to hours. By automating data gathering and analysis, we enable executive search professionals to focus on building relationships and making placements, solving a critical pain point in a $30B industry.",,Amsterdam,"AI, Executive Search, Recruitment",No funding announced yet,2024,https://topliner.app,Active,NL,
ezstream,https://www.eu-startups.com/directory/ezstream/,Netherlands,Stream pre recorded broadcasts to steam,It's crucial for indie game developers to broadcast continously to steam in order to boost player engagement. ezstream provides an easy and affordable way to stream prerecorded broadcasts to steam.,Amsterdam,"stream, steam, engagement, broadcast",No funding announced yet,2024,https://ezstream.gg,Active,NL,
WPoptic,https://www.eu-startups.com/directory/wpoptic/,Netherlands,"WPoptic is a free Chrome extension that detects
every Theme and WordPress plugin used on a website.",,Wieringen,"WordPress, Chrome Extension,",No funding announced yet,2024,https://wpoptic.com,Active,NL,
WPoptic,https://www.eu-startups.com/directory/wpoptic/,Netherlands,"WPoptic is a free Chrome extension that detects
every Theme and WordPress plugin used on a website.",,Wieringen,"WordPress, Chrome Extension,",No funding announced yet,2024,https://wpoptic.com,Active,NL,
Pintura,https://www.eu-startups.com/directory/pintura/,Netherlands,A powerful JavaScript Image Editor that integrates with every stack. Fully configurable and works intuitively on every device.,"A fully configurable and client-side image editor SDK that's intuitive on mobile and desktop. Set image requirements and help your customers upload better pictures.
Compatible with all popular JavaScript frameworks.
Crop, rotate, resize, filter, annotate, adjust colors, and much more…
Top Features:
Enforce crop aspect ratio: Enforce a single crop aspect ratio or offer a range of aspect ratio options to make sure uploaded images are always perfect.
Fast image uploads: Boost file upload speed and lower server bandwidth usage by compressing, resizing, and converting images in the browser.
Rotate, resize, and flip: Make the pixel perfect crop each time. Scale images using the zoom control, mouse wheel, touchpad, or intuitive multi-touch interaction.
Overlay crop guides: Help your customers upload better images. Show an overlay on top of the editor to illustrate bleed margins or profile picture boundaries.
Photo filter effects: Apply a set of carefully crafted filter effects to your photos. Extend with your own filters and the Pintura Image Editor UI will update automatically.
Responsive and accessible: Scales to best fit the available space. Interact with touch, mouse, and keyboard. Works great on mobile, tablet, and desktop.",Veldhoven,"Development, Forms, Photography",No funding announced yet,2024,https://pqina.nl/pintura,Active,NL,https://www.linkedin.com/company/pqina
WEDR,https://www.eu-startups.com/directory/wedr/,Netherlands,Weather Driven Decision Making,"The WEDR app revolutionizes travel planning by making weather-driven decisions easy and stress-free. Whether you’re looking for the perfect weekend getaway, a family vacation spot, or an outdoor adventure, WEDR helps you find destinations with ideal weather conditions quickly and effortlessly.
Powered by AI, the app combines your preferences—like weather, travel dates, and distance—to suggest tailored travel options in seconds. Say goodbye to endless searches and hello to smarter, more enjoyable travel planning with WEDR. Designed for families, last-minute travelers, outdoor enthusiasts, and more, WEDR is your go-to tool for unforgettable trips.",Enschede,"weather, travel, destination marketing",No funding announced yet,2024,wedrlabs.com,Active,NL,https://www.linkedin.com/company/wedrlabs/
Statusreport.app,https://www.eu-startups.com/directory/statusreport.app,Netherlands,"Statusreport.app is a specialized platform that simplifies project status reporting through intuitive templates and collaborative features. It helps teams create professional updates efficiently, track progress effectively, and keep stakeholders informed while integrating seamlessly with existing task management tools.","Statusreport.app is a comprehensive project management solution designed to revolutionize how teams handle status reporting. The platform combines user-friendly interfaces with powerful features to eliminate the traditional complexities of creating and sharing project updates. Moving away from cumbersome tools like PowerPoint and Excel, teams can efficiently document milestones, track deadlines, monitor risks, and manage budgets through industry-tested templates.
The platform stands out for its ability to maintain simplicity without compromising functionality. Teams can continue using their preferred task management tools while centralizing status reporting. With features enabling direct team contributions, real-time stakeholder visibility, and one-click sharing, Statusreport.app ensures enhanced collaboration while maintaining security. The platform has demonstrated real-world impact across industries, with users reporting reduced reporting time, improved stakeholder satisfaction, better team alignment, and increased project execution efficiency.",Haarlem,"sales, Artificial Intelligence, Landing Page Generator, AI",No funding announced yet,2024,https://statusreport.app,Active,NL,https://linkedin.com
Faraday Fuel,https://www.eu-startups.com/directory/faraday-fuel/,Netherlands,Faraday Fuel—Energizing the Future.,"At Faraday Fuel, our vision is bold: ""Clean energy for the entire world in 10 years."" Inspired by the legacy of Michael Faraday, we are pioneering revolutionary hydrogen technologies to reshape the global energy landscape.
Founded in 2024, Faraday Fuel develops advanced systems for hydrogenproduction, storage, and utilization, empowering industries and communities with scalable, sustainable energy solutions. Our mission is to replace fossil fuels with clean hydrogen, driving a greener future for generations to come.
With a focus on innovation, collaboration, and global impact, we invite investors, partners, and innovators to join us in building a world powered by renewable energy.
Learn More: Visit www.faradayfuel.com or email [email protected]",Deurne,"Hydrogen, Fuel Cell, Hydroelectric, Fusion Energ",No funding announced yet,2024,faradayfuel.com,Active,NL,
Chivent,https://www.eu-startups.com/directory/chivent/,Netherlands,"Create and share memories effortlessly with your dedicated digital event album. No app, sign-up, or download required. Just share the link or let guests scan a QR code. Perfect for weddings, birthdays, memorials, and all celebrations!",,Amsterdam,"PhotoSharing,MediaAlbum,DigitalAlbum,Event",No funding announced yet,2024,https://chivent.com,,NL,https://linkedin.com/company/chivent
MindPeace AI,https://www.eu-startups.com/directory/mindpeace-ai/,Netherlands,"MindPeace is your AI-powered companion for mental wellbeing, offering support whenever needed. It learns from your interactions, assigns questionnaires to help you gain insights, and unlocks tailored exercises and programs based on your conversations.","MindPeace is an AI-powered mental wellbeing companion designed to support you anytime. Through conversational insights, it personalizes questionnaires and recommendations, providing tailored exercises and programs to help you achieve peace of mind. Whether you need to express emotions, gain clarity, or develop resilience, MindPeace adapts to your needs, making mental health care more accessible and customized to you.",Haren,"AI, Startup, Mental Health, Health, Fitness",No funding announced yet,2024,https://mindpeace.ai/,Active,NL,https://www.linkedin.com/company/mindpeace-ai/
Cruit,https://www.eu-startups.com/directory/cruit/,Netherlands,"Cruit is on a mission to revolutionize the way companies hire talent. We believe that referrals are the most powerful tool for companies to find the best candidates, and we’re dedicated to leveraging that power to help businesses around the world build amazing teams. Our goal is simple: to turn employees and communities into a “Cruiter”.",,Amsterdam,"recruitment, employee referral, gamification",No funding announced yet,2024,joincruit.com,Active,NL,https://www.linkedin.com/company/joincruit/about/?viewAsMember=true
Smart Clerk,https://www.eu-startups.com/directory/smart-clerk/,Netherlands,"Smart Clerk is an AI-powered platform that simplifies bookkeeping for small and medium-sized businesses and accounting firms. Our tool efficiently processes and categorizes bank and credit card statements, turning them into accurate, bookkeeper-ready documents. With features like transaction categorization, vendor tracking, and customizable reports, Smart Clerk enables businesses to save time and reduce manual data entry, especially for companies aiming to streamline their accounting processes in a user-friendly way.","Smart Clerk is an AI-driven bookkeeping platform designed to streamline and automate financial processes for small and medium-sized businesses, as well as accounting firms. Our platform specializes in converting bank and credit card statements into structured, bookkeeper-ready documents with high accuracy. This saves businesses from tedious manual data entry and significantly reduces errors, making financial management simpler and more efficient.
Smart Clerk’s key features include automated transaction categorization, customizable reports, and vendor tracking, empowering users with detailed financial insights at their fingertips. The platform supports multiple currencies, handles various statement formats, and allows users to define custom categories, adapting to the unique needs of each business. Designed with scalability in mind, Smart Clerk also integrates seamlessly into existing workflows, making it a valuable tool for both small businesses and larger accounting firms.
By offering an intuitive interface, Smart Clerk makes bookkeeping accessible, even for users without an accounting background. With a focus on accuracy, time savings, and cost efficiency, Smart Clerk is becoming an essential tool for companies looking to optimize their financial operations in the US and beyond, with planned expansions to support EU-based businesses. Whether used independently by business owners or in partnership with bookkeepers, Smart Clerk is transforming financial data management for a modern, digital-first economy.",Zaandam,"accounting, bookkeeping, ai, document processing",No funding announced yet,2023,https://smartclerk.ai,Active,NL,https://www.linkedin.com/company/smartclerk/
Coinection,https://www.eu-startups.com/directory/coinection/,Netherlands,A new way to manage your Euro coin collection! Coinection is a platform aimed at collectors of euro coins. The platform focuses on bringing collectors together to expand their collections through the connections that are created.,,Netherlands,"euro, collection, euro collection management",No funding announced yet,2024,https://coinection.eu,Active,NL,
Headshop.nl,https://www.eu-startups.com/directory/headshopnl/,Netherlands,"Headshop is an iconic Amsterdam establishment, known for its commitment to quality and customer satisfaction since 1968. We pride ourselves on creating a welcoming atmosphere where you can explore our extensive product range.","Headshop is Amsterdam’s top headshop, established in 1968 and known for its wide range of natural and psychoactive products. We’re dedicated to providing a unique experience for every customer, offering expert advice and high-quality items. Our stores offer a relaxed atmosphere, making it easy to explore everything from magic truffles to energy boosters. Our friendly team is always available to answer questions and guide you through our product range. With three locations across Amsterdam, we’re a must-visit for anyone looking for a true headshop experience. For those who can’t visit in person, our online store offers the same great selection. Discover what makes Headshop the trusted choice for smartshop products in Amsterdam.",Amsterdam,"Amsterdam headshop, smartshop products, quality products",No funding announced yet,2024,https://www.headshop.nl,Active,NL,
Collava.app,https://www.eu-startups.com/directory/collava.app,Netherlands,"What can we do with Collava?
Collava is a platform that allows you to save your favourite content from the web. You can save articles, images, videos, and more. You can also organise your content into collections share it with others. Here are three examples to give ideas in how to use Collava.

Public or Private, your choice!
You can save everything you need but you can also allow other people to see your collections. You can search on public content for information gathered and tagged by other users.

Browser Extensions
Everything is 100x easier with our browser extensions, anything that you save, will be available when you search all major search engines (configurable). Save just the link, a part of the website or the whole page, up to you!",,Amsterdam,"sass, bookmarking, community, aggregation",No funding announced yet,2024,https://www.collava.aoo,Active,NL,
DevITJobs.nl,https://www.eu-startups.com/directory/devitjobsnl/,Netherlands,DevITjobs is the IT vacancy platform for taking the next step in your professional career.,"DevITjobs is a job board, dedicated for the Dutch tech industry. We started in Switzerland, as SwissDevJobs.ch and now expand to other countries.
We have attracted a growing monthly audience of over 12'000 Software Developers and IT professionals per month because we focus on the candidates and listen to their feedback. We are the only tech job board that requires all job postings to be standardized and transparent, including salary info.",Haarlem,"job, job board, hiring, career",No funding announced yet,2020,https://devitjobs.nl/en/jobs/PHP/all,Active,NL,https://www.linkedin.com/company/devjjobs
The Crawl Tool,https://www.eu-startups.com/directory/the-crawl-tool/,Netherlands,The Crawl Tool provides crawl reports of issues on websites so they small and medium sized websites can improve their user experience and on-site SEO,,The Hague,"crawl, seo, web",Between €1-€100K,2024,https://www.thecrawltool.com/,Active,NL,https://www.linkedin.com/company/105243398
FileBrain Pro,https://www.eu-startups.com/directory/filebrain-pro/,Netherlands,"The backbone of reliable, precise AI Chatbots.","FileBrain Pro is a precision-driven AI Chatbot platform that uses your company’s data to deliver highly accurate and personalized responses. Easy to configure, it offloads an average of up to 80% of routine customer inquiries, allowing your team to focus on higher-value tasks. With flexible API access, it can seamlessly integrate into your systems, enabling tailored solutions for your business needs.",netherlands,"AI, Chatbots",No funding announced yet,2024,https://filebrain.pro,Active,NL,
Fiks,https://www.eu-startups.com/directory/fiks/,Netherlands,"Fiks is a Dutch platform connecting students with internships and side jobs through a personalized WhatsApp service. Receive curated job updates, chat for extra help, and rest assured that all companies offer paid internships. Sign up to get tailored matches and apply easily!","Fiks connects Dutch students with internships and side jobs through a personal WhatsApp service, sending updates on relevant opportunities directly to their phones. Unlike other platforms, Fiks offers personalized support and only features companies that pay interns. Sign up to receive tailored matches and apply easily!
Why thousands of students use Fiks...
WhatsApp Service: Sign up for Fiks WhatsApp Service, sit down, relax and get internships & jobs forwarded to you personally via WhatsApp. This way you will always be informed of the latest internship vacancies and working student side jobs. Chill right?
Personal help: Students indicate that Fiks is the only internship platform in the Netherlands that personally helps you find your internship. Chat with us about anything, we're here to help!
Always internship allowance: All companies on Fiks pay an internship fee, otherwise they won't be on our platform! We do everything we can to make this amount as high as possible. Life as a student is expensive enough...
How does Fiks WhatsApp Service work?
Sign up: Enter your personal preferences in less than 2 minutes.
Get WhatsApp Messages: Niels will take a personal look with you and send you a number of relevant internships. From now on, you will receive an app when an internship comes online that suits you.
Fix your internship: Connect easily with companies you're interested in. You will be in direct contact with the company and can easily apply via our transparent platform.",Amsterdam,"Dutch internships, paid internships, student jobs",No funding announced yet,2019,Amsterdam,Active,NL,https://www.linkedin.com/company/fiksnl
WhatPulse Professional,https://www.eu-startups.com/directory/whatpulse-professional/,Netherlands,"With WhatPulse Professional, you can delve into the heart of your organization's computing activities. The dashboard provides a centralized view of computer usage metrics, offering valuable insights into application usage, keyboard and mouse activity, network traffic, and more, on an organizational level. By analyzing these metrics, you can identify trends, make data-driven decisions, and optimize productivity across your team.",,Rotterdam,"Productivity, Analytics",No funding announced yet,2024,https://whatpulse.pro,Active,NL,https://www.linkedin.com/company/whatpulse-professional
Biny Banner Generator,https://www.eu-startups.com/directory/biny-banner-generator/,Netherlands,Figma Banner Generator for scaling and adjusting in bulk,Biny Banner Generator is your ultimate tool for creating high-quality banners in Figma. This plugin empowers designers and marketers to swiftly generate banners with customizable aspect ratios and standard sizes tailored to various platforms.,Arnhem,"Design Tools, Productivity, User Experience",No funding announced yet,2024,https://www.figma.com/community/plugin/1409654713505951997/biny-tech-banner-generator,Active,NL,https://www.linkedin.com/in/tommiemathe
CD Consulting,https://www.eu-startups.com/directory/cd-consulting/,Netherlands,"AI consulting, AI strategy, AI engineering and AI automation services.","As a seasoned AI engineer and consultant, I have dedicated over a decade to empowering businesses with cutting-edge AI technologies. My expertise spans from developing sophisticated AI models to automating complex processes, tailored to meet the unique needs of both small and large enterprises. I am passionate about leveraging AI to drive innovation and efficiency, offering personalized coaching and strategic consultation. My approach is rooted in a deep understanding of industry trends and a commitment to delivering tangible results that align with my clients' goals.
I also run the folllowing blogs and newsletters:
- https://www.ai-from-scratch.com/
- https://www.denominations.io/
As well as a Youtube channel: https://www.youtube.com/@ai-in-practice",Gorinchem,"AI, Education, Automation services",No funding announced yet,2024,https://www.ai-from-scratch.com/,Active,NL,https://www.linkedin.com/company/common-denominator-consulting/
Best AI Therapy,https://www.eu-startups.com/directory/best-ai-therapy/,Netherlands,Best AI Therapy is a curated directory of AI-driven therapy apps to support mental health and personal growth.,"Best AI Therapy offers a comprehensive directory of AI-powered mental health tools and therapy applications focusing on improving well-being and managing stress. Our directory showcases top AI-driven applications that cater to various mental health needs, including mindfulness, burnout, emotional regulation, and other services. Each featured app is carefully selected for quality and usability, ensuring users can find effective, reliable tools tailored to their individual mental health journeys. If you have an AI Therapy app that you believe should be added to the list, please submit it!",South Holland,"AI Therapy, AI Mental Health, AI Therapists",No funding announced yet,2024,https://www.bestaitherapy.com,Active,NL,
Resume.io,https://www.eu-startups.com/directory/resumeio/,Netherlands,"Resume.io is the digital powerhouse for the modern job seeker. More than just a resume builder, it is an all-in-one career support tool. Built with cutting-edge technology and designed by experts in the job market, it is designed to deliver top-notch resumes, boost your job search, and provide human guidance on your path to a better career.","Resume.io is the digital powerhouse for the modern job seeker. More than just a resume builder, it is an all-in-one career support tool. Built with cutting-edge technology and designed by experts in the job market, it is designed to deliver top-notch resumes, boost your job search, and provide human guidance on your path to a better career.",Breda,esume Builder Career development Career Resume service Resume / CV,Between €5 million-€10 million,2014,https://resume.io,Active,NL,https://nl.linkedin.com/company/resume-io
Career.io,https://www.eu-startups.com/directory/careerio/,Netherlands,"Career.io is an AI and human-powered career platform. If you want to find a new job, want to excel in your career or are looking to make a career change, at Career.io you can find everything you need, all in one place.","Career.io is an AI and human-powered career platform. If you want to find a new job, want to excel in your career or are looking to make a career change, at Career.io you can find everything you need, all in one place.",Breda,Career development Career Career platform Career growth Job search Resume service,Between €5 million-€10 million,2014,https://career.io/,Active,NL,https://www.linkedin.com/company/career-io/
