name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,country,linkedin
Kedra Live Chat & AI Chatbot,https://www.eu-startups.com/directory/kedra-live-chat-ai-chatbot/,Lithuania,"Kedra Chat seamlessly adds a live chat and AI chatbot widget to your store. Respond to customer inquiries directly within your Shopify admin panel, and customize the widget's appearance to perfectly match your brand. Gain valuable insights through chat analytics, including customer location and device type. The AI bot can recommend products and guide customers through your store, boosting sales and improving customer satisfaction. Kedra Chat empowers you to deliver exceptional customer service.","Kedra Chat: Elevate Your Customer Experience with Personalized Live Chat and AI Support
Kedra Chat is a powerful Shopify app designed to revolutionize the way you connect with your customers. It seamlessly integrates with your Shopify admin panel, empowering you to offer exceptional live chat support and leverage the power of AI-powered chatbots – all under your brand identity.
Seamless Integration for Effortless Support:
Effortless Setup: Kedra Chat integrates effortlessly with your existing Shopify admin panel, eliminating the need for complex configurations. You'll be up and running in minutes, ready to connect with your customers.
Centralized Communication Hub: Manage all your customer interactions from a single, convenient location within your Shopify admin. Respond to live chat inquiries and monitor AI chatbot interactions, ensuring a smooth and efficient support experience.
Unparalleled Customization for a Branded Experience:
Match Your Brand Identity: Kedra Chat goes beyond generic chat widgets. Customize the chat window with your brand's fonts, colors, and even add your logo for a seamless brand experience. Your customers will feel like they're interacting directly with your brand, fostering trust and loyalty.
No Kedra Branding, Just Yours: The chat widget is completely free of any Kedra branding, ensuring your customers interact solely with your brand identity. This reinforces brand recognition and strengthens customer relationships.
Actionable Insights for Data-Driven Decisions:
Comprehensive Analytics: Gain valuable insights into your customer interactions through Kedra Chat's built-in analytics dashboard. Track key metrics, analyze chat transcripts, and identify areas for improvement to continuously refine your customer support strategy.
Customer Data at Your Fingertips: Kedra Chat intelligently collects customer data such as country and device type, providing you with valuable demographic information. This allows you to tailor your marketing efforts and product offerings for a more personalized customer experience.
AI-Powered Support for Increased Efficiency:
Automated Product Recommendations: Kedra Chat's AI chatbot can be configured to recommend products based on customer browsing behavior and purchase history. This personalized approach streamlines the buying process and increases customer satisfaction.
Intelligent Guidance & Support: The AI chatbot can be programmed to answer frequently asked questions and guide customers through your store, freeing up your time to focus on complex inquiries and building stronger relationships.
Kedra Chat: The All-in-One Solution for Exceptional Customer Support
By leveraging Kedra Chat, you can provide a personalized and efficient customer support experience that fosters brand loyalty and drives sales.  Download Kedra Chat today and take your Shopify store's customer interactions to the next level.",Vilnius,"ai chatbot, chat widget, live chat, customer support, shopify app",No funding announced yet,2023,https://www.kedra.io,Active,LT,
Cloyd IXR,https://www.eu-startups.com/directory/cloyd-ixr/,Lithuania,"We are an AR/VR company providing solutions for a range of industries such as aviation, medical, engineering and many more. Our technology makes employee training safe and more engaging. There is no need in practicing hazardous procedures and situations in real life - we transfer it into a virtual environment, where your employees can practice their skills without any risks. By doing this, we reduce your costs for employee training, making training more impactful and most importantly, safe.",,Vilnius,"technology, training, employee training, virtual reality",No funding announced yet,2004,https://cloydixr.com,Active,LT,https://lt.linkedin.com/company/cloyd-ixr
Stickerrs,https://www.eu-startups.com/directory/stickerrs/,Lithuania,,,Vilnius,"stickers,ios,android",No funding announced yet,2023,https://stickerrs.com,Active,LT,
Dmfollow,https://www.eu-startups.com/directory/dmfollow/,Lithuania,Stop tracking prospects in a spreadsheet or figuring out who you should follow up with and when. Dmfollow helps you automate follow-up in your DMs.,"Following up in DMs is too hard.
Following up on anything is really hard. I've been a ghostwriter for a few months now. The greatest problem I've had is following up on my cold DMs. For cold emails, I had Apollo which followed up automatically after a day, 2 days, 1 week, etc.
I never wanted to track DMs in a spreadsheet or spend my little time as a student, 9-5er, and pastor trying to figure out who to follow up on. That's how DMfollow was born. 
I needed something to help me automate followups in my DMs and you need one too.",Kaunas,"saas, marketing, Dms, freelancer",No funding announced yet,2023,https://dmfollow.tech,Idea Stage,LT,https://linkedin.com/in/stephen-adesina
AmeraLabs,https://www.eu-startups.com/directory/ameralabs/,Lithuania,We make 3D printing materials for SLA DLP 3D printers with the purpose of inspiring and empowering the creativity of the 3D printing community.,"Welcome to AmeraLabs, where the art of 3D printing meets innovation. Since our inception in 2017, we've been on a mission to elevate the industry standards for 3D printing resins. Specializing in resins tailored for engineering, dental applications, and miniature enthusiasts, AmeraLabs has emerged as one of the global leaders, serving more than 60 countries.
Our journey began as a passion project driven by the vision to create resins that go beyond the ordinary, offering unparalleled quality, precision, and versatility. Today, AmeraLabs is an excellent choice for 3D printing enthusiasts worldwide, a testament to our commitment to excellence.
At AmeraLabs, we take pride in formulating 3D printing materials designed to inspire and empower the creativity of the global 3D printing community. Our resins, crafted for resin 3D printers, are engineered with a purpose: to make exceptional physical properties accessible to both hobbyists and professionals.
Join us in shaping the future of 3D printing. Explore the possibilities, unleash your creativity, and experience the excellence of AmeraLabs resins.",Kaunas,"3d printing, resin, additive manufacturing",No funding announced yet,2017,ameralabs.com,Active,LT,https://www.linkedin.com/company/
Leya AI,https://www.eu-startups.com/directory/leya-ai/,Lithuania,At Leya AI we are building the next generation of personal coaching powered by Large Language Models,"Leya's mission is to give access to personal coaching for everyone on the planet. At Leya AI we are building the next generation of personal coaching powered by Large Language Models.
Even though our short-term focus is to revolutionize traditional language learning methods with an English language AI Tutor, our long-term mission remains todeliver effective all-domain coaching sessions to everyone.
About Leya AI English Tutor:
- Leya is one of the fastest-growing AI Tutor applications that allow users to have seamless live tutoring sessions
- Leya uses effective scientific methods developed according to and with the help of the most successful English Tutors
- Backed by multiple well-known investors in Northern and Central Europe
- Constantly growing user base is giving Leya the possibility to adapt and personalize each lesson
Leya’s team consists of multiple AI and business experts with multiple years of experience in AI/ML and language technologies. This accelerates our growth and lets us chase the dream of giving access to personal coaching to everyone on the planet. We are strong believers and doers with experience and conviction. Leya is an AI Tutor yet to be the best personal all-domain coach!",Vilnius,"EdTech, Consumer App, Mobile app, Language learning",Between €1 million-€ 2.5 million,2020,https://leyaai.com/,Active,LT,https://www.linkedin.com/company/leya-ai/
Ars Ingenii,https://www.eu-startups.com/directory/ars-ingenii/,Lithuania,Ars Ingenii is a startup developing solutions for next-generation e-commerce logistics.,"Ars Ingenii offers a groundbreaking logistics and fulfillment platform, leveraging in-house developed hardware and software technologies. By seamlessly integrating these technologies, we streamline e-commerce logistics, ensuring swift delivery from the origin to the consumer's doorstep.",Vilnius,"Robotics, E-commerce, Engineering, Information Technology",No funding announced yet,2023,www.arsingenii.lt,Active,LT,https://www.linkedin.com/company/ars-ingenii/
UAB Livil Pay â Lcash,https://www.eu-startups.com/directory/uab-livil-pay-lcash/,Lithuania,"UAB Livil Pay is a financial company providing Currency exchange, digital & physical debit/credit cards chargeable with crypto, multicurrency account opening (EUR, USD, GBP), Crypto Onramp/Offramp, global remittance allowing users to transfer funds or crypto gains directly to their bank account of choice (+80 countries coverage) and a payment gateway system feat Crypto payment, Apple Pay, Google Pay, Visa/MasterCard, and various alternatives with very affordable rates.",,Vilnius,"Payment gateway, Crypto exchange, remittance",Between €500K-€ 1 million,2021,https://l.cash/,Active,LT,
Nettexx,https://www.eu-startups.com/directory/nettexx/,Lithuania,Ultimate cryptocurrency platform for business,"All-in-one digital currency solution that offers everything a business needs. Request and accept payments, exchange and withdraw funds in one touch. Multiply your profits with crypto payment solutions:
— 30+ cryptocurrencies are available
— the service is available 24/7, not only on banking days
— withdraw funds via SEPA and SWIFT to your own bank account
— conduct crypto OTC desk in any volume
— 1 day to implement Nettexx in your business
— full-fledged cryptoprocessing product",Kingstown,#cryptoprocessing,No funding announced yet,2021,https://www.nettexx.com,Active,LT,
WhiteBIT,https://www.eu-startups.com/directory/whitebit/,Lithuania,"WhiteBIT, founded in 2018, offers 520+ trading pairs and cryptocurrencies. Renowned in the EU for its comprehensive features and user-friendly platform.","WhiteBIT, established in 2018, is one of the leading cryptocurrency exchanges in Europe offering a wide range of services to cater to both novice and experienced traders.
Our platform provides various trading options:
Spot Trading: Users can easily buy and sell a wide array of cryptocurrencies in real-time, offering a seamless trading experience.
Margin Trading: Leverage your positions with up to 10x margin, empowering traders to maximize their profits.
Futures Trading: Explore futures contracts with leverage options of up to 100x, allowing you to speculate on future cryptocurrency prices.
Crypto Lending: Grow your assets by lending your cryptocurrencies and earning up to 18.64% annually.
Instant Swap: A quick and user-friendly exchange service to swiftly convert one crypto into another.
Our platform's user-friendliness sets us apart. We prioritize ease of use with a user-friendly interface and intuitive tools, making it accessible for traders of all levels. With a commitment to user satisfaction, WhiteBIT offers one of the most competitive fee structures in the crypto market, ensuring our users keep more of their earnings.
Join us to experience a reliable, efficient, and low-cost platform designed to empower your crypto trading journey.",Vilnius,"cryptocurrency exchange, CEX",No funding announced yet,2018,https://whitebit.com,Active,LT,https://www.linkedin.com/authwall?trk=bf&trkInfo=AQErRBtQ8BPLdwAAAYuvG0l4zQCsLLUTl6rBrPoaq5m0gJcm8PD3BhZrWPc3juLaw3iMAyKEt0qkRBlOwB--ZVE3SZ00g_FmJJOOUt-BSBjQEByV8pGRAkEOLY7rw1qnJr3tSuc=&original_referer=&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fwhitebit-cryptocurrency-exchange%2F
Iwoscan,https://www.eu-startups.com/directory/iwoscan/,Lithuania,"Transforming industries with precision and innovation, Iwoscan is not just a company but a collective mindset that harnesses the full potential of technology to streamline operations, optimise processes, and elevate performance in a rapidly evolving world. Our cutting-edge hardware device revolutionises manufacturing by seamlessly empowering teams with invaluable insights, connecting management, production, and machinery. Committed to sustainability and increased production yield, we're shaping the industry's future, offering an innovative, cost-effective solution for a more efficient and sustainable manufacturing landscape.","Iwoscan is a team of pioneering electronics research and development experts dedicated to championing innovation and progress. Our shared vision is to harness technology's full potential to empower manufacturers of all sizes, enabling them to thrive in today's rapidly changing landscape. Iwoscan's hardware device is a game-changing solution that enhances manufacturing efficiency, fosters smarter decision-making, and motivates teams while driving sustainability and cost-effectiveness in the manufacturing industry.",Kaunas,"manufacturing, automation, IoT",No funding announced yet,2022,www.iwoscan.com,Active,LT,https://www.linkedin.com/company/iwoscan
Shorter.gg,https://www.eu-startups.com/directory/shorter-gg/,Lithuania,"Shorter.gg is a url shortening services which offers a complete link management platform, with Bio pages and QR Codes","Shorter.gg is different from other short link services because it offers a complete platform that helps your brand grow and gets more clicks on your short links. It's not just a regular link shortener. It has lots of useful things, like:
    Making your own special short links
    Keeping track of your links and seeing who clicks on them
    Making and changing QR codes
    Creating a special page for all your links
Shorter.gg keeps getting better and adding more things to help you online and make your brand stronger. If you pick Shorter.gg, you get a strong and flexible tool that takes care of everything with your links. This makes your marketing better and gets more people interested.",Vilnius,"link management, url shortener, linkinbio, qr code generator, free",No funding announced yet,2023,https://shorter.gg,Active,LT,https://www.linkedin.com/company/shorter-gg
Freya Cultivation Systems,https://www.eu-startups.com/directory/freya-cultivation-systems/,Lithuania,Freya Cultivation Systems is an AgTech developer with the goal of increasing greenhouse profitability.,"FREYA an AgTech developer based in Lithuania. Founded by a team of young scientists in 2019, the team has developed a breakthrough aeroponic irrigation platform that enables scalability beyond what was previously thought possible.
Armed with untamed ambition and hard science, FREYA has achieved numerous advancements in precision irrigation leading to significantly higher yields, improved plant health, reduced waste - all while operating a platform that requires virtually no maintenance.
FREYA is now focused on bringing its innovations to market through partnerships with ambitious growers and leading greenhouse developers.",Kaunas,"AgTech, Greenhouse Cultivation",Between €100K-€500K,2019,www.freyacultivation.com,Active,LT,https://www.linkedin.com/companies/freyacultivation
micapass,https://www.eu-startups.com/directory/micapass/,Lithuania,Seamless On-Chain AML Compliance for Evolving DeFi Ecosystem,"Micapass is developing an automated tool for detecting money laundering, targeted at participants in decentralized crypto markets. The tool assists protocols in preventing bad actors and illicit funds from participating in transactions, thereby helping to avoid sanctions. This regtech startup was created in response to changing legislative attitudes toward crypto markets in Europe and globally.",Vilnius,"AML, Blockchain",Between €100K-€500K,2023,www.micapass.com,Active,LT,https://www.linkedin.com/company/micapass
Rainbow Data,https://www.eu-startups.com/directory/rainbow-data/,Lithuania,Rainbow Data is the fertility tracker for data geeks. It is an advanced period tracker including all the information that is relevant for someone who is trying to conceive.,"Rainbow Data is the fertility app designed specifically for the trying to conceive (TTC) community. It includes
a powerful period tracking algorithm, drug management and reminders, lab results visualization and a full analysis - all in in one minimal app!",Vilnius,"fertility, femtech, ttc, ivf, period tracker",No funding announced yet,2023,https://rainbowdata.app/,Active,LT,
AskToSell,https://www.eu-startups.com/directory/asktosell/,Lithuania,"AskToSell helps companies to grow revenue faster by automating entire sales process for small deal sizes.

SMB deal sizes are smaller by nature, so the logical way to compensate for this is to close more deals. However, scaling the deal volume can burn out your sales team and drive customer acquisition costs too high.

Using AskToSell, you are able to deploy AI sales reps with superhuman-like performance, at x10-30 lower cost compared to human labour. These autonomous agents will learn about your product, contact your leads, qualify, prepare proposals, handle objections, and close the deals. Automatically. You’ll just have to approve the proposals.",,Vilnius,"AI, Sales automation, AI sales, autonomous negotiations",No funding announced yet,2023,https://asktosell.com,Active,LT,https://www.linkedin.com/company/asktosell/
Rent Boutique,https://www.eu-startups.com/directory/rent-boutique/,Lithuania,"RENT BOUTIQUE is a marketplace to rent, buy, or resell designer fashion.","RENT BOUTIQUE offers designers, boutiques, and all women the opportunity to monetize their clothes through our platform. We aim to change the behaviour of fashion lovers and believe that every girl or woman should have the opportunity to wear high-quality fashion clothes and accessories. By extending the lifespan of clothes, we empower our community to make a positive impact while looking stylish.
We are pioneers in fashion rental in Lithuania, and since 2023, we have been providing our services to foreign markets, mainly Poland. Empower yourself to look good while making a positive difference!",Kaunas,"Marketplace, Fashion, E-commerce, Internet, Lifestyle",No funding announced yet,2017,www.rentboutique.com,Active,LT,https://www.linkedin.com/company/rent-boutique/
MonoVM,https://www.eu-startups.com/directory/monovm/,Lithuania,"Monovm is a web hosting provider that offers a variety of services such as VPS hosting, shared hosting, dedicated servers, and domain registration. They are known for their high-quality service and customer support. Monovm also supports a variety of different operating systems, including both Windows and Linux.

Monovm also provides SSL certificates and a variety of other website management services. The company prides itself on its affordable prices and the reliability of its servers.",,Vilnius,"VPS,web hosting, server,domain",No funding announced yet,2023,https://monovm.com,Active,LT,https://www.linkedin.com/company/monovm-com
FoodVoice,https://www.eu-startups.com/directory/foodvoice/,Lithuania,"We offer a plate game that encourages users to compete over finishing their entire dish of food. The users will share their plates of food both before and after the dinner, displaying their commitment to sustainability. Users will be able to earn stars and points, tag locations, rate meals based on sustainability and accrue points by eating food they have ordered or made themselves. Our target is to avoid the contradiction between users, which quite often when discussing the sustainability goals, instead build connections within the communities and uniting them. Our goal is to prevent user conflict, which frequently arises when talking about sustainability goals, and instead focus on creating connections among communities and bringing them together. We provide the solution to track the food that was placed on the plate because we believe that the meal plate is the root of all problems with food, energy, and water waste and that it is the first step toward a sustainable future.",,Vilnius,"Food saving, water saving, energy saving",No funding announced yet,2023,www.foodvoice.eu,,LT,
Cervixel,https://www.eu-startups.com/directory/cervixel/,Lithuania,"Cervixel is an innovative biotechnology project aimed at revolutionizing cervical cancer screening through the application of cutting- edge CRISPR technology. The project is focused on developing an affordable, accurate, and easy-to-use diagnostic tool to detect HPV, the primary cause of cervical cancer. 

Our goal is to offer convenient, accurate, and affordable solutions for early disease detection, ultimately empowering individuals to take control of their health from the comfort of their own homes.",,Vilnius,"SaaS, Healthtech, cervical cancer screening",Between €1-€100K,2023,https://cervixel.com/,Active,LT,https://www.linkedin.com/company/cervixel/
Loopfolk,https://www.eu-startups.com/directory/loopfolk/,Lithuania,"It’s a sharing economy platform transforming idle assets into opportunities for individuals and businesses to maximise the use of underutilized sports and outdoor equipment. We facilitate peer-to-peer sharing, borrowing, and lending to foster sustainable consumption habits. Our approach is not just to create a marketplace, but a vibrant community built around shared hobbies and a sustainable consumption mindset.",,Vilnius,"sport, marketplace, share, community",No funding announced yet,2023,https://loopfolk.com/lt,Active,LT,https://www.linkedin.com/company/loopfolk/about/
GREENcoats,https://www.eu-startups.com/directory/greencoats/,Lithuania,"GREENcoats is a startup dedicated to develop sustainable nano-coatings based on plant by-products to protect postharvest fruits and vegetables.  Those coatings are thin, edible films made from natural polymers. They create a barrier around fresh produce, slowing down the processes of moisture loss and oxidation while also inhibiting microbial growth. Our coatings extend the shelf life of fruits and vegetables by up to 200% and are safe for consumption.",,Vilnius,"nano-coatings, sustainability, natural polymers",Between €1-€100K,2023,https://greencoats.mystrikingly.com/,Active,LT,
Harlequin Defense,https://www.eu-startups.com/directory/harlequin-defense/,Lithuania,"We are developing an anti-drone turret for vehicles to detect and intercept an incoming FPV drone using a net.
We use an in-house developed computer vision model that is fed a live video feed from our thermal camera mounted on a 2-axis turret. 
We aim to provide the solution to the Ukrainian military and volunteers, followed by the Lithuanian Riflemen Union NPO.",,Vilnius,"anti-drone, software, military",No funding announced yet,2023,https://www.harlequin-defense.com/,Active,LT,
Biohifas,https://www.eu-startups.com/directory/biohifas-2/,Lithuania,"Biohifas leverages fungal fermentation technology to upcycle food industry by-products, such as brewer’s spent grains and breadcrumbs, into high-value protein ingredients. Our modular fermentation system allows for scalable production with minimal infrastructure modifications, making it adaptable for different feedstocks. This technology aligns with circular economy principles, reducing waste while offering sustainable, nutrient-rich alternatives to traditional proteins. Our business model focuses on B2B partnerships, collaborating with food producers to integrate our fermentation solutions into their supply chains, unlocking new value from industrial by-products.",,Kaunas,"food industry, brewer, fermentation system",Between €1-€100K,2023,https://www.biohifas.com/,Active,LT,https://www.linkedin.com/company/biohifas/
Biohifas,https://www.eu-startups.com/directory/biohifas/,Lithuania,"Biohifas leverages fungal fermentation technology to upcycle food industry by-products, such as brewer’s spent grains and breadcrumbs, into high-value protein ingredients. 

Our modular fermentation system allows for scalable production with minimal infrastructure modifications, making it adaptable for different feedstocks. This technology aligns with circular economy principles, reducing waste while offering sustainable, nutrient-rich alternatives to traditional proteins. 

Our business model focuses on B2B partnerships, collaborating with food producers to integrate our fermentation solutions into their supply chains, unlocking new value from industrial by-products.",,Kaunas,"fungal fermentation, food industry, industrial by-products.",Between €1-€100K,2023,https://www.biohifas.com/,Active,LT,https://www.linkedin.com/company/biohifas/about/
Luna,https://www.eu-startups.com/directory/luna-4/,Lithuania,"Lower your carbon footprint by maximizing the use of solar energy for self-consumption. Save on energy bills with AI smart energy management. Luna helps you unlock the full potential of your Solar Roof for self-consumption of solar power. In addition, it also connects to and efficiently manages HVAC (Heating, Ventilation, AC) systems and other high electricity consuming appliances from various manufacturers.",,Vilnius,"Technology, Information, Internet",No funding announced yet,2023,https://www.getluna.energy,,LT,
Unblock,https://www.eu-startups.com/directory/unblock/,Lithuania,"Unblock offers a crypto service platform for business solutions. Today, Web3 and crypto are mostly used by enthusiasts and large institutions. For the average retail customer or business, it is too complex, costly, or daunting to get involved. Unblock offers an efficient Web3 onboarding infrastructure that simplifies the process of on-and-off-ramping cryptocurrencies.",,Balbieriskis,"Financial Services, Crptocurrency, Fintech",Between €1 million-€ 2.5 million,2023,https://getunblock.com,,LT,
PLUDI,https://www.eu-startups.com/directory/pludi/,Lithuania,"PLUDI has raised 1 round. This was a Pre-Seed round raised on Mar 1, 2023. Foodtech, agtech, alternative protein. Biotechnology research and development.",,Karmelava,"AgTech, CleanTech, Food Processing",No funding announced yet,2023,http://pludi.lt/,,LT,
Cloyd IXR,https://www.eu-startups.com/directory/cloyd-ixr/,Lithuania,"We are an AR/VR company providing solutions for a range of industries such as aviation, medical, engineering and many more. Our technology makes employee training safe and more engaging. There is no need in practicing hazardous procedures and situations in real life - we transfer it into a virtual environment, where your employees can practice their skills without any risks. By doing this, we reduce your costs for employee training, making training more impactful and most importantly, safe.",,Vilnius,"technology, training, employee training, virtual reality",No funding announced yet,2004,https://cloydixr.com,Active,LT,https://lt.linkedin.com/company/cloyd-ixr
Arrilo,https://www.eu-startups.com/directory/arrilo/,Lithuania,"Arrilo is a real estate company. The bubonic plague has accelerated several trends that have emerged in the last decade, including an increasing ability to work remotely, affordable air travel, and the sharing economy. The requirement for second homes is being driven by a convergence of trends. The company's contact modes are by mail, phone, and physical address.",,Vilnius,"Remotely, Affordable air travel,",No funding announced yet,2022,https://arrilo.com/,,LT,
KVX.com UAB,https://www.eu-startups.com/directory/kvx-com-uab/,Lithuania,"KVX.com is a modern cryptocurrency exchange, built from the ground up to provide the right tools and features for advanced traders as well as new investors looking to make their very first crypto purchase.",,Vilnius,"cryptocurrency exchange, digital asset exchange, blockchain, trading",No funding announced yet,2022,https://www.kvx.com/,,LT,
JoyOdor,https://www.eu-startups.com/directory/joyodor/,Lithuania,E-commerce. Scented white label products.,"JoyOdor platform – the place where the fragrance magic happens. Exceptional scented products for your business can be created and designed by anyone here as the platform does the technical part of the job.
It will help you choose the product that suits your needs best according to the answers to five easy questions. No professional design skills are needed as our innovative design-creating app will suggest the most suitable package design solutions for your unique fragrance brand.",Klaipeda,"scented products, private label",No funding announced yet,2022,www.joyodor.com,,LT,
Trnasplat Europe,https://www.eu-startups.com/directory/trnasplat-europe/,Lithuania,"Transplat is a company that develops a software solution for accepting payments - Transenix. Transenix provides an opportunity to easily, quickly, and cheaply build an infrastructure for accepting payments, and scale it.

Transenix is a product that turns a smartphone into a payment terminal with several payment methods and functionality that helps businesses automate and optimize accounting, scaling, control, performance analysis, etc. processes. The solution meets the latest Visa and Mastercard requirements.","Our mission is to make cashless easy and accessible around the globe and automate the routine work of our customers so they can focus on what products and services give the final consumer value
Our goal
- To increase the presence in the markets of the USA and the countries of the European Unio9
- Completely close accounting and settlement issues of client1
- Enter the B2C market",Vilnius,"Payments, POS-terminals, Point of sale",Between €1-€100K,2022,https://transplat.eu,Active,LT,https://www.linkedin.com/company/transplat/
public.gg,https://www.eu-startups.com/directory/public-gg/,Lithuania,Public.gg is a discussion board for the new age of gaming. It offers a community of real gamers and discusses the games they love. The company was founded in 2019. Online Shop provides a hybrid work environment for all employees both internal and remote. Shop the latest and greatest products at best possible prices with your One Stop Shop.,,Vilnius,"Content Discovery, Gaming, Online Forums, Video Games",No funding announced yet,2022,https://onlineshop.co.uk,,LT,
Sqube,https://www.eu-startups.com/directory/sqube/,Lithuania,"At Sqube, we are strong believers in open economies. We envision a world where “cloud economies” are larger than the real economies. Where opportunities to participate in global economic activities become available to everyone rather than being enjoyed by the lucky few. We are on the mission to help build that open digital economy by creating the best marketplace to access virtual real estate.",,Vilnius,"Blockchain, Internet",No funding announced yet,2022,https://sqube.io/,,LT,
DÃBRA,https://www.eu-startups.com/directory/dobra/,Lithuania,"DÓBRA is an impact venture studio inventing and innovating world-being solutions. The first stop is mental health.

At Dobra, we’re all about unlocking new doors and taking on new adventures. We identify and combine technologies and business opportunities to positively impact the world’s complex problems. By recognizing potential new markets, wecreate conceptual solutions to enter those markets and establish cohorts of impact startups.",,Vilnius,"Financial Services, FinTech, Payments, SaaS, Software",No funding announced yet,2022,https://dobra.world,,LT,
Moonable,https://www.eu-startups.com/directory/moonable/,Lithuania,"Moonable is removing financial barriers between countries, societies and businesses by establishing a fully integrated bank solution designed for entrepreneurs, investors and ex-pats.","Moonable is a financial institution created with the objective of providing access to users to ex-pats and businesses with multiple financial instruments using Crypto, IBAN accounts, GBP and USD Accounts to pay employees and vendors by using Batch Payments with access to a debit card account that will give worldwide access to their money to pay travel expenses, online vendors, among others. 
Moonable is removing financial barriers between countries, societies and businesses by establishing a fully integrated bank solution designed for entrepreneurs, investors and ex-pats.
Our agile technology can easily transform based on the ever-changing needs of both the provider and the community, following even the strictest procedures in AML, KYC, and technical certifications like SOC 2, ISO 27001, among others.
Moonable offers three separate business models, each developed to serve a distinct yet related segment in this field.
Financial Services (FIAT) Model - Created with ex-pats in mind.
This secure space provides users with easy access to financial services with a full bank account accessible from any country in Europe. 
Cryptocurrency Model - Perfect for crypto investors.
Moonable’s versatile crypto solution provides users with a secure crypto account with easy access to assets to manage and move crypto, and make single batch payments to any internal or external contact. 
SaaS Licensing Model - Ideal for financial entrepreneurs.
This fully-integrated Bank-as-a-Service solution utilizes an intuitive application to provide a secure, robust, and transparent banking solution for global customers.
The Problem:
Three main challenges emerge in the financial ecosystem as technology and globalization take on a more dominating role in modern society.
Most financial service providers have requirements that keep the expatriate community from being part of the financial ecosystem.
The traditional banking system makes global transactions needlessly complex due to currency conversion, lengthy wait times, and interoperability between certain countries. 
Cryptocurrencies have gained public and regulatory acceptance, yet financial institutions have been resistant to embracing this new financial model. 
The Solution 
A platform like Moonable establishes a combined legal, software, and operational framework that empowers both public and private institutions to offer financial instruments that serve everyone in their community.",Vilnius,"Banking, Fintech, Crypto, Ex-Pats",No funding announced yet,2022,www.moonable.io,,LT,
Sebtember,https://www.eu-startups.com/directory/sebtember/,Lithuania,"SEBTEMBER builds digital infrastructure for future Education. Through SEBTEMBER, you can teach and learn by using customized features or you can create applications for endless opportunities. It's fast-changing, cost-effective technology with unlimited features for your lifelong learning.",,Kaunas,"Education Technology, e-learning, EdOS",No funding announced yet,2022,https://sebtember.com/,,LT,
Solvo,https://www.eu-startups.com/directory/solvo/,Lithuania,"Solvo's iOS app is the first app that brings the best of crypto without the complexities and the jargon. Invest, earn, and move your money in a tap, only on Solvo. From investing in the Metaverse to earning on Solana, there’s so much you can do with Salvo",,Vilnius,"Financial service, crypto, cryptocurrency",Between €2.5 million-5 million,2022,https://solvo.finance/,,LT,
Minthive,https://www.eu-startups.com/directory/minthive/,Lithuania,"Minthive makes Marginal VAT application, tracking, and sharing between businesses simple, easy, and accurate for electronic goods. A database called Minthive Pass tracks product data during the course of its life. Accessing product history in the form of reports is a quick and uncomplicated process. Our objective is to increase end customers' access to and trust in refurbished devices.",,Vilnius,"IT, VAT, Track product, Application",No funding announced yet,2022,https://minthive.io/,,LT,
TrustyShopper,https://www.eu-startups.com/directory/trustyshopper/,Lithuania,"TrustyShopper allows you to create and share your product video reviews online, and earn money in the process. The primary focus of all this is to help eShops to increase conversion rates and sales as well. The company is based in Vilnius, LT.",,Vilnius,"Internet Marketplace Platforms, e-shops, poduct review",No funding announced yet,2022,https://trustyshopper.com/,,LT,
hold.earth,https://www.eu-startups.com/directory/hold-earth/,Lithuania,"Hold.Earth assists businesses in reducing their carbon footprint through specialised local climate projects. Our platform enables businesses to finance or support climate projects (such afforestation) and document those actions as part of their impact reports. high-quality C02 credits; assistance in increasing the impact of absorbers; Scale green initiatives for investors; offer cutting-edge technical solutions using blockchain, artificial intelligence, and remote sensing;",,Vilnius,"Carbon Offsets, Ecosystem Restoration, Web 3, Net Zero",No funding announced yet,2022,https://hold.earth/,,LT,
Zenith Chain,https://www.eu-startups.com/directory/zenith-chain-ltd/,Lithuania,"Zenith Chain is an innovative solution to bring programmability and interoperability. Using the Proof of Authority (POA) consensus that can support short block time and lower fees. It is a decentralized secured, Hybrid Blockchain built for everyone to transact directly and privately with confidence.",,Vilniaus Apskritis,"Blockchain, Cryptocurrency, Blockchain Startups",Between €100K-€500K,2021,https://zenithchain.co/,,LT,
