name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
I.IEK CEARS,https://www.eu-startups.com/directory/iiek-cears/,Greece,"IEK CEARS is an educational institution in Greece specializing in distance learning. Focused on technology and innovation, it provides students with practical skills relevant to the job market. The institution stands out for its high-quality programs, personalized approach, and commitment to student success. Recognized by the Greek State, it awards diplomas equivalent to public IEK certifications, allowing graduates to participate in public sector competitions and access higher education opportunities.",,Patra,"iek, vocational education",Between €1-€100K,2023,https://cears.edu.gr/iek-cears/,Active,,GR
viva.com,https://www.eu-startups.com/directory/viva.com,Greece,"Σχετικά με τη Viva.com (πρώην Viva Wallet)

H Viva.com είναι Ευρωπαϊκή neobank -αποκλειστικά “χτισμένη” στο cloud-, που φέρνει το μέλλον των πληρωμών στο παρόν. Με φυσική παρουσία σε 24 χώρες, είναι το ίδρυμα πληρωμών με το μεγαλύτερο αποτύπωμα στην Ευρώπη. Στόχος της Viva.com είναι να αλλάξει τον τρόπο που οι επιχειρήσεις πληρώνουν και πληρώνονται, προσφέροντας πρωτοποριακές end-to-end λύσεις πληρωμών και ενσωματωμένες τραπεζικές υπηρεσίες, προσαρμοσμένες στα τοπικά δεδομένα και στις ανάγκες κάθε επιχείρησης. Υποστηρικτής της βιώσιμης cashless οικονομίας, η Viva.com παρέχει υπηρεσίες ψηφιακών πληρωμών σε 3 διαφορετικές ζώνες ώρας, σε 17 γλώσσες και 9 νομίσματα, υποστηρίζοντας άνω των 30 μεθόδους πληρωμής. Αξιοποιώντας τη δύναμη των καινοτομικών τεχνολογιών που αναπτύσσει, όπως viva.com | Terminal app και Smart Checkout payment gateway, η Viva.com παρέχει μία omnichannel πλατφόρμα πληρωμών για την απρόσκοπτη διαχείριση online και in-person συναλλαγών, ενισχύοντας το conversion rate, βελτιστοποιώντας τη λειτουργία κάθε επιχείρησης, αλλά και την εμπειρία των πελατών. 
Για περισσότερες πληροφορίες: Viva.com",,Athens,"POS Software, Technology Bank, Financial Services",Above €25 million,2023,https://www.viva.com/el-gr,,https://www.linkedin.com/company/viva-com/,GR
Cloudpharm Private Company,https://www.eu-startups.com/directory/cloudpharm-private-company/,Greece,Cloudpharm is a bio-pharmaceutical R&D Company founded and established in Greece in 2016. Its core business focuses on the discovery of bioactive compounds and next generation food supplements. Cloudpharm develops state-of-the-art algorithms for drug repurposing and provides computational services for drug design and development.,,"Marousi, Athens, Greece","drug repursposing, computational services, drug design",Between €500K-€ 1 million,2016,https://cloudpharm.eu/,Active,https://lu.linkedin.com/company/cloudpharm,GR
Bitloops,https://www.eu-startups.com/directory/bitloops/,Cyprus,"Software development copilot, specifically for frontend engineers. Convert designs into professionally written code and continue iterating and building your codebase. Bitloops is your AI-powered Frontend Copilot.",,Nicosia,"Software Development, SaaS, Developer Tools, Hosting",Between €500K-€ 1 million,2022,https://bitloops.com,Active,https://www.linkedin.com/company/bitloops/,CY
Home Rolling,https://www.eu-startups.com/directory/home-rolling/,Greece,"We enhance the digital experience in Real Estate.  Buy, Rent and Sell spaces with the click of a button.",,Athens,"proptech, real estate, investing",No funding announced yet,2022,https://homerolling.com,Active,https://www.linkedin.com/company/home-rolling,GR
maMEDS,https://www.eu-startups.com/directory/mameds/,Greece,"At maMEDS, we provide pharmacies with innovative blister packs and a custom software solution through an annual subscription. Our maMEDS software enables pharmacies to efficiently fill blister packs, create personalized medication plans, and monitor patient adherence. For patients, we offer a free mobile application that serves as a powerful tool for managing their medications effectively, ensuring they stay on track with their treatment. This integrated approach bridges the gap between pharmacies and patients, improving medication management and adherence while fostering better health outcomes.",,Thessaloniki,"blister packs, software, pharmacy, healthcare",Between €1-€100K,2023,https://www.mameds.com/,Active,https://www.linkedin.com/company/mamedsgr/,GR
AimaLabs,https://www.eu-startups.com/directory/aimalabs/,Greece,"AimaLabs offers a Software-as-a-Service (SaaS) platform for automated peripheral blood cell analysis, targeting laboratories, hospitals, research institutions, and pharmaceutical companies. Our subscription-based model includes both software licensing and a pay-per-use component for blood sample analysis. We provide AI-powered diagnostic support, reducing analysis time from 15-20 minutes to under 1 minute per sample, while maintaining high accuracy and generating comprehensive digital reports. This cost-effective solution extends quality diagnostics to remote areas through AI technology.",,Athens,"peripheral blood cell analysis, healthcare",Between €1-€100K,2023,https://aimalabs.net/,Active,,GR
Navikos,https://www.eu-startups.com/directory/navikos/,Greece,Navikos is a complete digital guide of Kos island(currently expected to expand to other locations later) businesses are listed with a basic listing fee and a premium listing fee which includes photoshooting of their location. There is a review system in place for each location which requires account creation in order to overcome fraud and self promotion.,,Kos,"tourism, location, discover",Between €1-€100K,2023,https://navikosgr.com/,Active,https://www.linkedin.com/company/navikos/,GR
Haulx,https://www.eu-startups.com/directory/haulx/,Greece,"Haulx operates a technology-driven logistics platform that optimizes transportation and storage efficiency. Using AI-powered route planning and blockchain for secure transactions, we connect shippers and carriers to reduce costs and minimize environmental impact. Our system maximizes vehicle and warehouse utilization, cutting empty miles and improving operational sustainability. By integrating smart automation, we help businesses streamline logistics while enhancing profitability and reducing their carbon footprint.",,Athens,"supply chai, delivery, logistics",Between €1-€100K,2023,https://haulx. gr,Active,,GR
NetBy,https://www.eu-startups.com/directory/netby/,Greece,"Our business model is based on a freemium networking platform that enables professionals to connect instantly based on real-time availability and location. Users can sign up for free, sync their LinkedIn (or other professional platform) profiles, and discover nearby professionals who are open to networking. We generate revenue through premium subscriptions (offering enhanced visibility, advanced search filters, and exclusive networking events) and B2B partnerships (allowing companies to showcase job openings and connect with talent in real time). Our technology leverages real-time geolocation, AI-driven matching, and LinkedIn integration to create an effortless and efficient networking experience.",,Athens,"Networking, Professionals, Chat",Between €1-€100K,2023,https://net-by.github.io/,Active,,GR
Turn It Green,https://www.eu-startups.com/directory/turn-it-green/,Greece,Turn It Green is a carbon literacy platform. We give insights to users in a gamified environment on how to reduce their carbon impact with small and easy to take actions. We are bringing together the B2C (free) and B2B (paid) worlds and uncover synergies in terms of branded challenges. Businesses pay a per engaged user per month fee while we cross sell workshops and webinars on how to upskill their workforce with green skills. We specialise in human driven Scope 3 emissions.,,Athens,"reduce carbon footprint, climate change, educate",Between €1-€100K,2023,https://www.turnitgreen.org/,Active,,GR
SeaGo App,https://www.eu-startups.com/directory/seago-app/,Greece,"Seago connects travelers with speedboat and yacht operators for transfers, cruises, and unique experiences. Our platform includes a user app for easy bookings and a master app for operators to manage their fleet and schedules. We streamline the process with live tracking, integrations, and a focus on creating value for both users and operators in the yachting industry.",,Athens,"traveltech, boat, booking app",Between €1-€100K,2023,https://seagoapp.com/,Active,,GR
phoenix electronics,https://www.eu-startups.com/directory/phoenix-electronics/,Greece,"Our brand embodies a core set of values that will never change. We strive to be kind, honest, and brave—the kind of organization that makes a positive impact on the world around us. We pride ourselves in creating products and services that are designed for modern lifestyles with our customers’ needs at the forefront.",,Athens,"Electronics, Products, Sales",No funding announced yet,2023,https://www.phoenixelectronics.com.co/,,,GR
MyRoomie,https://www.eu-startups.com/directory/myroomie/,Greece,"Myroomie is an innovative flat share platform that is revolutionizing the way people find rooms or roommates. Operating in Greece and Poland, with plans to expand to more European countries by 2023, Myroomie utilizes the concept of shared economy to help address inflation and make finding a flat share more accessible.

The focus of the platform is safety and security, which is why Myroomie has implemented a thorough screening process for all users to ensure that everyone on the platform is who they say they are.",,Athens,"Real Estate, Classifieds, Flat Sharing, Ads",No funding announced yet,2023,https://myroomie.app,,,GR
Moverse,https://www.eu-startups.com/directory/moverse/,Greece,"Moverse, a deep-tech startup, is pushing the boundaries of human performance digitization. By harnessing AI and using optical sensing technology, we provide a holistic solution for rich human data capturing giving complete control to the users. Our online and offline services are tailored to meet the diverse needs of various digital human use cases, while a range of features and configurations provide a truly unique and personalized experience.",,Thessaloniki,"Software Development, artificial intelligence, human digitization",Between €1-€100K,2023,https://moverse.ai/,Active,https://www.linkedin.com/company/moverseai/,GR
AdSocial,https://www.eu-startups.com/directory/adsocial/,Greece,"The digital marketing services mentioned below are a total package of performance marketing as well as web development as they aim to expand each business on the internet and in the context of sales. AdSocial digital marketing is a leading service established in Larissa, offering web development, digital amrketing solutions.",,Larisa,"Digital marketing, web development, pricing",No funding announced yet,2023,https://adsocial.gr/,,,GR
Sportyfun,https://www.eu-startups.com/directory/sportyfun/,Greece,Connect in a better place to play together!,"Sportyfun is the perfect solution for players looking for a better place to play and connect with others by playing their favorite sports worldwide. You can easily search for places to play, check info, invite friends to join, check who is currently playing there, and much more features will come in the future.",Athens,"sport, venues, games",No funding announced yet,2023,sportyfun.net,,,GR
Billys,https://www.eu-startups.com/directory/billys/,Greece,"Billys is The most comprehensive SaaS for property management. We give building managers and renters the ability to regain control over their properties.SaaS, Property Management",,Athens,"building management, Service charges,smart Technology",No funding announced yet,2022,https://billys.gr/en,,,GR
Coffe-eco,https://www.eu-startups.com/directory/coffe-eco/,Greece,"Coffe-Eco is aiming to transform the espresso supply chain from linear to circular. Starting from Greece, which produces 40.000 tons of SCG waste annually, we plan to upcycle 50 tons in 2022 and expand to east Europe and Asia. For every espresso shot you drink every day, you produce 7 grams of biomass waste. Just think that only in US espresso consumption are four 400 M shots per day. Spent Coffee Ground (SCG) is one of the most undervalued biomass. Coffe-Eco uses this biomass to produce sustainable raw materials for the cosmetics and food industries. Cosmetic and food sustainable raw material is a starting point for Coffe- Eco, but we plan to expand to other sectors with furniture raw material, biomethane, and fertilizers.","Solution & Product
Coffe-Eco creates an end-to-end, zero-waste ecosystem for spent coffee grounds. To make an environmental impact, it needs to manage a significant volume of waste and produce various products. We have developed a unique upcycle ecosystem through exclusive partnerships to collect and manage this waste using this mindset. We order coffee ground from big espresso companies through this ecosystem, upcycle it into sustainable ingredients, fertilize (for now), and sell it to potential clients. The sustainable ingredient is produced through a process we develop after four years of research and development.
Fertilize production happens through an exclusive partner.
Our mission is to upcycle 50 tons of waste by 2022 with a growth of 50% every year.
Innovation & Scalability
Our competitive advantage is separated into three layers of innovation.
The first layer and the basis of our advantage is our unique and protected technology of ingredient production.
The second layer of our advantage is the exclusive contract we sign up with our suppliers. This allows us to control the supply and the competition.
Last but not least, through an exclusive partnership, we can upcycle 100% of the waste we are collecting with no limit to the volume.
The only barrier to growth is the long sale cycle of this kind of product. Because of the product formulation process for cosmetic companies, they need time to formulate new products or replace old ingredients.",Patra,"Sustainability, Upcycle, Coffee Waste, Cosmetics",Between €100K-€500K,2022,https://coffe-eco.gr/,,,GR
Prismart digital agency,https://www.eu-startups.com/directory/prismart-digital-agency/,Greece,"Prismart is a 360 digital marketing agency based in Thessaloniki, Greece Prismart uses the unlimited possibilities of artificial intelligence to provide the best digital marketing solutions to its partners.",,Thessaloniki,"Digital marketing agency, advertising agency",Between €1-€100K,2022,www.prismart.gr,Active,https://gr.linkedin.com/company/prismartadv,GR
Cellarhopping,https://www.eu-startups.com/directory/cellarhopping/,Greece,"Cellarhopping is the #1 B2B marketplace for all actors in the wine & gastro-tourism industry offering a toolbox of services customised to each actor’s needs. Producers of local-flavored wine and agricultural products, agro-farms, guest houses, and any business offering gastronomic, recreational, and cultural tourism, are invited to join and list their services in order to gain visibility and profit. On the other hand, tourism professionals who are willing to create alternative experiences for their clients, are free to select and combine all the above options, in order to save time and money, and be competitive while following the current trends of ecotourism and sustainability.",,Athens,"winetourism, B2B, marketplace , gastronomy tourism",No funding announced yet,2022,https://cellarhopping.com/,Active,https://www.linkedin.com/company/83052693/admin/feed/posts/,GR
NTZNS,https://www.eu-startups.com/directory/ntzns/,Greece,"NTZNS is a startup aspiring to change the fashion business model, connecting 3D fashion designers and brands with their audience (digital fashion NFT collectors, influencers, content creators, gamers, and fashion lovers) in and out of metaverse. Starting as a multi-brand 3D Digital Fashion retail store, ntzns helps 3D fashion designers sell their collections to people who want to create their digital fashion wardrobe.",,Athens,"Blockchain, Fashion, Retail, Virtual Goods, Virtual World",No funding announced yet,2022,https://ntzns.com/,,,GR
Vivian Lab,https://www.eu-startups.com/directory/vivian-lab/,Greece,"Vivian Lab’s first flagship digital program focuses on menopause. The program provides women with tailored support and resources during this critical life stage. With a focus on holistic well-being, the platform integrates educational content, telehealth consultations, personalized treatment plans, community support, and AI assistants, making menopause management accessible and empowering. This allows women to feel supported and better manage and improve their symptoms in natural ways. What’s more, it helps employers and insurance companies to increase productivity, retain talent, and decrease costs by offering preventative care solutions.",,Athens and Munich,"menopause, healthcare, femtech",Between €100K-€500K,2022,https://vivianlab.com/menopause,Active,https://www.linkedin.com/company/vivianlab/,GR
Apollo Green Solutions (Aenergi),https://www.eu-startups.com/directory/apollo-green-solutions-aenergi/,Greece,"Our business model is based on Energy as a Service (EaaS), providing AI-driven energy management solutions for SMBs to optimize energy consumption, reduce costs, and improve sustainability. Our vendor-agnostic platform seamlessly integrates with existing infrastructure and uses real-time monitoring, predictive analytics, and automated optimization to improve efficiency. By leveraging artificial intelligence and multivariate optimization, we enable organizations to comply with regulations (e.g., ISO 50001, EU Building Performance Directive) while creating new revenue streams through flexibility trading and demand response participation. Our subscription-based model ensures ongoing support, software updates, and expert guidance, making advanced energy management accessible and cost-effective.",,Cologne and Athens,"Energy Management, AI, Renewable Energy",Between €1-€100K,2022,https://aenergi.io,Active,https://www.linkedin.com/company/apollo-gs/,GR
Caius,https://www.eu-startups.com/directory/caius/,Greece,"Caius' business model is based on a B2B/B2G AI-powered geospatial mapping platform that automatically detects, maps, and updates the entire road and trail network in rural and forested areas. We generate revenue by identifying evacuation and intervention routes or designing hiking networks through one-time mapping fees, recurring subscriptions for continuous updates, and field app development for component authorities and companies. Our latest addition provides real-time accessibility updates for rural roads during natural disasters, ensuring critical response planning and safer navigation.",,Metsovo,"Information Services, Maps, rural and forest areas",Between €100K-€500K,2022,https://www.caius.gr/,Active,https://www.linkedin.com/company/caiusgr/,GR
Opennous,https://www.eu-startups.com/directory/opennous/,Greece,"We enable organizations to successfully level-up their ESG strategy and values-driven culture. We do it through digital programs that aim to bring all employees on the same level of awareness, while encouraging individual action. Our programs are built around diverse and very popular topics, including: gender equality, #metoo, fake news, diversity and inclusion, climate change, recycling, animal rights.",,Athens,"Business Consulting and Services, Digital Program,",Between €100K-€500K,2022,https://www.opennous.com,,,GR
jobnest.gr,https://www.eu-startups.com/directory/jobnest-gr/,Greece,A pionner job search platform. New services as Instant Search help people to find the perfect opportunity for them. A user friendly enviroment boosts your chances for the perfect job.,,Corfu,"ads, jobad, jobsearch, jobs, vacancy",Between €1-€100K,2022,www.jobnest.gr,,,GR
orbito travel,https://www.eu-startups.com/directory/orbito-travel/,Greece,"orbito travel is end to end online travel platform, which is addressed to mobility challenged travelers in a wheelchair. the business model includes both a B2C solution and a B2B for OTAs and strategic partners. orbito travel is an online one-stop travel platform for users with reduced mobility, who will be able to plan and book their trip online with one credit card transaction. It provides mobility-challenged travellers to have online access to all the components of their trip i.e. transportation, accommodation, activities, transfers and other services, offering for each component all the online available alternatives with price transparency.",,Athens,"Travel Arrangements, Book Online, Online transanction",Between €100K-€500K,2022,https://orbito.travel,,,GR
e-Aimodotes,https://www.eu-startups.com/directory/e-aimodotes/,Greece,"The ""e-Aimodotes Civil Non-Profit Company"" was founded in May 2022 by the creators of the information system and immediate notification of blood donation needs e-Aimodotes. Aiming at the active action on blood donation issues. It was implemented as a continuation of the implementation and the information system e-Aimodotes that reflects the emergency needs of blood donation and the planned blood donation campaigns of the hospital.",,Komotini,"Non-profit Organizations, Health, Blood Donor",Between €100K-€500K,2022,https://aimodotes.org/,,,GR
Knoddo,https://www.eu-startups.com/directory/knoddo-2/,Greece,"The space where creators can build networks, find opportunities, inspiration and education.","Knoddo < knot + nōdō, latin (I knot, make knotted, tie in a knot)
Knoddo is a visionary social media platform for creators of any kind, with a purpose to help them tie their own knots within the creative community, creating a network of connection, talent, opportunities and inspiration.
Knoddo was born during the challenging period of 2020, to establish a safe space of inspiration and connection, acting as an enabler for creativity and craftsmanship. Many creators, professionals or not, struggled particularly in these unfortunate times to find connections and opportunities outside their immediate geographical area. 
It is this community we are here for, to foster and strengthen, to see it thrive.",Athens,"social, network, creativity",No funding announced yet,2022,www.knoddo.com,,,GR
Primetown Development,https://www.eu-startups.com/directory/primetown-development/,Greece,Development of Branded Hospitality and Micro-living Assets,"With an extensive Net-work of International Operators we are supporting International Brands with their expansion in the specific markets, while delivering Institutional friendly income generating assets for our equity and end-investor partners.",Athens,"real estate development services, adding value, assets, hospitality",No funding announced yet,2022,www.primetown.gr,,,GR
yiufi sa,https://www.eu-startups.com/directory/yiufi-sa/,Greece,"Vehicles, drivers, and energy stations are ingredients of everyday life in all
in all developed countries in the world. Based on the above, a business opportunity is formulating that
addresses both end-user and energy station.
This business venture is all about bridging drivers with energy/fuel stations by establish a win-win
relationship for all parties, the drivers, the partners and us. The notion is that with a triangular business
model, we are selling in both parties what the need to enhance the driving experience, make their life
easier, get lower prices for fuel-products and on the other hand make partners business profitable.
Through an intelligent central system this Marketplace for Energy/Fuel Station, could be applied to a wide
range of countries and its target audience. Therefore, a different strategy should be employed to address
each type / segment of energy stations: from an independent station to a chain.
Our competition spans into two directions that has been located and analyze below
mainly on activities that target the drivers, with various platform offering applications and businesses that
surround the energy stations, by offering discount schemes, loyalty, etc.
In the future, this notion allows to unlock other possibilities and participate to other vehicle related
business sections.","The presented study takes into consideration both markets, the Greek and UK. Research has been
performed in both countries, identifying the need for a product / platform with the capabilities described
previously.
Based on our input, as well as better knowledge of the market, it has been decided to deploy his solution
Greece first, and gradually to other countries. The Greek market comprises over 5500 petrol stations and
a few hundreds of charging points that increase rapidly.
 Marketing campaign before launch the App
 Launch the App with Phases 1-2
 Launch the Website (platform)
 Follow and analyze the feedback from users
 Customer service and support
 The developers will keep working the next Phase 3
all the above have been done.
Next phases are on track
Seek for Forecourt Controllers as Partners or get to know the technology
 If don’t make Partners hire personnel to build the console Platform
 Seek for Payment Providers as Partners
 Prepare the Phase area 4-5",Athens,"fuels, charging stations, mobile app",No funding announced yet,2022,www.yiufi.com,,,GR
Shiplemon.com,https://www.eu-startups.com/directory/shiplemon-com/,Greece,"Shiplemon.com offers a shipping platform designed for e-commerce in Greece. The company's focus is on the Post-Purchase stage of the consumer experience and by improving the shipping process and the overall experience. The company is based in Athens, Greece.",,Athens,"Transportation, Logistics, Supply Chain, Storage",No funding announced yet,2022,https://www.shiplemon.com/,,,GR
Isotopic,https://www.eu-startups.com/directory/isotopic/,Greece,"Isotopic brings Web 3.0 game developers together to host their programmes on a common platform created for everyone's enjoyment. A family of innovators, the Isotopic development team is dedicated to creating a unified web 3.0 for the future. Our goal is to build a single platform where game developers can easily create blockchain-enabled games and where gamers can browse among hundreds of blockchain-enabled games and other content.",,Heraklion,"Game Developers, Blockchain-enabled games, SOCIAL NETWORK",No funding announced yet,2022,https://isotopic.io/,,,GR
UPIRIA,https://www.eu-startups.com/directory/upiria/,Greece,"Upiria is a bridge between travel professionals and travellers. At Upiria we believe that all people should have unique and unforgettable travel experiences. We make it happen by bringing travel professionals and travel addicts closer to each other. Upiria is a business application and a marketplace for travel experiences all in one. Our innovative marketplace for global experiences, offers a seamless bookings process and allows everyone to freely interact with each other. Our business application is the necessary toolkit for every travel professional, allowing them to unlock their true potential and offer travellers truly unforgettable moments.",,Larissa,"tours and activities, travel community, business application",No funding announced yet,2022,https://www.upiria.com/,,,GR
Swaplanet,https://www.eu-startups.com/directory/swaplanet/,Greece,"Swaplanet is a sustainable fashion startup that allows parents to swap clothes their kids no longer need, for ones they do. Swaplanet is the sustainable way to renew your kids' wardrobes. Parents gather all their kids' outgrown and unused clothes, selecting those in good condition. We pick them up from their homes, sort, wash, photograph, and upload to our site.",,Athens,"E-Commerce, Fashion",Between €100K-€500K,2021,https://www.swaplanet.com/,,,GR
TransiTool,https://www.eu-startups.com/directory/transitool/,Greece,"TransiTool is made for engineers and business managers that want to create better data and gain value from their data.
TransiTool takes the focus from data administration (creation/fusion/translation/publishing) to using data for providing better services.
It works with fixed and semi-fixed schedules and real-time data providing easy integrations to your existing services or a completely new offering for your passengers.",,Athens,"Analytics, Big Data, Developer APIs, Public Transportation",Between €1-€100K,2021,https://www.transitool.com/,,,GR
Throo Payments,https://www.eu-startups.com/directory/throo-payments/,Greece,"Throo is a newly founded European fintech offering a payments ecosystem/platform that brings together both consumers and merchants, solving their most important payments problems while offering numerous and multidimensional financial benefits coupled with an unparalleled user experience.","Throo is a new European fintech founded in Lithuania and operating from Greece, by two pioneers in the field of digital finance and arguably the most successful e-financers in Greece.
Throo’s vision is to disrupt the European payments landscape and become the main alternative to card payment method in both the physical and online world. Utilizing open banking and instant payments, Throo offers C2B & C2C account-to-account  payments that bypass the traditional ‘acquirer-card organization-issuer’ scheme in a world that quickly moves away from cards. Moreover, Throo adds a loyalty element to its platform, that is focused on both merchants and consumers, making the offering even more appealing.",Athens,"Payments, Wallet, Loyalty, Marketing",No funding announced yet,2021,https://www.throo.com,,,GR
Easylyzi.com,https://www.eu-startups.com/directory/easylyzi-com/,Greece,"Easylyzi is a startup company that offers on-demand technology that businesses and consumers need, with a low monthly subscription fee. In this context, it provides flexibility to choose the rental period from 15 days to 60 months, reliability by offering insurance coverage and after sales service. This leasing service constitutes a catalyst factor on sustainability for companies and consumers to make the transition from an “ownership economy” to an “access/on demand economy”.",,Athens,"circular economy, on-demand devices, device as a service, subscription",Between €1-€100K,2021,www.easylyzi.com,,,GR
Warden Online,https://www.eu-startups.com/directory/warden-online/,Greece,"Warden.Online monitors your website's uptime and performance for Google's Web Vitals. 

It includes a comprehensive historical log & charts that will help you track your performance over time.

You'll be the first to know if your website faces technical issues and it's not accessible to users through email notifications.",,Thessaloniki,"uptime monitoring, website monitoring, page speed, google web vitals",No funding announced yet,2021,https://www.warden.online/,,,GR
Spacerok,https://www.eu-startups.com/directory/spacerok-3/,Greece,"Spacerok is an experienced team of information technology (IT) specialists that provide consulting, management and maintenance services for cloud computing and network infrastructures, aiming to support businesses operation of any kind.",,Heraklion,"IT Consulting, Cloud Management, Cyber Security, Web Hosting",No funding announced yet,2021,https://spacerok.net/,,,GR
Spacerok,https://www.eu-startups.com/directory/spacerok/,Greece,"Spacerok is an experienced team of information technology (IT) specialists that provide consulting, management and maintenance services for cloud computing and network infrastructures, aiming to support businesses operation of any kind.",,Heraklion,"it consulting, technical infrastructure audits, cloud hosting",No funding announced yet,2021,https://spacerok.net/,,,GR
Plantbox,https://www.eu-startups.com/directory/plantbox/,Greece,"PlantBox is an AgriTech focusing on creating technology products and solutions for living plants. They combine top growers' knowledge and technology, to build innovative plant and technology hardware products, to make living plants fit 21st-century channels of sales. They build solutions to give living plants extended shelf-life, custom package and brand them, for in-store sales and e-commerce sales.",,Korinthia,"Agriculture, Consumer Goods, Delivery, E-Commerce, Gift, Home and Garden, Home Decor",No funding announced yet,2021,https://www.plant-box.com/,,,GR
omgyno,https://www.eu-startups.com/directory/omgyno/,Greece,"omgyno is an online health and wellness service that focuses on gynecology and promotes self-care and control by offering home testing, telehealth services with a network of recommended doctors, and an e-commerce shop.",,Athens,"E-Commerce, Health Care, Femtech",Between €100K-€500K,2021,https://www.omgyno.com,,,GR
BEEhavior,https://www.eu-startups.com/directory/beehavior/,Greece,"We are an ABA organization based in Greece & London, We offer services for children on the autism spectrum, their families, and the professionals that work with them. We can support you through home-based ABA programs, school shadowing, online family consultation, online supervision for professionals, as well as educational webinars and e-courses.

Our vision is to help you live a happy and independent life to the extent possible.

We believe in child-led learning, science-based teaching, and a compassionate approach toward parents and teachers. We try our best to tailor our programs to each family's unique culture and daily life.

Onsite and remote support is available","We are an ABA organization based in Europe (Greece and UK).
We offer services for children on the Autism Spectrum, their families, and the professionals that work with them.
How can we help you?
·     Home-based programs
·     School Shadowing
·     Family Consultation
·     Supervision for certified ABA professionals (RBT, BCaBA)
·     Supervision for professionals in general
·     Continuous Education through Webinars, Seminars, and Workshops
We can support you on-site or online based on your location.
Our vision is to support children and families to live happy and independent life to the extent possible.
We believe in child-led learning, science-based teaching, and a compassionate approach toward parents.
We tailor our programs to each family’s unique culture and daily life needs.",Athens,"Autism, Therapy, ABA, Applied Behavior Analysis",No funding announced yet,2021,http://beehavior.co.uk/,Active,https://www.linkedin.com/company/autismbeehavior/,GR
Poulaw.gr,https://www.eu-startups.com/directory/poulaw-gr/,Greece,"Poulaw.gr is a second-hand classifieds marketplace. By offering a low-friction experience and free listings to all users, Poulaw.gr is already becoming a household name in many parts of Greece.","Poulaw.gr is a second-hand classifieds marketplace. By offering a low-friction experience and free listings to all users, Poulaw.gr is already becoming a household name in many parts of Greece.",Athens,"Marketplace, Classifieds, Startups, Greece",Between €1-€100K,2021,https://poulaw.gr,,,GR
IDP Creations,https://www.eu-startups.com/directory/idp-creations/,Greece,"At IDP Creations you will find the largest online variety of wall decorations, wall stickers, frames, paintings & wallpapers. Get great designs for your living room, bedroom or kitchen. Discover the largest collection of modern stickers, frames, canvas paintings and wallpapers for the decoration of any space.
Rich collection of wall, door and refrigerator stickers. Canvas frames and paintings for living room, bedroom and business spaces.",,Thessaloniki,"Online Shopping, Arts, Crafts Store",No funding announced yet,2021,https://idpcreations.com,,,GR
nup,https://www.eu-startups.com/directory/nup/,Greece,"nup is a group and one-to-one audio and text social app exclusively for college students. They are on a mission to reinvent how college students communicate. This is their great opportunity to improve how they live, join new communities, and explore different cultures without the boundaries of physical space. They are building a live audio and text universe exclusively for people with .edu emails. nup is based in Athens, Greece and was founded in 2021.",,Athens,"Audio, Social Media, Social Media Marketing",Between €100K-€500K,2021,https://www.nupapp.com/,,,GR
Ferto,https://www.eu-startups.com/directory/ferto/,Greece,"This is Ferto. A marketplace app & smart last mile logistics service provider that streamlines any business operations with an elastic on-demand fleet and flexible pricing model turning regular delivery into a wow experience. Ferto is helping brick-and-mortar businesses compete, succeed, and flourish in these rapidly changing times and transition from offline to online.

We believe that people really love choices and everyone deserves access to a vibrant neighborhood that has a rich variety of choices and options! Our mission is to help grow and empower local economies.",,Athens,"Logistics, Delivery Service, Grocery, Last Mile Transportation",No funding announced yet,2021,https://ferto.app/,,,GR
Estate Brains,https://www.eu-startups.com/directory/estate-brains/,Greece,"Estate Brains is an A.I-Driven Data Analytics Platform that aims to help people make more thoughtful and better-informed Real Estate decisions by transforming data into actionable & meaningful insights. Through our sophisticated algorithms using machine learning, spatial analysis, and computer vision, you can automate your property valuation process (AVM), monitor your property real estate portfolio in real-time, and gain access to new market insights in a user-friendly environment. From transaction data and listings from real estate professionals to socioeconomics, we gather, organize, and analyze every form of traditional and non-traditional data that is even slightly linked to the residential real estate market.",,Athens,"Analytics, Artificial Intelligence, Big Data, Real Estate",No funding announced yet,2021,https://estatebrains.com/,,,GR
Data Bloo,https://www.eu-startups.com/directory/data-bloo/,Greece,"Data Bloo helps over 800 online businesses and agencies worldwide improve their decision-making and save reporting hours from their teams using ready-to-use marketing dashboards. Data Bloo is the #1 contributor of the official Data Studio Gallery, as the majority of its reports have been featured by Google. Marketing Dashboards to help you analyze, optimize and grow your online business.",,Athens,"Data Visualization, E-Commerce, Digital Analytics",No funding announced yet,2021,https://www.databloo.com/,,,GR
Cellular Agriculture Greece,https://www.eu-startups.com/directory/cellular-agriculture-greece/,Greece,Cellular Agriculture Greece is a nonprofit organization focusing on advancing cellular agriculture research. Making a Positive Difference in the Way We Feed the World and Creating a Vibrant Community Around Cell Ag in Greece. Cellular Agriculture Greece is a non-profit organization. We want to make a positive difference in the way we feed the world and creating a vibrant community in our birth country was the proper place to start. Cellular agriculture is the production of animal-sourced foods from cell culture.,,Athens,"Agriculture, Biotechnology, Non Profit",No funding announced yet,2021,https://cellag.gr,,,GR
