name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,country,linkedin
Huntli,https://www.eu-startups.com/directory/huntli/,Latvia,"Huntli is WIX-like all-in-one live transaction monitoring solution. vWe provide banks and fintechs with live transaction monitoring and fraud prevention tools all in one place. Our compliance solution helps businesses to be on par with current AML/CFT regulations as well as make them up to 60% more cost-effective, which allows to invest more into quality of the product and proactively prevent fraudulent activities.","Our core innovation is that Huntli is reshaping the risk management landscape, with a spotlight on the flexibility of systems and the dynamic fields we employ. The concept of flexibility introduces a new era of tailored solutions, where monitoring systems mold to a company's unique needs. This adaptability means staying in sync with shifting business models, risk tolerances, and regulatory demands, fostering a system that grows alongside the enterprise. At the heart of this innovation lies dynamic fields – a game-changer for customization. These fields empower businesses to define and adjust data parameters in real time, eliminating the constraints of pre-set data points. 
We currently have 28 paying customers. This accomplishment speaks to the strong demand for our product and the trust our customers place in us.
Furthermore, our product is fully operational, showcasing our dedication to delivering a dependable and efficient solution to our users. We've worked tirelessly to ensure that our customers can rely on us for their needs.
We have extended Huntli presence into the iGaming and Crypto markets. This strategic expansion has opened up new opportunities for growth and innovation.
In addition, our commitment to innovation is evident through the development of several new technical features, all of which are aimed at enhancing our product's capabilities and meeting the evolving needs of our customers.",Riga,"kyt, compliance, fraud prevention, transaction monitoring",No funding announced yet,2021,https://huntli.io,Active,LV,https://www.linkedin.com/company/huntli-io
Proposer.ai,https://www.eu-startups.com/directory/proposer-ai/,Latvia,"Proposer helps companies create AI Agents and Apps using internal data without coding. Workflow Builder lets users design personalised apps by combining multiple LLM, diffusion, OCR and other models. They can use built-in templates to apply existing use cases for their profession or industry.
Apps can be used via an API. Proposer also provides interfaces for using these: Chrome extension, Web, Messenger bots, mobile apps, native OS apps and more to come. Proposer supports multiple data sources and third party services. It also offers LLM tuning for large organisations.",,Riga,"AI, Business solutions, automatisation",Between €1-€100K,2023,https://www.proposer.ai,Active,LV,https://www.linkedin.com/company/proposerai
Up2 Money,https://www.eu-startups.com/directory/up2-money/,Latvia,Up2 Money is an international finance platform on a mission to democratize the financial world. Up2 Money is an international finance platform on a mission to democratize the financial world and simplify day-to-day tasks for businesses everywhere. Our ‘No Chatbot' policy means we offer real human customer support across all aspects.,,Riga,"Financial Services, Fintech, Banking",No funding announced yet,2023,https://up2.money,,LV,
LUMAG MACHINERY BALTIC,https://www.eu-startups.com/directory/lumag-machinery-baltic/,Latvia,"Lumag is construction and forestry machiney, equipment brand. In Lumag product range will find firewood processors, vibroplates and other.  For more than 10 years, we have been offering our costumers high-quality powerful, professional equipment for firewood preparation, construction and landscaping work manufactured according to the quality standards of Lumag Gmbh.",,Jelgava,"Construction, Retail, Sales, Customer Service",No funding announced yet,2023,https://lumag-baltic.eu,,LV,
Ajelix,https://www.eu-startups.com/directory/ajelix/,Latvia,"Our mission is to help every spreadsheet user boost efficiency by constantly improving our expertise and making Artificial Intelligence more available.

The founder of Ajelix is a guy who can develop his own Excel if needed. During the last couple of years, he has gained experience in different international projects, and now it’s time to share the knowledge with a broader audience. I",,Aizkraukle,"SaaS, IT Services provider, Software Development",No funding announced yet,2023,https://ajelix.com/,,LV,
AGROLATVIJA,https://www.eu-startups.com/directory/agrolatvija/,Latvia,"Agrolatvija is one of leading professional and powerful garden machinery retail companies in Baltic states. Stiga, Cub Cadet, Al-Ko, Lumag. A wide assortment of lawn care equipment, lawn mowers, lawn aerators - scarifiers, lawn mowers, tractors and trimmers, brush cutters with gasoline engine, electric motor or battery drive. In order for the flower beds in the garden to always be beautiful and the lawn to be green, you must not forget about the proper installation of watering systems.",,Jelgava,"Costumer service, retail, e-commerce",No funding announced yet,2023,https://agrolatvija.lv,,LV,
Writitude,https://www.eu-startups.com/directory/textok/,Latvia,Writitude is a tone and style guidance automation tool for corporate communication. It is meant for companies and agencies who are sick of dealing with the inconsistency in their communication and are willing to streamline their content creation processes.,,Riga,"Copywriter, database, textproduction",Between €5 million-€10 million,2023,https://writitude.com/,Active,LV,https://www.linkedin.com/company/writitude/
AgroRobot,https://www.eu-startups.com/directory/agrorobot/,Latvia,"AgroRobot is a leading company in developing smart solutions for agriculture, utilizing cutting-edge software and hardware to optimize farming processes. Our innovative approach enhances productivity and efficiency, enabling farmers to achieve maximum yields with minimal effort. We work in two direction IoT for existing equipment and develop our multitask unmanned robot for orchard farmers.","AgroRobot is a leading company in developing smart solutions for agriculture, utilizing cutting-edge software and hardware to optimize farming processes. Our innovative approach enhances productivity and efficiency, enabling farmers to achieve maximum yields with minimal effort. We work in two direction IoT for existing equipment and develop our multitask unmanned robot for orchard farmers.",Riga,"Agtech, robotic, IoT, Agriculture",No funding announced yet,2023,https://agrorobot.lv/,,LV,
Welfio,https://www.eu-startups.com/directory/welfio/,Latvia,Welfio offers a one-stop solution for seamless investing in loans (P2P lending). They provide you with the right data so you can build your wealth with ease.,,Riga,"Financial Services, financial data, investment strategy",Between €100K-€500K,2022,https://welfio.com/,,LV,
Intervy,https://www.eu-startups.com/directory/intervy/,Latvia,Intervy is a cloud-based microlearning platform that uses AI to deliver personalized and effective employee training and development for businesses,"Intervy is a game-changer for businesses looking to train and assess their employees. Our cloud-based microlearning platform uses AI to deliver personalized and effective learning experiences that engage and motivate employees. With Intervy, you can create and deliver learning content in short, focused sessions that are tailored to each employee's individual needs and abilities. And, with our advanced analytics, you can track employee progress and performance, and use data-driven insights to optimize your training programs and drive better results from your team. Plus, our AI technology automatically adapts and optimizes learning content for each employee, ensuring that they receive the most effective and engaging learning experiences possible.",Riga,"microlearning, employee training, employee assessment, artificial intelligence",No funding announced yet,2022,https://intervy.app/,,LV,
#SRNT Serenity,https://www.eu-startups.com/directory/srnt-bdr-serenity/,Latvia,"- Provide equal, as relevant, and user-friendly access to information as possible for people in crisis.
- To make technology work for society as a whole and for the disadvantaged in particular.
- To develop empathy in society. Research activities.","There are a lot of people who need help and a lot of organizations that want to provide it. But the information is fragmented, not relevant, and not segmented. There is no handy - effective tool.
A person in a crisis situation usually does not have the opportunity to use traditional sources of information (Search, Press, etc.). Help is needed here and now.
Having experience with Big Data in commercial projects. Demand stimulation programs, and loyalty programs, we decided to apply our experience for the benefit of humanity.
Each member of our team has faced critical situations in one way or another and has his own experience.
The  #SRNT  project is built on the following basic elements:
–	Data - As many up-to-date data as possible from organizations ready to help;
–	Data segmentation - For quick and relevant searches;
–	AI to classify data and build predictive models;
–	User-friendly and simple interface for users;
Additionally, the project implies the organization of an environment for experience exchange.
The field of socially oriented projects is quite archaic. There are no shining examples of the application of the latest technologies. As a rule, it all comes down to annual printed classifiers distributed in paper form.
 #SRNT  - aims to bring the latest developments in Big Data and Artificial Intelligence from geeks to ordinary people in need of help.",Riga,"BigDATA, AI, ML, nonprofit, social, mobile",Between €1-€100K,2022,https://srnt.life,,LV,
Metalang,https://www.eu-startups.com/directory/metalang/,Latvia,"Streamlining international sales B2B through the provision of a rapid testing methodology for each specific market and a set of localization and language support tools that help the sales team to work in this market without hiring additional local staff, which leads to increased international sales conversion and the ability to simultaneously test multiple markets.","Streamlining international sales B2B through the provision of a rapid testing methodology for each specific market and a set of localization and language support tools that help the sales team to work in this market without hiring additional local staff, which leads to increased international sales conversion and the ability to simultaneously test multiple markets.",Riga,"Sales, b2b, Interpreting, Cross-cultural",No funding announced yet,2022,https://metalang.pro,,LV,
Request,https://www.eu-startups.com/directory/request/,Latvia,"Creative design studio, specializing in web design, development and advertising. We transform visions into reality with a team of experts in web development, social media management, creative design, and e-commerce solutions.",,Riga,"Web Design, E-commerce, Social Media, Advertising, Print Design",No funding announced yet,2022,https://request.lv,Active,LV,https://linkedin.com/company/request-lv
Grindclaw,https://www.eu-startups.com/directory/grindclaw/,Latvia,"We are designing and manufacturing the first truly ergonomic wrist support glove called ""Grindclaw"" for professional e-sports players to help them avoid wrist injuries while playing PC games in contents/events or while training and improving their skills. In esports industry professional gamers spend an average 6-8 hours per day playing PC games, during tournaments it is 10+ hours/per day. The result is wrist injury, degradation of playing skills and in worst case scenario end of gaming career.",,Pinki,"Computer Games, eSports, Healthcare, Manufacturing",Between €1-€100K,2022,https://www.grindclaw.com,Active,LV,https://www.linkedin.com/company/grindclaw/
FYST,https://www.eu-startups.com/directory/fyst/,Latvia,"FYST provides technology consultancy for eCommerce and FinTech businesses. It empowers entrepreneurs with a unique mix of agile technical payments capabilities, payment technologies guidance, regulatory compliance, and AML advisory services from its team of payment and banking industry leaders. Focused on technological excellence FYST offers clients a full scope of integration and software advisory, complemented by in-house payment gateways development.",,Riga,"Business and Consulting Services, FinTech, Financial Services, E-commerce",No funding announced yet,2022,https://fyst.com,Active,LV,https://www.linkedin.com/company/we-are-fyst/
Finoma,https://www.eu-startups.com/directory/finoma/,Latvia,"Finoma is independent FinTech consulting company helping clients to develop and manage innovative solutions and services in fintech and digital payments. We help global corporations and firms to turn business challenges into new, strategic opportunities. Our end-to-end solutions and services help Payment Service Providers, E-money institutions and Banks to develop market-driven strategies to stay ahead of the competition. Our core competencies include industry expertise and in-depth research capabilities. We are here to fuel your growth with card issuance and payment processing solutions in this dynamic, ever-changing fintech environment.",,Riga,"payments, card issuance, acquiring, fintech",No funding announced yet,2022,https:// www.finoma.eu,Active,LV,https://www.linkedin.com/company/finoma
FinMV,https://www.eu-startups.com/directory/finmv/,Latvia,"All-in-one financial software for crowdfunding, investing, credit and banking platforms. We build public and private fintech portals, marketplaces and platforms tailored to your business model, your country regulations and your infrastructure. We have developed a flexible white-label crowdfunding & banking software for regulated financial businesses.",,Riga,"IT, Fintech, No-Code, SaaS",No funding announced yet,2022,https://finmv.com,Active,LV,https://www.linkedin.com/company/finmv/
PhotoAI.me,https://www.eu-startups.com/directory/photoai-me/,Latvia,"Transform your photos into stunning masterpieces with PhotoAI.me. Harnessing the power of AI, our platform enhances colors, adds visual effects, and takes your creativity to new heights. Elevate your photography game and unlock endless possibilities. Join PhotoAI.me today!","PhotoAI.me is the leading AI-powered platform that revolutionizes the way you interact with your photos. Our cutting-edge technology harnesses the power of artificial intelligence to transform ordinary images into extraordinary works of art. Whether you want to enhance the colors, add stunning visual effects, or completely reimagine your photos, PhotoAI.me has got you covered.
Our platform is designed for anyone who wants to elevate their photography game. Whether you're a professional photographer looking to add that extra wow factor to your portfolio, a social media influencer striving for captivating visuals, or simply an enthusiast who wants to create stunning memories, PhotoAI.me is your go-to solution.
At PhotoAI.me, our business model revolves around providing a user-friendly and intuitive platform. We offer both free and premium subscription options, ensuring flexibility for users with varying needs. Our premium users enjoy additional benefits such as access to exclusive AI styles, priority processing, and advanced customization options.
Unlock the true potential of your photos with PhotoAI.me today. Join our community of creative individuals and let your imagination soar. Get ready to experience photography like never before.",Rīga,"Image processing, Artificial intelligence",Between €1-€100K,2022,https://photoai.me/,Active,LV,
HealthTechPro,https://www.eu-startups.com/directory/healthtechpro/,Latvia,"HealthTechPro specializes in the application of artificial intelligence and blockchain technologies in the medical industry. HealthTechPro - company created by the industry experts, provides Innovative and unique solutions based on artificial intelligence and blockchain technologies used in the medical industry and are developed based on the needs of healthcare professionals. Future technology-based solutions for healthcare organization. Innovative and unique healthcare solutions based on artificial intelligence and blockchain, which will improve the work of healthcare workers and are developed based on the needs of different user groups.",,Riga,"Artificial Intelligence, Information Technology, Medical",No funding announced yet,2022,https://www.healthtechpro.lv/,,LV,
Jollity,https://www.eu-startups.com/directory/jollity/,Latvia,"Jollity is a platform that allows parents to orient themselves and find the best in a wide range of family activities in the largest cities and regions of Latvia. Our Platform features: Find activities nearby if you need quick ideas, or further activities if you still have time to plan your next family adventure! Search using auxiliary filters, let our search function or quick filters find the activities that suit your needs! Search by age, activity type, availability and more. Find the activity information you need, accurate information is very important when looking for activities. Find all the information you need in one place: price, location, availability, and more",,Riga,"Family, Information Technology",No funding announced yet,2022,http://jollity.fun,,LV,
Abillio,https://www.eu-startups.com/directory/abillio/,Latvia,Company-as-a-service for independant professionals and solopreneurs that takes care of tiresome formalities.,"Company-as-a-service for independant professionals and solopreneurs that takes care of tiresome formalities, such as company registration, invoicing, accounting and taxation",Riga,SaaS,Between €500K-€ 1 million,2021,https://abill.io/en/,Active,LV,https://www.linkedin.com/company/abillio
Twistoo.co,https://www.eu-startups.com/directory/twistoo-co/,Latvia,Grow your Email list & Conversion rate with Twistoo's Unique Game-Based Approach,Simple pop-ups and newsletter forms are old news. Are you looking to increase your email conversion rate? Twistoo is a new SaaS that helps email marketers to capture your website visitors (up to 49%) as newsletter subscriptions and drive conversions (up to 18%) from marketing promotions at a minimal cost. Our unique game-based approach is the surest way to get more out of your web visitors.,Riga,"email marketing, lead generation, conversion optimization, email newsletters",No funding announced yet,2021,https://twistoo.co,,LV,
Sell.xyz,https://www.eu-startups.com/directory/sell-xyz/,Latvia,"Your all-in-one ecommerce solution that makes it easy to create, promote, and sell custom products.","Sell.xyz is a global marketplace connecting the new generation of merchants with print providers, designers, customized products, dropshipping manufacturers and private label cosmetics wholesalers.
It’s a one-stop solution for merchants to build and grow their business with the most advanced industry tools and a broad range of products and suppliers.",Riga,"print on demand, dropshipping, ecommerce, cosmetics on demand",Between €1 million-€ 2.5 million,2021,Sell.xyz,,LV,
Wunderlinks,https://www.eu-startups.com/directory/wunderlinks/,Latvia,Discover 10’000+ websites for Guest Post opportunities! Your #1 resource for link-building.,"Wunderlinks is a simple, yet powerful tool to get the most of the link-building. Spend tokens to reveal website contact information and get straight to link-building. Prior launching Wunderlinks we have contacted more than 10 000 website owners asking for the data. Thousands more are added every month. We contact thousands of websites daily asking for the latest data about the pricing and requirements for guest posting / link inserts / niche edits. Sort the domains by metrics, niche, price, language and many more.",Riga,"SEO, Guest Post, Link Building",No funding announced yet,2021,https://wunderlinks.com,,LV,
"JOB NUR, SIA",https://www.eu-startups.com/directory/job-nur-sia/,Latvia,"The primary objectives and principal line of business of the COMPANY “JOB NUR” shall be to operate through digital web & mobile application [apps.] platforms / marketplace and Jobs Registration Facilitation Centers; with sophisticated technologies & manpower expertise. Registered Prospective employers and registered quality manpower shall be having low-cost & fast-track worldwide connections through computers & mobile-devices, web & application platform [apps.] / Marketplace and Jobs Registration Facilitation Centers. Mission of the Company is to boost economy through maximum utilization of manpower for domestic, commercial, industrial & overseas employment.","Today we have Mobile Marketplace Apps where we can easily hire a taxi on Bolt, we can also order a meal on WOLT / Bolt and so on, but we do not have any mobile apps digital and scalable marketplace to easily find 200+ or beyond category workforce, supported with bilingual and user friendly GUI, hence using our mobile apps anyone can work at his / her own choice of time, wage and nearby location after quick and easy 30 seconds signup process on our workers mobile app and getting him/her self digitally / virtually verified by our expert teams globally.
Furthermore, customer records and post 15 seconds quick video of a tasks they want to be done , and the nearest (1KM+ radius) already established service provider companies / workforce submit bids after viewing task of the video, customer checks workers service cost, past rating, live location / distance and
book workforce and track his/her location and get the job done, system also generate, records and collects VAT digitally from each job performed.
This start-up is unique in a sense that it is digitally structuring till date unstructured industry through digital transformation and innovative technological solutions and SOP’s.
Nevertheless, this will not only create a big data of technical and non-technical workforce, job records, costing on each service but it would also generate new stream of local services tax for the government.
We also have auto pilot and manual Job video screening module on our backend admin panel to auto or manually approve jobs and bids and get them sanitized if we get loads of jobs and bid so everything is well planned and ready to handle big data.
In new future we will also design and produce , an AI robotic dock where workers can verify themselves from train stations, malls, airports or even shopping centers just like online check-in systems placed at airports and train stations, USTAAD (Unique Skills Testing, Authentication & Acceptance Dock) designs, hardware is ready we are now working on its software.",Riga,"Jobs, Service Providers, Marketplace, Mobile App(s)",No funding announced yet,2021,www.jobnur.com,,LV,
Sell.xyz,https://www.eu-startups.com/directory/sell-xyz-2/,Latvia,"Sell.xyz is a global marketplace connecting the new generation of merchants with print providers, designers, customized products, dropshipping manufacturers and private label cosmetics wholesalers. It’s a one-stop solution for merchants to build and grow their business with the most advanced industry tools and a broad range of products and suppliers.","Sell.xyz is an E-commerce print on demand and dropshipping service with a wide selection of unique products - white label supplements, cosmetics, t-shirts, sweatshirts, mugs, posters and much more. There are no upfront costs, no hidden fees. With our custom design tool - the Sell Design Studio - and more than 100 products to choose from, merchants can build their own brand in less than 10 minutes. We take care of the whole fulfillment process, so sellers can focus on spending their time building and marketing their brand. With unique product categories like white label supplementese and cosmetics, Sell.xyz offers a great opportunity for fitness and fashion industry professionals and influencers to leverage their brand and expand their revenue streams.",Riga,"E-commerce, Dropshipping, Retail, Apparel",Between €1 million-€ 2.5 million,2021,https://www.sell.xyz/,,LV,
Finamba,https://www.eu-startups.com/directory/finamba/,Latvia,Finamba is a sales lending platform that connects consumers with the financing products in every merchant's ecosystem. Finamba is giving patients the ability to easily split their payments for medical procedures with the best offer from various banks.,,Riga,"Finance Marketplace, Payments, Buy Now Pay Later",No funding announced yet,2021,https://www.finamba.com,,LV,
First Bit Coin,https://www.eu-startups.com/directory/first-bit-coin/,Latvia,"FBFC is an 3D Avatar NFT Platform collectible project based on the Smart Chain.
The first project in the Avatar for social media platform through Augmented Reality technolgoy(AR) and Metaverse,Even CRI.","FBFC is an 3D Avatar NFT Platform collectible project based on the Smart Chain.
The first project in the Avatar for social media platform through Augmented Reality technolgoy(AR) and Metaverse, Even CRI.",Riga,"FBFC, 3D Avatar NFT,AR NFT, Metaverse NFT, FBFC Blockchain, FBFC token",No funding announced yet,2021,https://www.1bfc.com,,LV,
Sabre Games,https://www.eu-startups.com/directory/sabre-games/,Latvia,"Sabre Games is an award-winning AAA game development studio. The studio creates industry-leading innovations in the gaming space. Sabre Games is led by a team of seasoned game designers, top-level blockchain executives, and experienced digital marketers working in unison to evolve the web3 gaming space.",,Riga,"Gaming, Mobile Gaming, Apps",Between €1 million-€ 2.5 million,2021,https://www.sabregames.com/,Active,LV,https://www.linkedin.com/company/sabregames/
Riga,https://www.eu-startups.com/directory/riga/,Latvia,"Riga focuses on turning an internationally renowned Northern European metropolis and an attractive investment and tourism destination. The Agency is a reliable, responsive and result-oriented partner for investors, entrepreneurs and associations, and helps solving problems related to municipal services. By implementing representative democracy in accordance with the law, the citizens of Riga who have the right to vote elect the municipal council.",,Riga,"Investor relations, Government relations, Investment attraction, Tourism development",No funding announced yet,2021,https://www.riga.lv/en,Active,LV,https://www.linkedin.com/company/liveriga
Reffy.io,https://www.eu-startups.com/directory/reffy-io/,Latvia,"Auto-pilot for your Employee Referral Bonus Program. Regular personal network analysis is a hard job, That is why your Employees do not refer enough friends. Help them run referral assistance on auto-pilot.",,Riga,"Human Resources Services, Recruiting, Referral",No funding announced yet,2021,https://reffy.io,Active,LV,https://www.linkedin.com/company/reffy
Jobspage,https://www.eu-startups.com/directory/jobspage/,Latvia,"Create a beautiful careers page for your company, receive applications and hire the best talent. Modify application forms to receive applicant resumes, contact details, motivation letters and any other information needed to find best candidates to hire. Jobspage lets you create a dedicated careers page for your company, list available jobs, and manage applications.",,Riga,"B2B, HR, Software, Recruiting",No funding announced yet,2021,https://jobspage.co,Active,LV,https://www.linkedin.com/company/jobspageco/
Inflact,https://www.eu-startups.com/directory/inflact/,Latvia,"Inflact is an independent digital agency that provides various ways for Instagram promotion. And we have been dictating the rules of the development on Instagram for the last 7 years.  Inflact is an Instagram bot powered by A.I. It helps to get more real followers, instant likes, and engagement growth to 6 000 happy users every month.",,Riga,"Advertising, DIgital MArketing, Software",No funding announced yet,2021,https://inflact.com/,Active,LV,https://www.linkedin.com/company/inflact/
Hyperjob,https://www.eu-startups.com/directory/hyperjob/,Latvia,"Hyperjob is a platform that helps recruiters attract more candidates by creating modern, branded job ads that stand out and convert better. They take less effort than writing a great job ad from scratch. They give candidates all the information about the job in an attractive, easy-to-read format.",,Riga,"Software Development, Recruitment tool, SaaS",Between €500K-€ 1 million,2021,https://hyperjob.io/,Active,LV,https://www.linkedin.com/company/hyperjob/
Huntli.io,https://www.eu-startups.com/directory/huntli-io/,Latvia,"Huntli provides banks and fintechs with live transaction monitoring and fraud prevention tools all in one place. Our compliance solution helps businesses to be on par with current AML/CFT regulations as well as make them up to 60% more cost-effective, which allows to invest more into quality of the product and proactively prevent fraudulent activities. We primarily service banks, neo-banks, and PSP's. Huntli system is easily adapted to the needs of Forex, Gambling, Betting, Crypto, other Fintechs, as well as eCommerce marketplaces, B2B SaaS products, others.",,Riga,"AML, Risk Analysis, transaction monitoring, compliance",No funding announced yet,2021,https://huntli.io/,Active,LV,https://www.linkedin.com/company/huntli-io
Golden Sparrow,https://www.eu-startups.com/directory/golden-sparrow/,Latvia,"Precision agriculture low-cost solution platform for automating friendly user-based information, for decision making for increasing crop yield, with traceability solution for proof of origin of crops. Our platform merges precision agriculture PA and blockchain. We have successfully conducted tests (the data processor of PA with AI was done manually taking UAVs and Satellite data).",,Riga,"AgriTech, Precision Agriculture, Blockchain",Between €1-€100K,2021,http://goldensparrow.lv,Active,LV,https://www.linkedin.com/company/golden-sparrow-latvia/
Fixtender,https://www.eu-startups.com/directory/fixtender/,Latvia,"Fixtender offers financial management platform for construction projects. The Fixtender Platform automates financial workflows so you can manage your money — whether you're planning, forecasting or spending it. We're group of inspired proffesionals with 30+ years experience in construction and proptech industry.",,Riga,"Construction, Saas, Software",No funding announced yet,2021,https://www.fixtender.com/,Active,LV,https://www.linkedin.com/company/fixtender
Fish Peas,https://www.eu-startups.com/directory/fish-peas/,Latvia,"Fish Peas is a manufacturing company that provides vegan flakes, salads, and spreads. F'sh Peas is created by KARAVELA – one of the leading and largest producers of canned fish and preserves in Europe. Sustainable fishing is an issue that is getting a lot of attention from environmental organizations, conscious consumers, and governments throughout the world.",,Riga,"Food and Beverage, Sea Food, Snack Food, Manufacturing",No funding announced yet,2021,https://fishpeas.com/,Active,LV,
Enzymity,https://www.eu-startups.com/directory/enzymity/,Latvia,"Our goal is to solve plastic circularity - right now less than 15% of plastic waste in the EU is being returned into the material economy (the global figure is much lower still), while only 91% of the new plastic is still being made from fossil fuels. We are opening up a new niche in plastic recycling, whereby plastic precursors can be cost-efficiently recovered from complex products and mixed-material waste.",,Riga,"Biotechnology, Recycling, Material waste",Between €100K-€500K,2021,https://enzymity.com,Active,LV,https://www.linkedin.com/company/enzymity
enot.ai,https://www.eu-startups.com/directory/enot-ai/,Latvia,"enot.ai specializes in developing computer vision solutions for a variety of industries. Their features include reduced power consumption, reduced AI development costs and time, deploy neural networks on edge devices, decreased cloud processing costs, and reduced neural network computing power requirements.",,Riga,"Software Development, Artificial Intelligence, Cloud Computing",No funding announced yet,2021,https://www.enot.ai,Active,LV,https://www.linkedin.com/company/enot-ai
Cubed,https://www.eu-startups.com/directory/cubed/,Latvia,Cubed is a two-sided marketplace where real-estate buyers can customize and order precisely what they want & real-estate developers can deliver buildings faster and cheaper with reduced risks. This is done by pre-selling properties on the platform and using standardized 3D projects built in off-site factories.,,Riga,"Real Estate, Property Development, Design",Between €1-€100K,2021,https://cubed.lv/,Active,LV,https://www.linkedin.com/company/cubed/
ClearPic,https://www.eu-startups.com/directory/clearpic/,Latvia,"ClearPic is a compliance-screening platform focused on high-risk commodities markets. It is part of the wave of RegTech innovation. Cloud-based and powered by artificial intelligence, it pools data from multiple public sources into a single, digestible dashboard. ClearPic helps automate counterparty due diligence and Know Your Customer (KYC) procedures, AML and anti-fraud screening and detection.",,Riga,"IT Services, IT Consulting, Tech, Information",No funding announced yet,2021,https://clearpic.ai,Active,LV,https://www.linkedin.com/company/clearpic/
Ayzd,https://www.eu-startups.com/directory/ayzd/,Latvia,"NFT Drops and analytics. Biggest NFT project database, live news feed, top collections. NFT’s are gaining momentum right now (even though we are in a dipping market right now), within a few years it gained popularity within a tech-savvy audience and now is pushing its way to the regular users.",,Riga,"Software Development. Analytics, Crypto",No funding announced yet,2021,https://ayzd.com/,Active,LV,https://www.linkedin.com/company/ayzd/
AiOO Latvia,https://www.eu-startups.com/directory/aioo-latvia/,Latvia,"AiOO Latvia is a mobile device accessory and used smartphone shop. Aioo is a rapidly growing network of mobile accessories stores. We offer mobile phone covers, protective glasses, wireless headphones, chargers and cables, phone holders, smart watches, tablets, etc.",,Riga,"Manufacturing, Mobile, Retail",No funding announced yet,2021,https://www.aioostore.lv,Active,LV,https://www.linkedin.com/company/aioo-international/
Finscanner,https://www.eu-startups.com/directory/finscanner/,Latvia,"Finscanner is an all-in-one look-up website and marketplace for financial services across the globe. Only relevant information and advanced filters allow both, individuals and corporates, to find their financial, crypto, or legal service partner near instantaneously saving time and money. Finance - reinvented.

To combine innovative technology, unique compliance procedures and intuitive design with the widest assortment of financial & crypto services — enabling each and every individual or company to find and apply to multitude of services transparently, swiftly and securely with a few clicks.",,Riga,"Cryptocurrency, Finance, Financial Services, FinTech",No funding announced yet,2021,https://www.finscanner.io/,,LV,
Elogium,https://www.eu-startups.com/directory/elogium/,Latvia,"Elogium helps poultry broiler producers increase revenue and food safety by using innovative probiotic solutions. We confident to bring value to poultry broiler producers globally. Our probiotic feed additive significantly increases the weight of broilers, thus increasing the revenues of our clients. Additionally, the elimination of pathogens allows them to comply with food safety regulations imposed by governments worldwide. What's more - increased feed conversion ratio allows for smaller environmental footprint as well. Ah yes - we are also safe to use in organic farming.",,Riga,"AgTech, Biotechnology, Safety",Between €1-€100K,2021,https://www.elogium.bio,,LV,
Eloking,https://www.eu-startups.com/directory/eloking/,Latvia,"Eloking is a platform for professional players to provide boosting and coaching services world-wide. We currently support League of Legends, Valorant & CS:GO! Eloking's venture started when two passionate gamers with different backgrounds saw the flaws in the boosting industry - poor customer service, boosters not treated well, low-quality websites, and boosting service with toxic players. While the gaming, eCommerce, and IT industries were growing, boosting service providers seemed to be years behind, leaving many customers and boosters dealing with various issues.

The core team of Eloking is united by a passion for gaming, jet each of us comes in with a background that significantly helps to provide the best-in-class boosting services. Arthur brings expertise in eCommerce and business with his knowledge of running multiple 7-figure companies that provide exceptional added value to their employees and customers. In addition, Kristaps from our core team has outstanding UI and UX experience, allowing us to be ahead of the competition with the experience on-site.",,Riga,"Gaming, Online Games, Video Games",No funding announced yet,2021,https://eloking.com,,LV,
Self Named,https://www.eu-startups.com/directory/self-named/,Latvia,"Your life, your brand, your skin, your message. We want to empower your communication trough organic skincare.Show the world who you are and what you stand for. The future is yours. We're here to help you get there.Think of us like NASA for skincare. We are taking it from rocket science to riding a bike. Organic, sustainable, trusted skincare. With your brand. Finally. White label at a any scale. Weither you are small boutique owner or a world wide retail chain — now you can make a skincare line without breaking some eggs. As you might imagine — this is not our first day at a job. We have been manufacturing organic cosmetic products since the phones had no cameras.Our products & packaging have a successful track record and we are improving it every day. Our approach is rooted in the idea that all skincare and makeup on this planet should be done right — the formulas must be effective, yet friendly to the skin and our environment.",,Riga,"Cosmetics, Information Technology",Between €100K-€500K,2021,https://www.selfnamed.com/en/,,LV,
MonaTek,https://www.eu-startups.com/directory/monatek/,Latvia,"MonaTek is developing modular hardware and software IoT system that gathers and analyses resource consumption data from current sensors, smart meters, air quality sensors, industrial controllers and other in one inclusive energy tracking system.",,Riga,"Hardware, IoT, Sensors",Between €100K-€500K,2021,https://monatek.eu,,LV,
Ligalio,https://www.eu-startups.com/directory/ligalio/,Latvia,"Personalised, GDPR-compliant privacy policy generator for websites and apps",,Latvia,"B2B, LegalTech, SaaS",Between €2.5 million-5 million,2021,https://ligalio.com,,LV,
Biorefic,https://www.eu-startups.com/directory/biorefic/,Latvia,Next-gen biorefinery empowering sustainable and circular agriculture and carbon farming locally.,,Ventspils,"Agtech, Biotechnology",Between €100K-€500K,2021,http://biorefic.com,,LV,
