name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
LEET,https://www.eu-startups.com/directory/leet/,Malta,"LEET is a community-first mobile app that brings recreational sports enthusiasts onto one gamified platform. Furthermore, with the help of AI, LEET will assist with the match making process making sure that you're matched with sports enthusiasts that have similar skill-sets and interests.",,Attard,"sportstech, AI, gamification, phygital",Between €100K-€500K,2020,https://leet.mt/,Active,https://www.linkedin.com/company/findaplayer/,MT
Recasta,https://www.eu-startups.com/directory/recasta-2/,Malta,"Recasta - Malta's IoT Maven

From Malta's shores, Recasta delivers a cloud-native IoT platform, blending open-source robustness with seamless scalability. Prioritizing data security and compliance, we offer cost-effective, fully managed SaaS solutions. With Recasta, businesses globally harness the power of IoT with unmatched support.","Recasta - Pioneering IoT Solutions from the Heart of the Mediterranean
Located in the strategic hub of Malta, Recasta is revolutionizing the IoT landscape. As the fully managed SaaS incarnation of Infinimesh, Recasta marries the robustness of open-source foundations with the ease of a cloud-native platform. Designed for scalability, our platform effortlessly manages millions of IoT devices, ensuring optimal performance and adaptability across diverse use cases.
In a world where data security and compliance are paramount, Recasta stands tall with its zero-trust token system and staunch adherence to data protection and government regulations. Beyond the technology, what truly differentiates us is our commitment to our clients. We offer enterprise-grade support, ensuring businesses not only adopt but also thrive with IoT solutions.
Cost-effective, flexible, and underpinned by the principles of data sovereignty, Recasta is the trusted partner for businesses seeking to navigate the IoT frontier. From the vibrant shores of Malta, we are shaping the future of connected devices, one solution at a time.",Valetta,"IoT, SaaS, B2B, Cloud",No funding announced yet,2023,https://recasta.io,Active,https://www.linkedin.com/company/recasta-cloud,MT
BiologyBuddy.ai,https://www.eu-startups.com/directory/biologybuddy-ai-your-personal-ai-study-tool-for-biology/,Malta,"BiologyBuddy.ai is a comprehensive biology study platform powered by OpenAI's GPT-4. It offers a personalized AI study tool for biology A’level exams, providing access to past papers, syllabus requirements, and tailored study tips. The user-friendly platform is designed for students worldwide, ensuring ease of navigation for all users. With BiologyBuddy.ai, you can ask any biology-related question and receive intelligent guidance, backed by a vast collection of past papers. The platform acts as your dedicated biology tutor, accessible 24/7. Currently available for free, BiologyBuddy.ai plans to introduce a paid version in the future. Subscribe to their newsletter for updates.","Welcome to BiologyBuddy.ai, the comprehensive biology study platform designed to help you excel in your biology A’level exams. With our state-of-the-art AI technology and a wide range of resources, we offer an unparalleled learning experience tailored to your needs.
Unleash the Power of AI in Your Studies
Immerse yourself in an exceptional learning journey, combining the latest advancements in AI technology with comprehensive study materials. Our platform is powered by OpenAI's GPT-4, enabling you to ask any biology-related question and receive intelligent guidance. From accessing past papers to exploring syllabus requirements, our AI study tool is here to enhance your understanding and boost your academic performance.
User-Friendly and Accessible
BiologyBuddy.ai is designed to be user-friendly and accessible to students worldwide. Whether you are an A’level biology student or simply passionate about biology, our platform ensures ease of navigation for all users, regardless of their level of technological expertise. We believe that everyone should have access to high-quality education, and our user-friendly interface makes learning biology a breeze.
Embark on Your Academic Journey
Discover an effective study guide for biology A’level exams with BiologyBuddy.ai. Stay updated with the latest advancements in the field, access past papers, syllabus requirements, model answers, and study tips to achieve excellence in your exams. Our platform is a valuable resource for students who are dedicated to expanding their knowledge and achieving academic success. Don't wait any longer – sign up today and ignite your path towards excellence!
Ask Any Biology-Related Question
Our AI study tool allows you to ask questions effortlessly. Simply type in your question, and our AI will perform its magic. We ensure that your question aligns with biology, tailoring the page accordingly. You will receive comprehensive and personalized answers to your queries, along with concise bullet-point summaries for easy retention of essential information. Our AI delves into a vast collection of past A-Level biology papers, providing relevant practice questions and corresponding answers to further support your learning.
Your Ultimate AI-Powered Study Companion
BiologyBuddy.ai acts as your dedicated biology tutor, accessible 24/7. Whether you're preparing for A-Level exams or seeking to enhance your knowledge in the field, our personalized assistance is here to support your journey. We are committed to providing accessible and high-quality education worldwide, and that's why our app is currently available for free. We value your feedback, as it helps us continuously improve the app's features and functionality. In the future, we plan to introduce a paid version with additional benefits, so you can enjoy even more advantages from BiologyBuddy while contributing to the global education community.
Subscribe to Our Newsletter
Stay updated with the latest news and developments from BiologyBuddy.ai by subscribing to our newsletter. Be the first to know about new features, study tips, and valuable insights to enhance your biology learning experience.
For any inquiries, please email [email protected]. You can also find us on various social media platforms including Facebook, Twitter, Google-plus, Instagram, Dribbble, and YouTube.
Join BiologyBuddy.ai today and revolutionize your biology study experience with the power of AI!",Sliema,ai study tool,No funding announced yet,2023,https://biologybuddy.ai/,Active,,MT
AISO Academy,https://www.eu-startups.com/directory/aiso-academy/,Malta,"AISO Academy is an audio academy with an R&D team of developers, creating MusicTech tools that can be used within its existing community and beyond. Leveraging AI and cloud-based platforms to innovate in music education.

AISO is dedicated to empowering aspiring musicians, producers, and audio enthusiasts by providing comprehensive education, talent development, and artistic support services.

Our mission is to foster creativity, innovation, and excellence in the music industry through a holistic approach to learning and mentorship.",,Birkirkara,"AI, cloud-based, music, education",No funding announced yet,2023,https://www.aisorecords.com/,Active,https://www.linkedin.com/in/aidan-somers-794a13281/,MT
Recision,https://www.eu-startups.com/directory/recision/,Malta,"Recision.ai addresses the $2T+ annual revenue leakage caused by sales inefficiencies and fragmented tools. By automating data entry, unifying sales channels, and delivering actionable insights, the platform empowers sales teams to save 4+ hours daily, improve data accuracy, and close deals more predictably.",,Valletta,"sales, AI, automation, team",No funding announced yet,2023,https://www.recision.ai/,Active,,MT
Cheap Trolley,https://www.eu-startups.com/directory/cheap-trolley/,Malta,"Cheap Trolley is a price aggregator for grocery products and one-stop-shop delivery for them, offering a large variety and best prices. With the implementation of digital pantries and Habib-AI (chef & shopping assistant) we aim to make the shopping experience faster and cheaper so that the consumer can enjoy their free time to more creative activities. Apart from the B2C we have B2B, B2G modules where we offer data analytics to supermarkets to be more competitive in terms of pricing.",,Malta,"AI, grocery, nutrition, Foodtech",Between €1-€100K,2023,https://www.cheaptrolley.com/online-shop,Active,https://www.linkedin.com/company/cheap-trolley/,MT
Ai Model Agency,https://www.eu-startups.com/directory/ai-model-agency/,Malta,"We aim to disrupt antiquated fashion model agencies by creating a legal and ethical Ai Model Agency. If you are interested in learning more about our AI model agency and how we can benefit your organization, please contact us to schedule a consultation. Our Agency is ready to help you explore the possibilities of artificial intelligence and how it can help you achieve your goals.",,Sliema,"Software Development, Artificial Intelligence, Fashion Industry",No funding announced yet,2023,https://aimodelagency.com/,,,MT
recasta,https://www.eu-startups.com/directory/recasta/,Malta,"recasta is a leading contributor to Infinimesh, working on ""recasta cloud,"" an IoT and AI-focused data platform that enables data processing on the edge in order to train large AI models directly at the source to enable Industry 4.0 and smart cities without the hassle of data centralization. Recasta, which features an open API model, is working on a market place to allow digital agencies to build domain-specific services around the data regulation-safe cloud platform cecasta.cloud","recasta.io enables data integration and collaboration
We are living in a changing world. Soon every company, every place, and even every person will produce a rapidly growing data lake in the blink of an eye. Today’s data economy uses a fragment of this data to create new machine learning algorithms and sell them back to society. Instead of empowering new IoT markets, encouraging everybody’s data ownership, stimulating the IoT ecosphere’s sovereignty, and democratizing IoT data, the IoT platforms of today reinforce the revenue circle for the problematic monopolies of today’s IT industry. For the infinitely meshed IoT of tomorrow, which offers participation on a wide scale including companies, public places, private sectors, and individuals, we need collaboration as a service delivered by an emancipating platform.   offers this open, scalable, and ultra-secure platform with its three pillars: connect, manage, and build.
connect:
connect.recasta.cloud means simple connectivity of every device or smart edge on every network through MQTT, secured with TLS. We provide the highest encryption standards and no vendor lock-in. No agents or software are needed; use the open standards available. A frictionless REST API for only sending devices will follow soon!
manage:
control.recasta.io means 50 MB of IoT data stored in our cloud for the last 30 days, for free, forever. Combined with our powerful time series database, an open single device API, and the most modern zero-trust token system for data sharing, Sending and analyzing data was never so easy—just send your data as JSON, and we'll take care of everything else. And if the data needs to stay longer, just upgrade to the unlimited paid plan.
build:
[in development]
collaborate.recasta.io offers full control over when, with whom, and which data is shared. Companies, communities, and individuals have the opportunity to create new business models based on sharing specific data for creating new machine learning datasets for predictive maintenance.
social data sets:
[in development]
Data auctions for crowdsourcing, crowd sharing, and generating datasets give third-party developers the chance to market their own dashboards or custom-made analysis tools. Giving companies the opportunity to combine different vertical IoT data with the highest data sovereignty standards (GDPR, CCPA) and create added value with new symbiotic data analytics. Our platform's paradigm of ""connect, manage, and build"" unlocks the infrastructure for a safe, reliable, secure, and collaborative IoT sphere.",Mellieha,"IoT, AI, data",No funding announced yet,2023,https://recasta.io,,,MT
VRock Media,https://www.eu-startups.com/directory/vrock-media/,Malta,"VRock Media is a Digital Growth marketing agency specialized in lead generation and affiliate marketing for the iGaming, Financial, and Services industries. VRock is the point of reference for finding the highest quality leads. VRock Media, unlike traditional agencies, works entirely remotely allowing it to be as flexible as possible, which means more speed and ease for its customers.",,Valletta,"lead generation, affiliate marketing, iGaming",No funding announced yet,2022,https://vrock.media/,,,MT
Arphio,https://www.eu-startups.com/directory/arphio/,Malta,"The goal of Arphio, an orphan drug manufacturer, is to increase patient access to essential therapies for uncommon diseases. An accurate diagnosis of an orphan illness is thought to take a patient around seven years and ten visits to different doctors. At Arphio, we collaborate with the greatest professionals in the field to find treatments that are either under development or are only available in a few countries so that we can make them accessible worldwide.",,San Gwann,"DI, Drug manufacturer, Essential therapies",No funding announced yet,2022,http://www.arphio.com/,,,MT
Mamori,https://www.eu-startups.com/directory/mamori/,Malta,"In a world dominated by ultra-processed foods, people find it hard and time-consuming to find foods that are good for their health at supermarkets and restaurants.
 
We’re building an evidence-based personal nutritionist and shopping assistant to help people make smarter, personalised food choices, faster & simpler.
 
Our proprietary technology combines AI-powered automated data extraction & verification, combined with expert human verification to ensure a global, validated product database for evidence-based guidance. 

Initially, we’ll make money through a freemium model with ads and premium subscriptions—supported by gamification for user growth—while our long-term vision expands into strategic B2B partnerships, online shopping, recipe integration, e-commerce plugins, and restaurant solutions for added revenue",,Qormi,"nutrition, shopping assistant, food",No funding announced yet,2022,https://mamorifoods.com/#mamori,Active,https://www.linkedin.com/company/mamorifoods/,MT
Tenn.gg,https://www.eu-startups.com/directory/tenn-gg/,Malta,TEN.gg is an online business platform designed to gather all industry-related businesses and individuals in one place.,,Sliema,"eSports, Gaming, Video Games",No funding announced yet,2022,https://ten.gg,,,MT
Gambling Turkey,https://www.eu-startups.com/directory/gambling-turkey/,Malta,Gambling Turkey is the first and only all-in-one iGaming digital marketing agency focused on the Turkish audience.,"Our premium range of services includes publisher teams, social media, copywriting, content, design, translation, payment testing, link building, SEO and more. With our expertise in the Turkish language and culture, we help businesses reach and engage Turkish-speaking customers.
We’ve established Gambling Turkey as a team dedicated to this sector for years and specialize in iGaming. We have reliable social media managers, talented designers, SEOs, full-stack developers, personalized publishers and digital marketers. We know the Turkish people’s expectations and demands. We take all necessary actions and save you money and time thanks to the dependable network we have built over the years. We offer tailor-made personalized solutions to take you to the top of this culture, which you may be unfamiliar with. Contact us today to learn how we can help your betting, casino or sports brand thrive in the Turkish market.",Sliema,"iGaming, Digital, Marketing, Agency",No funding announced yet,2022,www.gamblingturkey.com,,,MT
Pooky,https://www.eu-startups.com/directory/pooky-games-ltd/,Malta,"Pooky is a unique football results prediction game built on the Polygon blockchain. Using digital collectible Pookyballs to enhance gameplay, fans of the beautiful game are rewarded for their passion, strategy and prediction skills.","The primary objective of Pooky is to predict the exact score of football matches from the world’s biggest leagues and tournaments. Players use 3D Pookyballs to make predictions, win Experience points (PXP) and battle for top position on the Pooky Leaderboards. As they progress through the ranks, players can level up, customise, craft, and increase the value of their Pookyballs to earn further rewards.
Pooky aims to solve today’s dilemma for prediction fans: the choice between ‘high risk, high rewards’ on traditional web2 betting platforms and ‘no risk, no rewards’ on social media platforms or between friends. Pooky is different: players ‘risk nothing and always win something.’",Ta Xbiex,"sports predictions, blockchain, game",Between €500K-€ 1 million,2022,https://pooky.gg/,,,MT
TEN,https://www.eu-startups.com/directory/ten/,Malta,"TEN is a business platform for esports and video gaming. The business platform is designed to gather all industry-related businesses and individuals in one place.	 It lists every major institution in the esports industry, allowing companies and organisations to find and connect with each other, and providing a simple way to find the services you need.",,Sliema,"Internet Marketplace Platforms, esports, video gaming",No funding announced yet,2022,https://ten.gg/,,,MT
Boatmate,https://www.eu-startups.com/directory/boatmate/,Malta,Boatmate a rapid-growing start-up in StealthMode. One-stop solution for boaters,,Valletta,"Boating, Information Technology, Location Based Services, Mobile Apps, Software",No funding announced yet,2021,https://www.boatmate.io,,,MT
wherenext,https://www.eu-startups.com/directory/wherenext/,Malta,"We’ll bring you live-streaming experiences from Local Experts around the world. 
Directly to your earbuds and fingertips. Join and share with our community of travellers. A sustainable, curious and innovative way to Explore.",,Zebbug,"Internet, Travel, Virtual Reality",Between €1-€100K,2021,https://wherenext.live,,,MT
Join Us Global,https://www.eu-startups.com/directory/join-us-global/,Malta,"joinusglobal.com is the first EOR and online payroll administration platform located in Europe. Michel Dassen, a veteran of the European employment market, founded the company. The platform is currently in development, with an expected launch date of mid-September 2021.",,Valletta,"Human Resources, Staffing Agency",No funding announced yet,2021,http://www.joinusglobal.com,,,MT
MTiPx,https://www.eu-startups.com/directory/mtipx/,Malta,Advisory in N2B2C subscription for informed decision making and zero waste IoT solutions targeting SMEs CEOs with staff up to 100 employees. The current services includes Twin Transition and enable Internet of things and Internet of behaviour.,MTiPx is multilayered innovation management platform that lead change management in the AEC sector and Industrial designs digitisation through digital twins and highly standardised data management.,Valletta,"iot, miot, digitaltwins, dm",Between €1-€100K,2021,https://mtipx.eu/,Active,https://www.linkedin.com/company/mtipx/,MT
Netumo,https://www.eu-startups.com/directory/netumo-2/,Malta,"Netumo is a powerful website monitoring with automatic SSL certificate monitoring which keeps website admins to make it easier for them to be alerted on uptime issues. Netumo watches your domains for expiry and also watches at fixed time internal your websites and internet hosts by pinging them and checking the returned content. Notifications can be received via email, Twitter, Slack, Teams, and SMS. Reports are available to clearly depict your server load and website/host up-time.",,Malta,"monitoring, SSL checking, RESTFUL, reports",No funding announced yet,2021,https://www.netumo.com/,,,MT
Time2play,https://www.eu-startups.com/directory/time2play/,Malta,"Time2play is an online gambling review site founded by iGaming veterans in 2021 with the mission of 
providing an independent and trustworthy source of information to players. Time2play is part of the Kafe Rocks group.",,San Ġiljan,"igaming, gambling, online casino, sports betting",No funding announced yet,2021,https://time2play.com/,,,MT
Nomad Residency Malta,https://www.eu-startups.com/directory/nomad-residency-malta-negozju/,Malta,"Book a Consultation with Luca Arrigo

Save time & uncertainty
Trying to navigate the ever-changing rules for living in Malta can be confusing. Schedule a private chat with Luca Arrigo to demystify your pain points.

Local Knowledge & Network
I’ve lived in Malta for 20 years, I’ve opened and operated 3 companies, and applied for residence permits for Non-EU citizens. I am well-versed in what it takes to make Malta your home, which obstacles to look out for and how to make as seamless a transition as possible.

Expertise
I will answer all of your questions about Malta. You can tap into my expertise on anything you want; whether it be residency, citizenship, healthcare, buying property, letting accommodation, operating a business, what it’s like to live here, personal experiences with bureaucracy or cultural nuance. It’s all tailored to you.

Personalized Package
I follow up after your session with additional information, links to relevant resources and contact information for local experts personally vetted by me. All recommendations and resources will be specifically curated based on your individual needs discussed in the session.","The launch of a Malta Digital Nomad Residency for Remote Workers
We’re happy to announce that Malta is amongst the first European countries to launch the Malta Digital Nomad Residency. This is intended to service remote workers who wish to live in Malta and legally work for an employer or their own business which is registered abroad.
The Malta remote working visa will provide you with a permanent EU residency and a home base on the Sunny Island of Malta in the heart of the Mediteranean. 
The main requirement is to prove that you earn your money remotely and simply wish to set up a home base in Malta to service your digital nomad lifestyle. 
----------------------
Digital Nomad Residency Main Features
1-year Residence Permit
This 1 year residency is renewable at 300e per year. With travel throughout the EU Schengen area.
For Non-EU remote workers
If you're a digital nomad who is not from the EU, this Visa is for you!
Monthly income of €2700
The minimum monthly income is that of EUR 2700. This must be earned remotely.
Property Rental or Purchase
Digital Nomads applying for the visa must show a rental or purchase agreement.
Bring your Family
For any dependments or partners. (That includes same-sex marriages) They may be included in the application. ​
-------------
Cosmopolitan
Go from rural Gozo to bustling St Julian's. Home to music festivals and yoga retreats.
Expat Community
22% of the population is an immigrant.
Food & Drink
Italian influences in the language, culture and cuisine.
Culture & History
With 80 village feasts, the whole island lights up with communtiy vibes.",Valletta,"Digital nomads, nomads malta, nomad visa, nomad residency, remote workers",No funding announced yet,2021,https://nomadvisamalta.com/,,,MT
ELOPUB,https://www.eu-startups.com/directory/elopub/,Malta,Elo.Pub is an advanced competitive Gaming & eSports platform for a wide scale of players. Actual main focuses are CS:GO discipline and European market growth. New games and regions will be launched later in 2022. Platform provides a new level of CS:GO activities and is actively developing right now. Fast fully automated and very entertaining formats and mechanics with unique approaches for any skill and gaming taste. With a great dedication to our customer service DISCORD players community and competitive advantages development. Have CS:GO Fun & Profit RIGHT NOW. 24x7. Check it out!,,Naxxar,"eSports, Venture Capital, Private Equity Principals",Between €100K-€500K,2021,https://elo.pub,,,MT
Metaverse Architects,https://www.eu-startups.com/directory/metaverse-architects/,Malta,"One of the major benefits of the internet is its meritocratic and levelled approach towards providing access to information, opportunities and spaces. Becoming a Metaverse Architect does not depend on your age, nationality, connections, colour of skin, gender, sexual orientation, race, or any other form of generalized characteristic which may have been potentially used to limit your access to opportunities in the past. In the Metaverse, all that is required of you is drive, determination, skill and a genuine desire to learn and grow. Over the years, Metaverse Architects has been scaling clients at exponential rates. To match this surge in demand, we've screened hundreds of applications, CVs and 'letters of interest' from exceptionally skilled and compelling individuals from across the globe who showed interest in working with us as a Metaverse Architect.",,Malta,"3D Game Design, Custom 3D Architecture, Planning",Between €500K-€ 1 million,2021,https://metaverse-architects.com/,,,MT
Abe Health,https://www.eu-startups.com/directory/abe-health/,Malta,"be Health is an intellectual assistant to nutritionists, trainers and coaches. We apply the latest academic knowledge in life sciences to clients' data and provide personalized and actionable advice, which helps wellbeing professionals to scale their reach by lowering time spent on each contact while maximizing effect on their clients",,Mosta,"PaaS, Healthspan, Marketplace",No funding announced yet,2021,https://abe-health.com,,,MT
Decentraland Architects,https://www.eu-startups.com/directory/decentraland-architects/,Malta,"Architects Of The Metaverse.

Decentraland is a virtual world that is built on the blockchain. It allows users to purchase parcels and plots of land using the in-game cryptocurrency Mana. Since its launch, the virtual real estate market has been booming.

At Decentraland Architects we provide:

- A 3D Design And Animation Studio For Virtual Worlds.
- We Develop Your Vision For A Decentraland Real Estate Project.
- Our mission is to develop your plot into an attractive place for users to spend time and mana.

Custom 3D Architectural Animations
Come to us with your innovative vision and we’ll get to work developing a professional and lucrative virtual real estate investment.","Talented Architects For Virtual Worlds
3D Modeling
Digital environments, creatures and buildings.
3D Animation
For a dynamic experience with animated buildings, creatures and environmental effects.
2D Art & Design
Art and design to support your concept through promotional content and NFTs.
User Interface (UI)
We will guide you through the process of Game Design.
User Experience (UX)
Project Development
We use creative thinking and a design sprint approach to gather the information we need to formulate our vision for each project.
This is achieved by taking into account the following:
- The structure
This would be the over all shape and feel of the building, and included everything that cannot be moved or duplicated inside the scene, to have a real life example, this would be the job of an architect.
- Props
We define as props anything that can be duplicated in the scene and doesn't belong to the structure, a bench, a painting or a vending machine would be a prop, in real life, this would be the work of an interior designer.
- Animations and final polishing
After everything is done we will invest some extra time giving life to the scene with animations and interactions. In conclusion, the job of an in real life wizard.",Swieqi,"blockchain, decentraland, metaverse, VR",Between €1-€100K,2021,https://decentralandarchitects.com/,,,MT
Strikes,https://www.eu-startups.com/directory/strikes-2/,Malta,"At the moment our business model is subscription based (freemium). We help people practice trading (with virtual 100k cash) risk-free in a convenient and realistic way. This is unique given that brokers generate revenues when people invest with real money, so most brokers don't offer paper-trading at all or make it too-good-to-be-true experience, so people get burnt when they invest with real money.",,Glasgow,"Financial Services, Retail, Trading",Between €100K-€500K,2021,https://www.trystrikes.com/,,,MT
SportingTech,https://www.eu-startups.com/directory/sportingtech/,Malta,"IGAMING PLATFORM
Advanced technology product package for running online and retail betting and gambling operations for any market.

Sportingtech was founded in 2017, and gathers a team with more than 15 years of experience in the iGaming industry. Its portfolio of technology products and services is shaping the future of the iGaming industry by delivering the innovations that operators are looking for. Based in Portugal and Malta, with regional offices in the UK and Uruguay,the company thrives to develop groundbreaking solutions to operators targeting some of the most demanding gaming jurisdictions.",,Birkirkara,"Igaming platform, technology, products, services",No funding announced yet,2021,https://sportingtech.com/,,,MT
GameChampions,https://www.eu-startups.com/directory/gamechampions/,Malta,"Our vision is to create a ""European Hub for esports tournaments,"" where gamers from all walks of life and skill levels can come together to enhance their competitive talents, win cash prizes, and eventually evolve into elite players.
On our platform, we conduct a range of tournaments and league events to encourage and enhance player development. We're continuously searching for new methods to take skill gaming to the next level on our platform. We want to take casual users to the next level and help them become devoted gamers, while also helping our more experienced users to become elite and possibly professional.
We're enabling a diverse ESPORTS community. Esports has the incredible ability to bring individuals of all backgrounds and walks of life together.",,Valletta,"eSports, Gaming, Video Games",No funding announced yet,2021,https://www.gamechampions.com/en/,,,MT
Fitness Hire,https://www.eu-startups.com/directory/fitness-hire/,Malta,"Born during the covid19 lockdown, Fitness Hire is the first p2p gear rental marketplace that brings together fitness and action sports and will feature an airbnb-like home gym booking. FH provides a safe way for people to remain fit and to private owners and businesses to generate extra revenues.","The first rental marketplace that enables gear owners (gyms, private owners, shops and retailers) to rent out their surplus, obsolete or idle equipment, thus generate an extra revenue. 
Fitness Hire allows individuals to rent gear.
It makes it easier to access less expensive, safer and more diverse fitness and sport experiences whilst safely browse a community where members rate each other and build trust.
In a post-pandemic world, Fitness Hire will feature the possibility to book a slot and workout at nearby private home gyms; it will allow to book an individual session with nearby personal trainers or instructors or attend online sessions.",Sliema,"marketplace, rental, fitness, sport",No funding announced yet,2020,www.fitnesshire.net,,,MT
Fitness Hire,https://www.eu-startups.com/directory/fitness-hire-2/,Malta,"Born during the covid19 lockdown, Fitness Hire is the first p2p gear rental marketplace that brings together fitness and action sports and will feature an airbnb-like home gym booking. FH provides a safe way for people to remain fit and to private owners and businesses to generate extra revenues.","The first rental marketplace that enables gear owners (gyms, private owners, shops and retailers) to rent out their surplus, obsolete or idle equipment, thus generate an extra revenue. 
Fitness Hire allows individuals to rent gear.
It makes it easier to access less expensive, safer and more diverse fitness and sport experiences whilst safely browse a community where members rate each other and build trust.
In a post-pandemic world, Fitness Hire will feature the possibility to book a slot and workout at nearby private home gyms; it will allow to book an individual session with nearby personal trainers or instructors or attend online sessions.",Gzira,"fitness, sport, rental, marketplace",No funding announced yet,2020,www.fitnesshire.net,,,MT
Few,https://www.eu-startups.com/directory/few/,Malta,"Few brings your the most inspiring fitness experiences and sessions, to allow you to work on your body, mind and soul via it's dynamic mobile app","Few brings you the most engaging, inspirational and transformational experiences and sessions for your physical, emotional, mental and spiritual fitness, in a multitude of nourishing, challenging and expansive ways.
Our job is to encourage people to move to become healthier physically and mentally.
How? 
By supporting those that need digital enhancement and accessibility - the Practitioners 
With our integrated payments, we can guarantee their revenue, provide them customer and performance data to enable an even better service and the continual flux of new clients, whilst giving them the opportunity to move their digital business around Europe.
For Practitioners - the unthinkable is now a reality",Sliema,"Wellness, Fitness, Holistic",No funding announced yet,2020,www.few-app.com,,,MT
Okfans,https://www.eu-startups.com/directory/okfans/,Malta,"Okfans is a subscription social platform that empowers all creators to share, earn and connect with their fans. Content Creators build recurring income. A social subscription platform that puts creators first, allowing you to earn, connect and share your exclusive content.","Okfans is a subscription websites where content creators such as: YouTubers, fitness trainers, models, content creators, public figures and adult content creators can make money by starting their subscription business, in order to monetize their profession. Fans can pay for content (photos and videos, live streams) via a monthly membership.",SAN GWANN,okfans,No funding announced yet,2020,https://okfans.com/,,,MT
Game Protocol,https://www.eu-startups.com/directory/game-protocol/,Malta,Game Protocol is a crypto-based crowdfunding platform for games and a decentralized game store that uses blockchain technology.,,Valletta,"Cryptocurrency, Gaming, Internet, Video Games",No funding announced yet,2020,www.gameprotocol.io,,,MT
Contraceptive,https://www.eu-startups.com/directory/contraceptive/,Malta,Never miss the pill again,"Contraceptive is a new telehealth platform created by the founders of the highly successful mobidoctor platform. Contraceptive tailors to woman health and is created specifically to be a go-to platform for woman in all ages looking for the newest information about, yes you guessed: Contraception. The platform offers a unique way to get you contraceptive prescriptions online, and also an automatic refill and pill reminder, so you never miss the pill again","Valletta, Valletta, Malta","Health, Healthcare, Healthcare Services, Telemedicine",,2020,https://www.contraceptive.eu,,,MT
NoID Solutions,https://www.eu-startups.com/directory/noid-solutions-2/,Malta,"We know how important your data privacy and security are to you. That is why our innovative leading-edge communication and message solution guarantees you the utmost protection. As your trusted partner in this space, you can be assured that we keep your highly valuable information completely safe within your network using state-of-the-art data centers and servers. We also deliver your messages safely and securely using our 100% encryption to maintain your full privacy. As dedicated and highly experienced privacy and security experts of standing, you can be safe in the knowledge that your data is our No1 priority.",,Valletta,"Information Technology, Internet, Social Media, Apps",No funding announced yet,2020,https://noid.ltd/,,,MT
OxalisPulse,https://www.eu-startups.com/directory/oxalispulse/,Malta,OxalisPulse Digital Marketing Agency is the solution for brands that want to succeed in the digital age. OxalisPulse was born with a single mission in mind – to disrupt the traditional marketing agency model and to help our clients effectively generate growth from their digital marketing activity. We take incredible pride in being a performance-driven business and in our ability to drive commercial marketing success for a combination of brands regardless of their size and industry.,,Valletta,"Advertising, Consulting, Web Design",No funding announced yet,2020,https://www.oxalispulse.com/,,,MT
Loyale,https://www.eu-startups.com/directory/loyale/,Malta,"We’re passionate about our product and we’re excited to be part of the journey. Founded in 2018, we developed our product from the ground up. We created a rewards marketing platform that’s easily integrated with any solution. Founded in 2018, we developed our product from the ground up, creating a rewards marketing platform thats easily integrated with any solution.",,Birkirkara,"CRM, Loyalty Programs, Marketing, Software",No funding announced yet,2020,https://loyale.io,,,MT
NoID Solutions Ltd,https://www.eu-startups.com/directory/noid-solutions-ltd/,Malta,"NomadHer is the application for female globetrotters, encouraging solo travelling safely.. 100% secure and private communication without the need for ID, ID-less communication. 100% encryption, privacy and security by design. End SPAM, Phishing and Junk email and improve your carbon footprint.",,Valletta,"Apps, Information and Communications Technology (ICT), Information Technology, Internet, Mobile, Social Media, Software",No funding announced yet,2020,https://noid.ltd,,,MT
NoID Solutions Ltd,https://www.eu-startups.com/directory/noid-solutions-ltd-2/,Malta,"Revolutionary secure email solution for yesterday. Email using privacy and security by design principles instead of the now 50 year old “anyone, can email anything to anyone whether they want it or not” concept.
What we do?
We move information from A to B securely. Information might be an email, password, text, pdf document, your lover’s photo, you name it.
By design we have nothing to do with your data and we do not want it. It is your data – we deliver it.
Use your existing POP3 and SMTP3 compatible email clients, Microsoft Outlook, Thunderbird etc. Add and use our solution to the degree you value the added privacy and security it delivers.",,Valletta,"Apps, Information and Communications Technology (ICT), Information Technology, Internet, Mobile, Social Media, Software",No funding announced yet,2020,https://noid.ltd,,,MT
On Air Entertainment,https://www.eu-startups.com/directory/on-air-entertainment/,Malta,"Guided by a clear vision, our management team seized the opportunity to build a new live casino studio from the ground up, with our purpose-built platform and suite of live casino products, including our first game Standard Blackjack. Rapid growth ensued as we moved into our current head office in glorious Malta before expanding into our spacious modern studio in beautiful Riga, Latvia. Accessing unrivalled customer and market reach via the Microgaming platform, we’re on a mission to lead our industry in the live casino space, and we’re doing it our way..",,Sliema,"Information Technology, Internet, Professional Services",No funding announced yet,2020,https://onairentertainment.com,,,MT
