name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,country,linkedin
FairyTales,https://www.eu-startups.com/directory/fairytales/,Bulgaria,,Listen to amazing fairy tales and bedtime stories narrated with your own voice. ✨ Record and clone your own voice to narrate a vast collection of classic bedtime stories. Capture the voices of grandparents or loved ones to narrate even when they’re far away.,Varna,"fairy tales, bedtime stories",Between €1-€100K,2023,https://fairytales.app/,Active,BG,https://www.linkedin.com/company/fairytalesapp/
Pet Print,https://www.eu-startups.com/directory/pet-print/,Bulgaria,"Transform your beloved pet into a stunning masterpiece with Pet Print, the innovative AI-powered tool that brings your furry friend to life in a whole new way. Using cutting-edge artificial intelligence technology, Pet Print captures the unique look of your pet and turns it into a beautiful work of art that you can cherish forever.","Key Features:
AI Technology: Pet Print utilizes the latest AI image generation tools to recreate the intricate details of your pet's features, ensuring a lifelike representation.
Customizable Options: Choose from a variety of styles to personalize your pet portrait and make it truly one-of-a-kind. Some examples are cartoon, christmas, realistic and many more.
High-Quality Prints: Each Pet Print is meticulously crafted using premium materials to ensure vibrant colors and crisp details that will last a lifetime.
Easy Ordering Process: Simply upload 10-15 photos of your pet, select your preferences, and let Pet Print do the rest. It's quick, easy, and hassle-free.
Perfect Gift Idea: Whether for yourself or a fellow pet lover, Pet Print makes a thoughtful and unique gift that is sure to be treasured.
With Pet Print, you can celebrate the special bond you share with your pet in a creative and meaningful way. Turn your pet into a masterpiece today and showcase their beauty for all to see. Experience the magic of AI artistry with Pet Print.",Bansko,"Image generation, eCommerce, pets, art generation",No funding announced yet,2024,https://petprint.io,Active,BG,
Pingify,https://www.eu-startups.com/directory/pingify/,Bulgaria,"Pingify monitors website’s uptime, speed, and security 24/7, with instant alerts to keep your site running smoothly and protect your business from downtime.","Pingify is a powerful website monitoring tool designed to ensure your site stays online, fast, and secure. With real-time monitoring for uptime, SSL, DNS, keywords, and cron jobs, Pingify provides instant alerts and detailed insights so you can resolve issues before they impact your visitors. Easy-to-use interface and reliable 24/7 monitoring",Varna,"SaaS, Startup, Website Monitoring",No funding announced yet,2024,https://pingify.com,Active,BG,
FreeIQTest.com,https://www.eu-startups.com/directory/freeiqtest.com,Bulgaria,"FreeIQTest.com offers a professional, fully validated IQ assessment that uses Item Response Theory for accuracy. The platform features dynamic question generation and provides instant, comprehensive results including IQ scores and percentile rankings - all completely free of charge.","FreeIQTest.com delivers a professional-grade intelligence assessment that stands out for its scientific rigor and accessibility. Developed by licensed psychometricians, the test has undergone comprehensive standardization and validation through Item Response Theory (IRT), ensuring unbiased and accurate results. The platform's innovative dynamic question-rendering system generates new questions for each attempt, preventing memorization while maintaining consistent difficulty levels across all versions.
What distinguishes this service is its combination of professional standards with user-friendly features. Users receive immediate, detailed feedback including their IQ score and percentile ranking, showing how they compare to the general population. Unlike many competitors, FreeIQTest.com provides complete results without any hidden fees or charges. Whether for personal, academic, or professional purposes, the platform offers a scientifically sound and accessible way to measure cognitive abilities, making it one of today's most reliable free intelligence assessment tools.",Sofia,"education, edtech, IQ Test",No funding announced yet,2024,https://freeiqtest.com,Active,BG,https://linkedin.com
Doxify,https://www.eu-startups.com/directory/doxify/,Bulgaria,"Doxify is a versatile tool designed to simplify and enhance the creation of technical documentation. It offers comprehensive features including API metrics tracking, SDK deployment and generation, and intuitive API design capabilities. With Doxify, developers and teams can efficiently produce clear, organized, and professional documentation that supports and streamlines the development process.","Doxify is a powerful and flexible platform tailored to meet the diverse needs of developers and technical teams in creating high-quality documentation. It brings together a suite of features that streamline the documentation process, ensuring that all project information is clearly and effectively communicated.
At its core, Doxify provides robust tools for API design, enabling users to plan and structure their APIs with precision and ease. The intuitive interface facilitates the creation of comprehensive API documentation that is both user-friendly and technically detailed, making it easier for developers to understand and utilize your APIs effectively.
In addition to API design, Doxify offers advanced API metrics tracking, providing valuable insights into API performance and usage patterns. This feature empowers teams to monitor and analyze key metrics, helping to identify areas for improvement and optimize API functionality over time.
Doxify's SDK deployer and generator further enhance its utility by simplifying the process of creating and distributing software development kits. This ensures that developers have access to the necessary tools and resources to integrate and work with your APIs seamlessly, promoting better adoption and integration across various platforms and environments.
The platform also supports the creation of diverse types of technical documentation beyond APIs, accommodating various project requirements and formats. Its user-friendly interface and customizable options allow teams to produce documentation that aligns with their specific standards and branding guidelines, ensuring consistency and professionalism across all documents.
Overall, Doxify serves as a comprehensive solution for managing the complexities of technical documentation. By integrating essential features into a single, cohesive platform, it enables developers and teams to focus more on development and innovation, reducing the time and effort traditionally associated with creating and maintaining detailed documentation.",Sofia,"API Management, API Documentation, SaaS",No funding announced yet,2024,https://doxify.ai/,Active,BG,https://www.linkedin.com/company/doxify/
Polygrai,https://www.eu-startups.com/directory/polygrai/,Bulgaria,"PolygrAI is an advanced digital polygraph that utilizes artificial intelligence to identify deception in real-time. This innovative technology merges sophisticated computer vision, audio analysis, and psychological research to deliver comprehensive risk assessments during meetings and interviews. By monitoring an array of behavioral cues – including heart rate, blinking patterns, micro-expressions, and voice tone – PolygrAI provides invaluable insights into emotional states and potential dishonesty. With its intuitive desktop application, PolygrAI enables professionals to make well-informed decisions while adhering to stringent privacy and security standards. Embrace the next evolution in behavioral analysis with PolygrAI.","PolygrAI heralds a new era in deception detection technology. This state-of-the-art digital polygraph harnesses artificial intelligence to offer real-time risk assessment and sentiment analysis during meetings and interviews. Surpassing traditional methods dependent on human observation, PolygrAI's sophisticated algorithms process extensive data with unwavering accuracy and consistency.
The foundation of PolygrAI's technology lies in its seamless integration of computer vision, audio analysis, and established psychological principles. The system meticulously examines a diverse range of behavioral cues, including heart rate, blinking patterns, eye gaze, vocal tone and pitch, gestures, micro-expressions, sentiment, and word choice. By establishing individual behavioral baselines and cross-referencing multiple indicators, PolygrAI generates highly accurate risk scores and actionable insights.
Validated by comprehensive academic research and demonstrating detection accuracies of up to 97% in certain studies, PolygrAI represents the pinnacle of lie detection innovation. Its user-friendly desktop application facilitates smooth integration into various professional environments, empowering users to make informed decisions while maintaining rigorous privacy and security standards.
Discover the next phase of behavioral analysis with PolygrAI – where advanced technology converges with psychological expertise to unveil the truth in every interaction.",Sofia,"polygraph, ai, behavior, intelligence",No funding announced yet,2023,https://polygr.ai/,Active,BG,
electronics.dev,https://www.eu-startups.com/directory/electronics.dev,Bulgaria,"Welcome to Electronics.Dev, where innovation meets electronic design through AI and coding. Co-founded by atopile and tscircuit, we offer a dynamic mix of advanced tutorials, cutting-edge product reviews, and industry insights. Our platform is designed to help you master the latest design tools, optimize your projects, and stay ahead of trends. Join us to explore new possibilities, refine your skills, and transform your creative ideas into reality with the power of technology.","Welcome to Electronics.Dev, where the intersection of artificial intelligence and electronic design sets the stage for innovation. Co-founded by atopile and tscircuit, our platform is dedicated to revolutionizing how electronics are designed and built, blending cutting-edge technology with practical expertise.
At Electronics.Dev, we provide an extensive range of resources tailored to both seasoned engineers and enthusiastic creators. Our content includes detailed tutorials on the latest AI-driven design tools, offering step-by-step guidance on how to leverage these technologies to streamline your workflow and enhance your designs. We also offer comprehensive reviews of the most innovative products and technologies, giving you the insights you need to make informed decisions and stay ahead of industry trends.
Our expert insights cover a wide array of topics, from advanced circuit optimization techniques to emerging software solutions that are shaping the future of electronic design. We delve into the practical applications of these advancements, helping you understand how to integrate them into your projects effectively.
In addition to our educational resources, Electronics.Dev fosters a vibrant community of innovators and enthusiasts. Connect with like-minded individuals, share your projects, and collaborate on new ideas. Our platform is designed to be a hub for knowledge exchange and creative collaboration, ensuring that you have access to the latest information and support as you develop your electronic designs.
Whether you’re working on personal projects or professional endeavors, Electronics.Dev is here to empower you with the tools, insights, and community support needed to push the boundaries of what’s possible in electronic design. Join us and turn your visionary ideas into reality with the combined power of AI, coding, and expert knowledge.",Sofia,"ElectronicDesign,CodingForHardware,",Between €100K-€500K,2022,https://electronics.dev/,Active,BG,
ScavaSoft,https://www.eu-startups.com/directory/scavasoft/,Bulgaria,"ScavaSoft is European full-service software development company, offering scalability and management of all stages of the project life cycle including consultancy, architecture, design, development, quality assurance and maintenance.",,Varna,Software development,Between €2.5 million-5 million,2024,https://scavasoft.com,Active,BG,https://bg.linkedin.com/company/scavasoft
HBS Consultancy,https://www.eu-startups.com/directory/hbs-consultancy/,Bulgaria,"HBS Consultancy is the top international recruitment agency in India, Nepal, Bangladesh and Sri Lanka providing complete staffing solutions across the world. To be a global HR consultancy, it makes sure that candidates fulfill all the requirements first and clients demand too. HBS consultancy has a strong presence in Asian countries with a strong database of candidates mainly from India, Nepal, Bangladesh & Sri Lanka. We understand our clients commercial commitment towards successful deployment and aim to be well-satisfied with recruitment services or manpower services and by bearing the burden and sharing the risk.
Our recruitment process is finding and attracting the potential resources for filling up the vacant positions we receive from our clients. It sources the candidates with the abilities and attitude, which are required for achieving the objectives of an organization. After that the process of identifying the job vacancy, analyzing the job requirements, reviewing applications, screening, shortlisting and selecting the right candidate are followed by our team of experts/consultants. We are also responsible for candidate selection, visa processing, flight ticketing, insurance and other legal documentations and finally deployment of candidates towards their destination.
Basically, we source professional, skilled, semi-skilled and unskilled people from India, Nepal, Bangladesh, Sri Lanka & the Philippines as a top job consultancy in the global market. Our services are offered all over the world with an emphasis on countries like the Middle East, Far East, Europe.
We extend our manpower recruitment services to various industries such as –
Oil & Gas Recruitment
Hotel & Catering Recruitment
EPC Recruitment
Healthcare & Nursing Recruitment
Construction & Infrastructure Recruitment
Steel Industry Recruitment
Driver Recruitment
Retail & FMCG Recruitment
Logistics Recruitment
Security Guard Recruitment
Marine & Offshore Drilling Recruitment
Aviation Recruitment
Mining Recruitment
Hospitality Recruitment
Warehouse Worker Recruitment

If you are looking for blue or white-collar recruitment, then HBS is the best choice for clients.
Contact us any time for the life long partner from Asia!!!!!!!",,Sofia,"recruitment agency, employment agency",No funding announced yet,2016,http://www.hbsconsultancy.com,Active,BG,https://www.linkedin.com/company/hbs-consultancy
Green Charger,https://www.eu-startups.com/directory/green-charger/,Bulgaria,"Green Charger is a pioneering EV charging platform in Provo, Utah, offering energy audits, solar carports, and sustainable solutions for residential, commercial, and institutional customers.","We have developed a working EV charging roaming platform which integrates Charge Point Operators and Mobility Service Providers into a network where charge points are accessible in a common environment. We then provide a white label MSP solution to enable 3rd party companies (like Telecoms or Banks) to include MSP as part of their offerings. Our earnings come from discounts we get from the integrated CPOs and MSPs, as well as percentage from transaction fees.",Sofia,"Renewables & Environment, Energy, B2C, B2B",Between €100K-€500K,2017,https://www.greencharger.net/,Active,BG,https://www.linkedin.com/company/green-charger/
PrOPA by Shemha Health,https://www.eu-startups.com/directory/propa-by-shemha-health/,Bulgaria,"#PrOPA by Shemha Health is the solution for millions of human destinies: Revolutionizing cancer care with AI-driven tele-oncology, delivering personalized and predictive treatment pathways for better outcomes. #TeleOncology #AIHealthcare #PatientCentered. YOU and PrOPA by Shemha Health #together to health to feel confident, informed, calm.",,Varna,"Digital Health, Teleoncology, Personalized Health Care",Between €100K-€500K,2021,https://propa.health,Active,BG,https://www.linkedin.com/company/shemhahealth/
PossePay,https://www.eu-startups.com/directory/possepay/,Bulgaria,"We are PossePay, a fintech startup for online payment solutions for bars and restaurants!
 PossePay values tech-driven solutions and believes the Bulgarian hospitality industry could embrace its potential to the next level of customer experience.
 Our mission is to make Bulgarian restaurants and bars a competitive force on the global market by simultaneously providing the dining services their customers deserve.","PossePay is a unique payment solution designed for bars and restaurants. It revolutionizes payment processes by allowing customers to scan a QR code on their table using their smartphone. Within seconds, they gain access to their bill and can choose to split it evenly or pay for individual items. The platform ensures fast, secure payments without the need for app downloads or sign-ups. Additionally, businesses benefit from customizable designs, valuable analytics, and organic Google reviews. PossePay integrates seamlessly with various POS systems, making it a convenient choice for enhancing efficiency and profitability",Sofia,"Shoppingonline, Postepay, Internet, Software Development",Between €100K-€500K,2022,https://www.possepay.com/,Active,BG,https://www.linkedin.com/company/possepay/
AI Bulgaria,https://www.eu-startups.com/directory/ai-bulgaria/,Bulgaria,"We are the first online media and information platform in Bulgaria that focuses exclusively on Artificial Intelligence. The mission of AI Bulgaria is to inform the Bulgarian society about the development of artificial intelligence . In its mission, AI Bulgaria strives to provide neutral, factually correct and unbiased information with cited sources , thereby providing added value for Bulgarian users .",,Dupnitsa,"Technology, Information, Media, AI",Between €100K-€500K,2023,https://aibulgaria.com/,Active,BG,https://www.linkedin.com/company/aibulgariacom/
AI Bulgaria,https://www.eu-startups.com/directory/ai-bulgaria/,Bulgaria,"We are the first online media and information platform in Bulgaria that focuses exclusively on Artificial Intelligence. The mission of AI Bulgaria is to inform the Bulgarian society about the development of artificial intelligence . In its mission, AI Bulgaria strives to provide neutral, factually correct and unbiased information with cited sources , thereby providing added value for Bulgarian users .",,Dupnitsa,"Technology, Information, Media, AI",Between €100K-€500K,2023,https://aibulgaria.com/,Active,BG,https://www.linkedin.com/company/aibulgariacom/
Archway Finance,https://www.eu-startups.com/directory/archway-finance/,Bulgaria,Fiat to Crypto cross-border payments for businesses and freelancers.,"Archway Finance, stationed in Bulgaria, stands as a pivotal mediator in the evolving crypto landscape, enabling fluid fiat-to-crypto business transactions. Addressing challenges faced by businesses in cross border transactions, we facilitate traditional businesses to seamlessly pay overseas contractors in crypto while paying in EUR, GBP and USD, bypassing the complications of crypto wallets and the nuances of cross-border payouts in the EU, UK and USA. As the momentum towards decentralized finance and crypto adoption surges, and with present-day regulations and banking structures trailing, our services prove indispensable. Operating with a fee model of 2% for fiat-to-crypto. Transacted 100K+ EUR.",Sofia,gateway for seamless fiat-to-crypto business pay outs,Between €500K-€ 1 million,2021,https://archway.finance/,Active,BG,https://www.linkedin.com/in/antotitov/
Magnimetrics,https://www.eu-startups.com/directory/magnimetrics/,Bulgaria,"A Cloud-based FP&A platform for SMEs, Startups, and Solopreneurs that allows you to quickly translate your financial data into meaningful insights.",,Plovdiv,"financial analysis, FP&A, financial modeling, quickbooks",Between €1-€100K,2021,https://magnimetrics.com,Active,BG,https://www.linkedin.com/company/magnimetrics
ProsFit,https://www.eu-startups.com/directory/prosfit/,Bulgaria,"Our Vision: A world where innovation provides limb wearers a choice of affordable, reliable and desirable prosthetic products and services.  

Website: www.prosfit.com

Get in touch: [email protected]","Our Vision: A world where innovation provides limb wearers a choice of affordable, reliable and desirable prosthetic products and services.  
Motivation: We aim to play our part in enabling confident mobility, timely rehabilitation, community inclusion, and social integration. Through smart deployment of crucial innovation we want to help build transparent health economics, and attract new talent into the industry.
Business model: Supports prosthetic clinic owners to radically improve productivity and user outcomes. Innovation roadmap for transformation of prosthetic service delivery at a global scale.  Implementation through scalable business model, sized to fit 20m amputees globally. 
PandoFit: Proprietary cloud-based cross-platform, modular software solution to design and order custom-fit lower-limb prosthetic sockets. Easy to train and re-skill prosthetists. Allows easy decentralisation of fitting process, allowing scarce resource to be leveraged.
ProsFit Optimal lower-limb sockets: Regulated products, with active users, proof of benefits, and strong business case. 
PandoPoint: Turnkey, modular, scalable franchise formula clinic offering with low capital costs, deploying ProsFit’s solutions, and leveraging data and best practices. Allows clinical services delivery trough scalable network of branded clinics. Facilitates expansion of clinic operations and decentralised clinical care.
Team:  A key motivation for the ProsFit team in Sofia is building the global capability to accommodate the increasing number of amputees, at the same time dramatically improving their experience. In summary we want to deliver social impact!
Website: www.prosfit.com
Get in touch: [email protected]",Sofia,"prosthetics, solutions, medical devices",Between €2.5 million-5 million,2013,https://prosfit.com/,Active,BG,https://www.linkedin.com/company/prosfit
ThinkBastien,https://www.eu-startups.com/directory/thinkbastien-2/,Bulgaria,"ThinkBastien is a strategy boutique helping you align your business goals with the greater good, ensuring that your success is measured not only in sales but also in the positive change you create.

We specialize in providing good solutions to help define your good brand and tell your good story in a way that resonates with your target audience and drives good business growth.

We partner with good founders and leaders to help them make the critical leap from good business to good brand.

Our good services include brand strategy, brand purpose and positioning, marketing communication strategy, digital and social media strategy, digital paid advertising, campaign strategy, management, and optimisation.

With ThinkBastien, you'll benefit from over 15 years of really good international experience in the advertising and marketing industry and our commitment to delivering exceptionally good results. Our goal is to help you achieve your business objectives by leveraging the power of good brand and digital marketing. Contact us today to learn more about how we can help you grow your business for good.",,Ruse,"brand strategy consulting, marketing consulting, social media consulting",No funding announced yet,2020,https://thinkbastien.com/,Active,BG,https://www.linkedin.com/company/thinkbastien
Cosense OOD,https://www.eu-startups.com/directory/cosense-ood/,Bulgaria,"We offer the expertise and resources to outsource your software development needs. Whether you require the services of an individual developer or a comprehensive multi-team solution, we are fast, adaptive and responsive.","BUILD-OPERATE-TRANSFER ANYWHERE IN EUROPE
RECRUITMENT & CONSTRUCTION
We do all the recruitment and team assembly upon a pre-agreed action plan. You choose: onsite or fully remote structure.
MANAGEMENT & DELIVERY
We make things work, ensuring delivery, sustainability and great corporate culture.
TRANSFER
Only if results match expectations we transfer ownership, operational and managerial responsibilities.",Sofia,"IT, Outsorcing",No funding announced yet,2023,https://cosense.ai/,Active,BG,https://www.linkedin.com/company/cosense-ai/?viewAsMember=true
Scios.ai,https://www.eu-startups.com/directory/scios-ai/,Bulgaria,Platform for Decision Intelligence for Consumer Markets,"Scios.ai is a decision intelligence platform that simulates how consumers/users/subscribers make decisions to buy a product, use a service, subscribe to a platform. Through its model, companies can optimize and create strategies by running what-if experiments and getting prescriptions in minutes, rather than understanding the impact of their strategies in months/years.
A subset of questions that can be answered with Scios.ai:
▷	What if we change the price/messaging/features of our product?
▷	What if we want to launch a new product/service?
▷	What if a new competitor comes to the market? How to adapt to that?
▷	How to optimize our marketing budget?
▷	How to reach an x% increase in sales/revenue?
▷	What is the best-unified strategy that balances short-term sales goals with long-term brand health?
▷	How do our promotions affect long-term brand health metrics?
Bottom line -- Scios could answer all strategy questions that depend on the perceptions, considerations, drivers, purchase behavior of consumers in any market.",Sofia,"ai, decision intelligence, strategy, predictive analytics",No funding announced yet,2023,https://scios.ai/,Active,BG,https://www.linkedin.com/company/scios-ai
Asystly,https://www.eu-startups.com/directory/asystly/,Bulgaria,"Asystly is an all-in-one AI business assistant, offering a full company management from your phone. Introducing our AI-based business assistant - your all-in-one solution to improve productivity and efficiency in your business. Our platform offers real-time analytics and reports to help you make informed decisions, generate a variety of documents, and manage your team effectively.",,Sofia,"Business Intelligence, Information Technology, Internet",No funding announced yet,2023,https://asystly.com,,BG,
Perspective Unity,https://www.eu-startups.com/directory/perspective-unity/,Bulgaria,"An innovative digital studio with a focus on product development. UX/UI, Web, Mobile, Backend, Infrastructure, Go to Market strategy - it's all our expertise.","Perspective Unity is a product and software development company that partners with businesses to help them streamline operations, digitalise, reach more customers, cut down costs and/ or scale through cutting-edge digital solutions. 
We use well-tested frameworks and methods that warrant you end up with a product designed to meet your users' needs. Our team has vast experience in delivering complex software solutions and will help you optimise the process to save time and resources now and down the line. 
We guide you through a robust process that guarantees to deliver a product designed to support your business goals. We provide: 
➤ Product Audit & Strategy
➤ Product Discovery
➤ UI/UX Design
➤ Software Development
➤ Launch 
➤ On-demand Support / Service Level Agreement 
While we work on one-off projects, a testimony to the effectiveness of our process is the large number of clients who keep us as partners to improve and expand on their product strategically well beyond launch. 
We specialise in:
➤ Web & Mobile apps
➤ CRM platforms
➤ Custom CMS platforms
➤ SaaS platforms
➤ Automation & big data
➤ Marketing websites
Get a Free Initial Audit by booking a quick discovery call on our website: 
www.perspectiveunity.com",Sofia,"custom software development, product development, product design, web and mobile apps",No funding announced yet,2023,https://perspectiveunity.com,,BG,
ChangeX,https://www.eu-startups.com/directory/changex/,Bulgaria,"The ChangeX platform combines the power of DeFI with compliant CeFI for an immersive experience that allows users to put Crypto, DeFi and Banking under one roof. ChangeX strives to streamline the entire crypto journey by giving the complete set of tools to navigate this ever-expanding world. We know how demoralizing it can be to have to use several different apps in order to simply buy and stake your assets, and we’re here to change that. Well, CHANGE that, to be precise.",,Sofia,"Crypto, DeFi and Banking, interoperable ecosystem",No funding announced yet,2022,https://changex.io,,BG,
Stailor,https://www.eu-startups.com/directory/stailor/,Bulgaria,Stailor is a platform that utilizes size recommendations based on collected user data and empowers shops to make intelligent style suggestions. Store customers fill in their own measurements and fit preferences to find their best fitting size. Stailor provides smart recommendations based on this data.,,Sofia,"E-commerce, Fashion, Software, IT",Between €1-€100K,2022,https://stailor.io/,Active,BG,https://www.linkedin.com/company/stailor/
MetaQuants,https://www.eu-startups.com/directory/metaquants/,Bulgaria,"MetaQuants is the one-stop solution for valuations and risk management of NFTs. MetaQuants is the NFT Finance Terminal for borrowers, lenders and traders. Driven by our conviction in the narrative of NFT financialization, we are building the analytical infrastructure for NFT Fi - powered by AI.",,Sofia,"Data Infrastructure, Analytics, Apps, Trading Platform",Between €1-€100K,2022,https://metaquants.xyz/,Active,BG,https://www.linkedin.com/company/metaquantsai/
Fynt,https://www.eu-startups.com/directory/fynt/,Bulgaria,"Fynt connects with all your bank accounts and automates accounts receivable, payouts, reconciliation for all your business bank accounts all in one platform so you can focus on getting stuff done and not administration. The Money Movement Platform.",,Sofia,"Financial Services, FinTech, Finance",No funding announced yet,2022,https://getfynt.com/,Active,BG,https://www.linkedin.com/company/getfynt
FoxCrop,https://www.eu-startups.com/directory/foxcrop/,Bulgaria,"FoxCrop is a platform for managing orders, new customers, invoices, and products. They equip everyone with innovative technology, facilitating payments, delivery planning, and processes. They connect food producers, restaurants, food service providers and retailers by giving them access to a smart technology solution.",,Sofia,"Internet, Marketplace, Platforms",Between €1-€100K,2022,https://www.foxcrop.com,Active,BG,https://www.linkedin.com/company/foxcrop
FlatAway,https://www.eu-startups.com/directory/flataway/,Bulgaria,"FlatAway is an online booking platform for hotels, vacation rentals, and apartments. FlatAway provides professionally managed furnished apartments for flexible stays. The units are sourced and operated by a network of property management companies, enabling owners to earn more from their apartments hassle-free.",,Sofia,"Real Estate, Hotel, Rentals",Between €100K-€500K,2022,https://flataway.bg/,Active,BG,https://www.linkedin.com/company/flatawaycom
Costimize,https://www.eu-startups.com/directory/costimize/,Bulgaria,"Costimize is enterprise software for Governance and Financial Management for Google Cloud. It provides a set of specialized solutions that lays out the right technical and financial foundation for your business to manage Google Cloud seamlessly. Costimize is built on top of GCP with the latest cloud-native and SaaS concepts for the best security, availability, and scalability.",,Sofia,"SaaS, Software Development, Cloud Computing",Between €2.5 million-5 million,2022,https://costimize.io/,Active,BG,https://www.linkedin.com/company/costimize/
X Challenge Park,https://www.eu-startups.com/directory/x-challenge-park/,Bulgaria,"We refurbish and upcycle city buses into mobile coworking spaces. The MVP was tested last summer and we have purchased 4 more buses, currently in the making. We work with major IT businesses that offer remote work options to their employees.",,Sofia,"Entertainment Providers, Tech, Digital",Between €100K-€500K,2022,https://www.xchallengepark.com/coworking,,BG,
RobCo SWAT,https://www.eu-startups.com/directory/robco-swat/,Bulgaria,"We provide turn-key solutions for Smart Manufacturing by developing and integrating automation(robotic systems/applications) and Energy Management Systems for the Automotive Industry. We are focused on 2 revenue subscription streams: 
 *) Robot as a Service 
 *) Robotics School on/off-line",,Plovdiv,"Robotics Company, Automation, Design",Between €100K-€500K,2022,https://robco-swat.com,,BG,
SocialScore,https://www.eu-startups.com/directory/socialscore/,Bulgaria,"SocialScore is a comprehensive solution for businesses looking to target the right customers with the right message at the right time. It is designed to help businesses unlock valuable customer insights and pursue growth opportunities by leveraging data from various sources, including social media, job roles, personal interests, and more. With one of the key features of SocialScore like Contact Validation, Marketing & Buyer Persona, Digital Footprint, Job, Skills & Purchasing Power, Personal Interest, and Fraud Prevention features, businesses can unlock valuable customer insights and pursue growth opportunities while saving time and money on digital transformation.","SocialScore is a comprehensive solution for businesses looking to target the right customers with the right message at the right time. It is designed to help businesses unlock valuable customer insights and pursue growth opportunities by leveraging data from various sources, including social media, job roles, personal interests, and more.
One of the key features of SocialScore is Contact Validation. This feature allows businesses to validate their customers’ contact details, including email addresses and phone numbers, ensuring that their marketing campaigns reach the right people. With SocialScore, businesses can also validate the deliverability of an email address, ensuring that the email will reach the intended recipient. The Phone Validation feature also checks if the phone number is valid and active. Moreover, SocialScore includes Chat & Messenger usage which allows merchants to communicate directly with their customers on their preferred platform.
Another feature of SocialScore is Marketing & Buyer Persona. This feature provides businesses with valuable insights into their customers’ preferences, helping them to optimize their sales strategy. With Customer Information for Sales Optimization, merchants can access important data points such as gender, age, location, and purchase history. Customers’ preference for communication helps businesses to deliver a message in the most appropriate and effective way. Customers’ Characteristic Profiles and Grouping provide businesses with the ability to group their customers according to shared characteristics, helping them to target their marketing campaigns more effectively.
SocialScore’s Digital Footprint feature provides businesses with a comprehensive view of their customers’ online presence, including their social media activity. This feature leverages data from over 60 social media sites, including user avatar, bio, and profile info. With this information, businesses can gain valuable insights into their customers’ interests, preferences, and behaviors, allowing them to develop highly personalized marketing campaigns.
Another important aspect of SocialScore is its Job, Skills & Purchasing Power feature. This feature provides businesses with information about their customers’ job roles, skills, and purchasing power, helping them to tailor their marketing campaigns accordingly. Businesses can access information such as Job, Profession & Personal Skills, Company & Industry Information, and Average Salary by Region and Occupation. With this information, businesses can create targeted marketing campaigns that resonate with their customers’ needs and interests.
SocialScore’s Personal Interest feature provides businesses with insights into their customers’ interests and preferences. This feature leverages data from over 200 websites, including customer preference, product wish, customer location, e-commerce interest, e-services interest, and profile info. With this information, businesses can develop highly personalized marketing campaigns that resonate with their customers’ interests.
Finally, SocialScore includes a Fraud Prevention feature that helps businesses to prevent fraud by providing real-time data checks on phone and email addresses, as well as an API powered by SEON and a watchlist for global sanctions. With this feature, businesses can ensure that their marketing campaigns reach legitimate customers, helping to reduce fraud and increase their ROI.
In conclusion, SocialScore is a comprehensive solution for businesses looking to target the right customers with the right message at the right time. With its Contact Validation, Marketing & Buyer Persona, Digital Footprint, Job, Skills & Purchasing Power, Personal Interest, and Fraud Prevention features, businesses can unlock valuable customer insights and pursue growth opportunities while saving time and money on digital transformation.",Sofia,"Digital marketing, Digital transformation, Customer insights, Fraud prevention, Data orchestration, Ai & ML;",Between €1-€100K,2022,socialscore.io,,BG,
Speak up,https://www.eu-startups.com/directory/speak-up-whistleblower-protection-services/,Bulgaria,The Directive aims to provide common minimum standards of protection across the EU to whistleblowers who raise breaches of EU law with their employer. The new rules will require the creation of safe channels for reporting both within an organisation - private or public - and to public authorities.,The Directive aims to provide common minimum standards of protection across the EU to whistleblowers who raise breaches of EU law with their employer. The new rules will require the creation of safe channels for reporting both within an organisation - private or public - and to public authorities.,Sofia,"whistleblower, protection, services",Between €1-€100K,2022,speakup.bg,,BG,
VAT Calculator Worldwide,https://www.eu-startups.com/directory/vat-calculator-worldwide/,Bulgaria,"We present you our VAT calculator app. The mobile application allows you to receive the easiest and most reliable way to calculate the tax rate, the price excluding VAT, the VAT inclusive, and more. Remove VAT from the net price or add VAT to the gross price to know how much you should pay at the end of your financial transactions for services and goods.

Compatible with almost all Android and iPhone mobile phones and tablets, our VAT calculator is easy to be understood and helpful to be used in numerous daily and business hypotheses. This calculator is unique not only because it saves you time and nerves but also because it includes a constantly updating system with VAT rate amounts for numerous countries. 

Tired of coming upon VAT calculator offers for the UK and the Isle? In our VAT calculator, alongside the UK VAT rate, we include the current VAT rates for 150+ countries worldwide.",,Sofia,"VAT, Calculator, Tax",No funding announced yet,2021,https://vat-calculator.app,,BG,
